y,epsilon,k,nut,U_0,U_1,U_2
0.000425634,0.221194,0.00349335,5.30427e-06,0.362474,7.67695e-10,0
0.000496573,0.210319,0.00350038,6.12882e-06,0.422886,1.17014e-09,0
0.000567512,0.199444,0.0035074,6.95337e-06,0.483299,1.57259e-09,0
0.000851268,0.143762,0.00352069,1.03543e-05,0.514169,1.96053e-09,0
0.00113502,0.0880806,0.00353398,1.37553e-05,0.54504,2.8018e-09,0
0.00143917,0.0707838,0.00350874,1.74507e-05,0.563111,2.80466e-09,0
0.00174332,0.053487,0.0034835,2.11462e-05,0.581182,3.91683e-09,0
0.00204747,0.0456067,0.00346655,2.50629e-05,0.59397,3.78727e-09,4.12291e-24
0.00235161,0.0377264,0.0034496,2.89796e-05,0.606757,4.39293e-09,4.12291e-24
0.00267761,0.0332718,0.0034381,3.30683e-05,0.616729,4.08004e-09,1.52469e-24
0.00300362,0.0288172,0.0034266,3.71568e-05,0.626701,4.32617e-09,-8.33643e-24
0.00324812,0.0266891,0.00341981,4.03264e-05,0.632855,3.87344e-09,-1.09695e-23
0.00349262,0.024561,0.00341301,4.34958e-05,0.639008,3.90033e-09,-4.60536e-24
0.00417977,0.0201926,0.00339689,5.21379e-05,0.653636,3.264e-09,5.76257e-24
0.00426713,0.019701,0.00339496,5.3226e-05,0.65539,3.21911e-09,8.22786e-24
0.00435448,0.0192093,0.00339302,5.43142e-05,0.657144,3.17423e-09,1.06931e-23
0.00470391,0.0177713,0.00338594,5.87836e-05,0.663298,2.49779e-09,7.08188e-24
0.00505334,0.0163332,0.00337885,6.32529e-05,0.669452,2.13926e-09,-1.4036e-24
0.00542788,0.0152345,0.00337209,6.78373e-05,0.674959,1.35062e-09,0
0.00580242,0.0141357,0.00336533,7.24216e-05,0.680466,7.78909e-10,0
0.00617696,0.0132705,0.00335868,7.71182e-05,0.685466,-1.08147e-10,0
0.0065515,0.0124053,0.00335204,8.18148e-05,0.690465,-8.70872e-10,0
0.00695296,0.0117056,0.00334541,8.66247e-05,0.695061,-1.85968e-09,0
0.00735441,0.0110059,0.00333877,9.14347e-05,0.699657,-2.79136e-09,0
0.00775586,0.0104291,0.00333208,9.63583e-05,0.703921,-3.85369e-09,0
0.00815732,0.00985231,0.00332538,0.000101282,0.708185,-4.88959e-09,0
0.00858762,0.00936828,0.00331858,0.000106322,0.712173,-6.03108e-09,0
0.00901792,0.00888424,0.00331177,0.000111361,0.716161,-7.15255e-09,0
0.0119706,0.00660077,0.00326552,0.0001458,0.739158,-1.52367e-08,0
0.0123414,0.00639792,0.00325996,0.000149947,0.74158,-1.62379e-08,0
0.0127122,0.00619507,0.00325441,0.000154094,0.744003,-1.72392e-08,0
0.0132065,0.00595598,0.00324683,0.000159753,0.7471,-1.84869e-08,0
0.0137009,0.00571689,0.00323925,0.000165412,0.750197,-1.98392e-08,0
0.0142308,0.00550397,0.0032315,0.000171206,0.753176,-2.1019e-08,0
0.0147607,0.00529104,0.00322375,0.000176999,0.756155,-2.23182e-08,0
0.0152906,0.00510038,0.00321584,0.000182932,0.759028,-2.34024e-08,0
0.0158205,0.00490972,0.00320793,0.000188864,0.761901,-2.46176e-08,0
0.0163884,0.00473799,0.00319986,0.000194939,0.764679,-2.55594e-08,0
