y,epsilon,k,nut,U_0,U_1,U_2
0.000567512,0.115205,0.00337953,7.52539e-06,0.262714,-8.80493e-10,0
0.000851268,0.104809,0.0034019,1.08608e-05,0.394071,-1.32074e-09,0
0.00113502,0.0944137,0.00342428,1.41962e-05,0.525428,-1.74116e-09,0
0.00174332,0.0677232,0.00344445,2.13346e-05,0.556612,-1.89312e-09,-2.22706e-23
0.00235161,0.0410327,0.00346462,2.84731e-05,0.587797,-2.26674e-09,-3.59822e-23
0.00267761,0.0368466,0.00344559,3.24161e-05,0.596983,-2.41095e-09,-2.7537e-23
0.00300362,0.0326606,0.00342656,3.6359e-05,0.60617,-2.55515e-09,-1.90918e-23
0.00332962,0.0284745,0.00340753,4.03019e-05,0.615356,-2.69935e-09,-1.06466e-23
0.00470391,0.0186091,0.00335564,5.7307e-05,0.644437,-2.97921e-09,2.47137e-23
0.00916136,0.00872878,0.00328443,0.000113449,0.698425,6.51391e-10,0
0.0147607,0.00521751,0.00324124,0.000183194,0.736179,1.24959e-08,0
0.0152906,0.00501977,0.00323787,0.000189718,0.739002,1.41721e-08,0
0.0158205,0.00482203,0.0032345,0.000196242,0.741825,1.46216e-08,0
0.0161045,0.00474282,0.00323284,0.000199703,0.743141,1.55453e-08,0
0.0163884,0.00466362,0.00323117,0.000203163,0.744456,1.64689e-08,0
0.0175244,0.00434679,0.00322451,0.000217005,0.749718,2.01637e-08,0
0.0218326,0.00345542,0.00320092,0.000268799,0.766949,3.161e-08,0
0.0224851,0.00334786,0.00319749,0.000276565,0.769297,3.35471e-08,0
0.0231376,0.00324031,0.00319406,0.000284331,0.771645,3.47042e-08,0
0.0245365,0.00305914,0.00318699,0.000300764,0.77613,3.84711e-08,-5.45922e-23
0.0259353,0.00287798,0.00317992,0.000317195,0.780614,4.16558e-08,-9.05272e-23
0.0274347,0.00272364,0.00317257,0.000334563,0.78492,4.51825e-08,-3.80273e-23
0.0289341,0.0025693,0.00316521,0.00035193,0.789226,4.85075e-08,-3.46968e-24
0.0293359,0.0025361,0.00316328,0.000356515,0.790265,4.93103e-08,1.01796e-23
0.0297376,0.00250291,0.00316136,0.0003611,0.791304,5.0113e-08,2.38289e-23
0.0305412,0.00243651,0.00315751,0.000370269,0.793381,5.17185e-08,5.11275e-23
0.0308626,0.00240995,0.00315597,0.000373937,0.794212,5.23607e-08,6.20469e-23
0.0311841,0.0023834,0.00315443,0.000377605,0.795043,5.30029e-08,7.29664e-23
0.0374399,0.00197255,0.00312519,0.000447709,0.809506,6.54391e-08,-6.14374e-23
0.0383631,0.00192219,0.00312095,0.00045791,0.811464,6.68899e-08,-9.21561e-23
0.0392863,0.00187183,0.0031167,0.000468109,0.813422,7.05463e-08,-1.06957e-22
0.0412654,0.00178322,0.00310777,0.000489597,0.817243,7.32988e-08,-9.36103e-23
0.0432445,0.0016946,0.00309883,0.000511085,0.821064,7.8981e-08,-7.2541e-23
0.0453658,0.00161619,0.0030894,0.000533694,0.824804,8.17891e-08,3.4127e-23
0.0608271,0.00118992,0.00302215,0.00069295,0.848428,1.10938e-07,0
0.0614802,0.00117595,0.00301935,0.000699488,0.849317,1.13118e-07,0
0.0621332,0.00116199,0.00301655,0.000706026,0.850205,1.15298e-07,0
0.0649332,0.00111169,0.00300472,0.000733416,0.853715,1.17508e-07,0
0.0663332,0.00108654,0.00299881,0.000747111,0.855469,1.18613e-07,0
0.0677332,0.00106139,0.00299289,0.000760808,0.857224,1.22099e-07,0
0.0707343,0.00101597,0.00298035,0.000789445,0.860695,1.2402e-07,0
0.0737355,0.000970546,0.00296781,0.000818084,0.864165,1.27696e-07,0
0.0769523,0.000929395,0.00295453,0.000847994,0.867602,1.29028e-07,0
0.0801692,0.000888246,0.00294123,0.000877897,0.871039,1.31523e-07,0
0.0836172,0.000850865,0.00292717,0.000909096,0.874447,1.33995e-07,0
0.0870652,0.000813484,0.0029131,0.000940285,0.877856,1.37633e-07,0
0.090761,0.000779441,0.00289821,0.000972769,0.881241,1.43589e-07,-1.48181e-22
0.0944567,0.000745397,0.00288331,0.00100525,0.884625,1.50451e-07,-2.5793e-22
0.0984181,0.000714323,0.00286753,0.00103901,0.88799,1.63197e-07,-1.12763e-22
0.102379,0.00068325,0.00285176,0.00107278,0.891355,1.76164e-07,-5.2456e-24
0.106625,0.000654825,0.00283506,0.00110781,0.894704,1.96722e-07,-1.27033e-24
0.110871,0.000626402,0.00281838,0.00114286,0.898052,2.15066e-07,1.37331e-23
0.115423,0.000600344,0.00280064,0.0011791,0.901388,2.40707e-07,9.71072e-24
0.119974,0.00057429,0.00278292,0.00121536,0.904723,2.64117e-07,-5.07326e-24
0.124852,0.000550372,0.00276409,0.00125273,0.908049,2.88087e-07,1.39349e-22
0.12973,0.000526452,0.00274526,0.00129012,0.911374,3.11705e-07,2.34245e-22
0.134959,0.000504457,0.00272532,0.00132862,0.914692,3.25711e-07,9.28837e-23
0.140188,0.000482458,0.00270539,0.00136713,0.91801,3.39855e-07,0
0.145792,0.000462179,0.00268427,0.00140674,0.921323,3.41432e-07,0
0.151397,0.000441904,0.00266315,0.00144633,0.924636,3.41734e-07,0
0.157404,0.000423189,0.00264082,0.00148696,0.927945,3.43719e-07,0
0.163411,0.000404476,0.00261851,0.0015276,0.931255,3.40696e-07,0
0.16985,0.000387206,0.00259487,0.00156902,0.934562,3.36382e-07,0
0.176289,0.000369926,0.00257125,0.0016105,0.937869,3.25546e-07,0
0.18319,0.000353946,0.00254619,0.00165261,0.941176,3.25848e-07,0
0.190092,0.000337961,0.0025211,0.00169471,0.944482,3.20909e-07,0
0.197489,0.000323152,0.00249454,0.00173736,0.947788,3.14683e-07,0
0.204887,0.000308343,0.00246793,0.00177996,0.951095,3.10436e-07,0
0.212816,0.000294605,0.00243982,0.00182302,0.954402,3.14714e-07,0
0.220745,0.000280872,0.00241168,0.00186598,0.957709,3.18331e-07,0
0.229244,0.000268105,0.00238197,0.00190935,0.961016,3.39638e-07,0
0.237743,0.000255342,0.00235223,0.00195262,0.964323,3.63627e-07,0
0.246853,0.000243498,0.00232079,0.00199569,0.96763,3.80429e-07,0
0.255962,0.000231644,0.00228932,0.00203878,0.970936,4.01664e-07,0
0.265727,0.000220627,0.00225603,0.00208139,0.974241,4.40735e-07,0
0.275491,0.00020961,0.00222277,0.00212405,0.977546,4.77549e-07,0
0.285957,0.00019932,0.00218759,0.00216633,0.980847,4.93076e-07,0
0.296423,0.000189035,0.00215248,0.0022087,0.984148,5.06493e-07,0
0.307641,0.000179458,0.00211558,0.00225042,0.987442,4.92836e-07,0
0.318859,0.000169883,0.00207869,0.00229213,0.990736,4.84681e-07,0
0.330883,0.000160969,0.00204003,0.00233308,0.994017,4.71962e-07,6.13898e-23
0.342907,0.000152059,0.00200133,0.00237389,0.997298,4.5233e-07,9.20847e-23
0.355795,0.000143755,0.00196066,0.00241336,1.00056,4.07143e-07,3.34943e-23
0.368683,0.000135449,0.00192003,0.00245296,1.00382,3.55738e-07,4.19918e-24
0.382498,0.000127742,0.00187752,0.00249069,1.00706,2.99282e-07,-5.75844e-23
0.396312,0.000120032,0.00183505,0.00252858,1.01029,2.50129e-07,-8.84761e-23
0.411119,0.000112876,0.00179099,0.00256534,1.01349,1.95647e-07,-2.9492e-23
0.425926,0.00010572,0.00174689,0.00260195,1.01669,1.3988e-07,0
0.441797,9.90805e-05,0.00170129,0.0026377,1.01983,1.22168e-07,-2.34546e-22
0.457668,9.24385e-05,0.00165568,0.0026735,1.02298,1.12855e-07,-4.19844e-22
0.47468,8.633e-05,0.00160893,0.00270819,1.02605,1.23233e-07,-1.98317e-22
0.491692,8.02207e-05,0.00156215,0.00274276,1.02913,1.35219e-07,-2.3308e-23
0.509926,7.46425e-05,0.00151479,0.00277722,1.03211,1.75448e-07,2.13762e-22
0.52816,6.90654e-05,0.00146739,0.00281154,1.03509,2.02113e-07,4.01053e-22
0.547704,6.39908e-05,0.00141986,0.00284746,1.03795,2.78601e-07,1.77002e-22
0.567248,5.89177e-05,0.00137234,0.00288334,1.0408,3.53528e-07,0
0.588197,5.43925e-05,0.00132538,0.00291998,1.0435,3.78621e-07,0
0.609146,4.98716e-05,0.00127846,0.00295657,1.0462,4.10552e-07,0
0.6316,4.59297e-05,0.00123343,0.00299579,1.04871,3.93189e-07,0
0.654054,4.19839e-05,0.00118844,0.00303551,1.05121,3.82638e-07,0
0.678122,3.86066e-05,0.0011466,0.00308096,1.05347,3.58286e-07,0
0.70219,3.52248e-05,0.00110474,0.00312662,1.05573,3.42041e-07,0
0.727987,3.24334e-05,0.00106722,0.00317691,1.0577,3.14455e-07,0
0.753784,2.96445e-05,0.00102968,0.00322693,1.05967,2.81222e-07,0
0.781436,2.7452e-05,0.000997999,0.00328047,1.06129,2.39065e-07,0
0.809087,2.52604e-05,0.000966313,0.00333388,1.06291,1.92236e-07,0
0.838725,2.36612e-05,0.00094187,0.003386,1.06414,1.48955e-07,1.06347e-22
0.868363,2.20624e-05,0.000917429,0.00343809,1.06537,1.08339e-07,1.87194e-22
0.900131,2.10715e-05,0.000901562,0.00347777,1.06614,7.61296e-08,1.09494e-22
0.931899,2.00807e-05,0.000885699,0.00351747,1.06691,4.21107e-08,5.07276e-23
0.965949,1.97385e-05,0.000880049,0.00353257,1.06718,2.16059e-08,-1.37851e-22
1,1.93961e-05,0.000874399,0.00354771,1.06745,0,-2.80905e-22
