y,epsilon,k,nut,U_0,U_1,U_2
0.000567512,0.163258,0.000882644,2.34522e-06,0.0358295,-3.13287e-08,0
0.000851268,0.152847,0.00132395,3.51784e-06,0.0537443,-4.6993e-08,0
0.00113502,0.14244,0.00176514,4.69017e-06,0.0716576,-6.20606e-08,0
0.00174332,0.117622,0.00336139,1.65214e-05,0.1051,-1.31728e-07,-2.86083e-23
0.00235161,0.0928078,0.00495746,2.83513e-05,0.138541,-2.01682e-07,-4.55686e-23
0.00267761,0.0898142,0.00572397,4.00245e-05,0.152481,-2.48624e-07,-3.42004e-23
0.00300362,0.0868207,0.00649048,5.16976e-05,0.166421,-2.95565e-07,-2.28323e-23
0.00332962,0.0838272,0.00725699,6.33708e-05,0.180361,-3.42507e-07,-1.14642e-23
0.00470391,0.0753108,0.00975206,0.000118671,0.227454,-5.31633e-07,3.35598e-23
0.00916136,0.0581213,0.0138118,0.000299067,0.322141,-9.6332e-07,0
0.0147607,0.0450386,0.0158478,0.000505309,0.393321,-1.19637e-06,0
0.0152906,0.0440808,0.015974,0.000524013,0.398815,-1.20797e-06,0
0.0158205,0.0431232,0.0161002,0.000542715,0.40431,-1.22046e-06,0
0.0161045,0.0426906,0.0161524,0.000552476,0.406917,-1.22422e-06,0
0.0163884,0.042258,0.0162045,0.000562237,0.409524,-1.22799e-06,0
0.0175244,0.0405275,0.016413,0.000601281,0.419952,-1.24305e-06,0
0.0218326,0.0351034,0.0170076,0.000745189,0.454729,-1.26595e-06,0
0.0224851,0.0343915,0.0170797,0.00076656,0.459533,-1.26674e-06,0
0.0231376,0.0336797,0.0171518,0.000787932,0.464337,-1.2643e-06,0
0.0245365,0.032383,0.0172715,0.000832727,0.473641,-1.25956e-06,-8.99278e-23
0.0259353,0.0310864,0.0173913,0.000877524,0.482946,-1.25019e-06,-1.50222e-22
0.0274347,0.0299027,0.0174904,0.000924504,0.491996,-1.23873e-06,-6.23955e-23
0.0289341,0.0287191,0.0175895,0.000971489,0.501047,-1.2213e-06,-3.51043e-24
0.0293359,0.0284483,0.0176098,0.000983813,0.503257,-1.21654e-06,1.89736e-23
0.0297376,0.0281776,0.0176301,0.000996137,0.505466,-1.21178e-06,4.14576e-23
0.0305412,0.0276361,0.0176706,0.00102078,0.509885,-1.20226e-06,8.64256e-23
0.0308626,0.0274195,0.0176869,0.00103064,0.511653,-1.19846e-06,1.04413e-22
0.0311841,0.0272029,0.0177031,0.0010405,0.513421,-1.19465e-06,1.224e-22
0.0374399,0.0236558,0.0179341,0.00122787,0.54455,-1.07409e-06,-1.08451e-22
0.0383631,0.0231999,0.0179598,0.00125502,0.548804,-1.05505e-06,-1.62676e-22
0.0392863,0.0227441,0.0179856,0.00128218,0.553058,-1.0271e-06,-1.89834e-22
0.0412654,0.0219051,0.0180243,0.00133917,0.561438,-9.77236e-07,-1.62265e-22
0.0432445,0.0210663,0.0180632,0.00139617,0.569819,-9.18162e-07,-1.21684e-22
0.0453658,0.0202932,0.0180904,0.00145596,0.578092,-8.55129e-07,6.53042e-23
0.0608271,0.0158613,0.01816,0.00187587,0.63101,-2.70259e-07,0
0.0614802,0.0157089,0.0181593,0.00189308,0.633021,-2.40798e-07,0
0.0621332,0.0155566,0.0181587,0.00191029,0.635032,-2.11337e-07,0
0.0649332,0.014992,0.0181468,0.00198231,0.643025,-9.19861e-08,0
0.0663332,0.0147098,0.0181409,0.00201832,0.647022,-3.23107e-08,0
0.0677332,0.0144276,0.018135,0.00205434,0.651019,3.15309e-08,0
0.0707343,0.0139043,0.0181145,0.00212962,0.658972,1.62364e-07,0
0.0737355,0.013381,0.0180939,0.00220491,0.666924,2.95272e-07,0
0.0769523,0.0128954,0.0180649,0.00228351,0.674845,4.3499e-07,0
0.0801692,0.01241,0.0180358,0.00236212,0.682766,5.74195e-07,0
0.0836172,0.011959,0.0179984,0.00244408,0.690664,7.19144e-07,0
0.0870652,0.0115082,0.017961,0.00252605,0.698561,8.6045e-07,0
0.090761,0.0110891,0.0179152,0.00261138,0.706442,1.00574e-06,-2.37061e-22
0.0944567,0.01067,0.0178695,0.00269671,0.714324,1.14384e-06,-4.12991e-22
0.0984181,0.0102802,0.0178154,0.00278541,0.722195,1.28339e-06,-1.76979e-22
0.102379,0.00989036,0.0177613,0.00287411,0.730067,1.41205e-06,-1.82663e-24
0.106625,0.00952747,0.0176988,0.00296614,0.737935,1.53886e-06,1.40445e-23
0.110871,0.00916461,0.0176364,0.00305817,0.745802,1.65124e-06,4.42954e-23
0.115423,0.00882655,0.0175654,0.00315347,0.753672,1.75797e-06,2.84865e-23
0.119974,0.00848853,0.0174945,0.00324876,0.761542,1.84708e-06,-1.63581e-24
0.124852,0.00817339,0.0174148,0.00334721,0.769418,1.92655e-06,2.19895e-22
0.12973,0.00785827,0.0173352,0.00344566,0.777294,1.98567e-06,3.65813e-22
0.134959,0.0075643,0.0172467,0.00354713,0.785181,2.03127e-06,1.45268e-22
0.140188,0.00727033,0.0171582,0.00364859,0.793068,2.0545e-06,0
0.145792,0.00699592,0.0170607,0.00375289,0.80097,2.06073e-06,0
0.151397,0.0067215,0.0169631,0.00385718,0.808872,2.04363e-06,0
0.157404,0.00646517,0.0168561,0.00396406,0.816792,2.00696e-06,0
