y,epsilon,k,nut,U_0,U_1,U_2
0.000567512,0.104866,0.00317851,6.86392e-06,0.252163,3.3012e-09,0
0.000851268,0.0955846,0.00320468,9.88407e-06,0.378245,4.9518e-09,0
0.00113502,0.0863028,0.00323086,1.29042e-05,0.504326,5.60437e-09,0
0.00174332,0.0623586,0.00326519,1.93679e-05,0.536169,8.16296e-09,3.45125e-24
0.00235161,0.0384143,0.00329953,2.58315e-05,0.568012,9.64704e-09,5.89542e-24
0.00267761,0.0345739,0.00328498,2.93739e-05,0.577426,1.10219e-08,4.58115e-24
0.00300362,0.0307334,0.00327044,3.29162e-05,0.58684,1.23967e-08,3.26687e-24
0.00332962,0.026893,0.00325589,3.64586e-05,0.596254,1.37716e-08,1.9526e-24
0.00470391,0.0177472,0.00321389,5.16775e-05,0.626132,1.79826e-08,-3.77161e-24
0.00916136,0.00840949,0.00315254,0.000101833,0.681897,2.54696e-08,0
0.0147607,0.00504507,0.0031153,0.000164314,0.721051,2.57053e-08,0
0.0152906,0.00485494,0.00311243,0.00017017,0.723982,2.5445e-08,0
0.0158205,0.00466481,0.00310955,0.000176025,0.726913,2.49771e-08,0
0.0161045,0.00458856,0.00310815,0.000179136,0.728279,2.47516e-08,0
0.0163884,0.00451232,0.00310674,0.000182247,0.729646,2.45262e-08,0
0.0175244,0.00420733,0.00310112,0.00019469,0.735111,2.36243e-08,0
0.0218326,0.0033485,0.00308128,0.000241324,0.753011,1.79971e-08,0
0.0224851,0.00324481,0.00307841,0.000248324,0.755451,1.70725e-08,0
0.0231376,0.00314112,0.00307553,0.000255325,0.757891,1.58705e-08,0
0.0245365,0.00296639,0.00306962,0.000270157,0.762551,1.3504e-08,7.99734e-24
0.0259353,0.00279165,0.0030637,0.000284989,0.767212,1.0972e-08,1.35723e-23
0.0274347,0.00264274,0.00305755,0.000300686,0.771688,8.16384e-09,5.89033e-24
0.0289341,0.00249383,0.0030514,0.000316384,0.776164,5.36029e-09,5.35236e-25
0.0293359,0.00246179,0.0030498,0.000320533,0.777244,4.57813e-09,-1.46428e-24
0.0297376,0.00242976,0.00304819,0.000324683,0.778324,3.79597e-09,-3.4638e-24
0.0305412,0.00236568,0.00304498,0.000332983,0.780483,2.23164e-09,-7.46283e-24
