# Solver information
# Time        	U_solver      	Ux_initial    	Ux_final      	Ux_iters      	Uy_initial    	Uy_final      	Uy_iters      	U_converged   	p_solver      	p_initial     	p_final       	p_iters       	p_converged   
43            	smoothSolver	5.217790e-03	4.101400e-04	6	1.107540e-01	9.038230e-03	4	false	GAMG	5.801570e-02	3.671400e-04	6	true
44            	smoothSolver	5.170790e-03	4.074120e-04	6	1.070670e-01	7.465380e-03	4	false	GAMG	5.648720e-02	2.463280e-04	6	true
45            	smoothSolver	5.130720e-03	4.048850e-04	6	1.132290e-01	1.127640e-02	3	false	GAMG	6.583860e-02	5.922670e-04	5	true
46            	smoothSolver	5.089670e-03	4.024670e-04	6	1.106780e-01	6.638070e-03	4	false	GAMG	6.496610e-02	5.181000e-04	4	true
47            	smoothSolver	5.049920e-03	4.001000e-04	6	1.084390e-01	9.804230e-03	3	false	GAMG	6.680440e-02	5.626120e-04	5	true
48            	smoothSolver	5.013430e-03	3.979390e-04	6	9.902610e-02	6.581800e-03	4	false	GAMG	6.473180e-02	2.317570e-04	6	true
49            	smoothSolver	4.973060e-03	3.953890e-04	6	1.113830e-01	6.858630e-03	4	false	GAMG	7.124940e-02	5.965220e-04	5	true
50            	smoothSolver	4.935560e-03	3.931540e-04	6	1.166380e-01	9.940250e-03	3	false	GAMG	8.094310e-02	7.504390e-04	4	true
51            	smoothSolver	4.900230e-03	3.911680e-04	6	1.072390e-01	6.453540e-03	4	false	GAMG	7.838590e-02	6.832350e-04	4	true
52            	smoothSolver	4.863160e-03	3.889170e-04	6	1.135500e-01	1.054720e-02	3	false	GAMG	7.870770e-02	4.712560e-04	5	true
53            	smoothSolver	4.829020e-03	3.868010e-04	6	1.039600e-01	6.501830e-03	4	false	GAMG	8.383390e-02	7.088870e-04	4	true
54            	smoothSolver	4.798030e-03	3.850180e-04	6	1.015180e-01	8.819680e-03	3	false	GAMG	8.628540e-02	7.318380e-04	4	true
55            	smoothSolver	4.767600e-03	3.832340e-04	6	9.744770e-02	5.998240e-03	4	false	GAMG	8.446810e-02	5.135720e-04	4	true
56            	smoothSolver	4.740250e-03	3.816960e-04	6	1.000290e-01	6.095680e-03	4	false	GAMG	8.246020e-02	5.482810e-04	5	true
57            	smoothSolver	4.713790e-03	3.801450e-04	6	9.368770e-02	6.153240e-03	4	false	GAMG	9.282990e-02	8.753850e-04	5	true
58            	smoothSolver	4.688860e-03	3.786300e-04	6	9.155390e-02	9.069450e-03	3	false	GAMG	8.446250e-02	7.848930e-04	5	true
59            	smoothSolver	4.663610e-03	3.772110e-04	6	9.419530e-02	9.131880e-03	3	false	GAMG	8.598510e-02	6.968540e-04	5	true
60            	smoothSolver	4.641030e-03	3.759060e-04	6	9.852660e-02	6.060000e-03	4	false	GAMG	9.203370e-02	7.471470e-04	5	true
61            	smoothSolver	4.619940e-03	3.747600e-04	6	9.521220e-02	6.474400e-03	4	false	GAMG	1.089630e-01	8.424280e-04	4	true
62            	smoothSolver	4.600770e-03	3.736850e-04	6	9.157990e-02	6.185990e-03	4	false	GAMG	1.054510e-01	1.003730e-03	4	true
63            	smoothSolver	4.579120e-03	3.725000e-04	6	1.012930e-01	6.814470e-03	4	false	GAMG	1.218860e-01	8.405300e-04	4	true
64            	smoothSolver	4.562060e-03	3.715250e-04	6	1.029800e-01	6.505040e-03	4	false	GAMG	1.120010e-01	1.094640e-03	4	true
65            	smoothSolver	4.543720e-03	3.705430e-04	6	9.317520e-02	6.118310e-03	4	false	GAMG	9.451510e-02	6.705670e-04	4	true
66            	smoothSolver	4.527820e-03	3.696520e-04	6	9.346860e-02	6.251800e-03	4	false	GAMG	1.000560e-01	8.260900e-04	4	true
67            	smoothSolver	4.512490e-03	3.687600e-04	6	1.000240e-01	9.782660e-03	3	false	GAMG	1.017260e-01	6.678220e-04	4	true
68            	smoothSolver	4.498350e-03	3.680200e-04	6	1.039320e-01	1.006580e-02	3	false	GAMG	1.007680e-01	6.336340e-04	4	true
69            	smoothSolver	4.483940e-03	3.672240e-04	6	1.032030e-01	1.024960e-02	3	false	GAMG	1.044850e-01	9.766760e-04	4	true
70            	smoothSolver	4.470940e-03	3.666540e-04	6	1.023120e-01	1.014460e-02	3	false	GAMG	9.883250e-02	8.910320e-04	5	true
71            	smoothSolver	4.458850e-03	3.660540e-04	6	1.032810e-01	9.483720e-03	3	false	GAMG	1.151100e-01	9.490470e-04	4	true
72            	smoothSolver	4.447890e-03	3.655150e-04	6	1.023780e-01	9.598350e-03	3	false	GAMG	1.192590e-01	9.063540e-04	4	true
73            	smoothSolver	4.437690e-03	3.649530e-04	6	1.055320e-01	9.846600e-03	3	false	GAMG	1.206070e-01	8.621570e-04	4	true
74            	smoothSolver	4.426050e-03	3.644190e-04	6	1.079020e-01	1.002240e-02	3	false	GAMG	1.207130e-01	8.856800e-04	4	true
75            	smoothSolver	4.416430e-03	3.639040e-04	6	1.047870e-01	9.827370e-03	3	false	GAMG	1.260680e-01	7.233840e-04	4	true
76            	smoothSolver	4.408080e-03	3.634630e-04	6	1.042040e-01	6.386760e-03	4	false	GAMG	1.133460e-01	9.015550e-04	5	true
77            	smoothSolver	4.399380e-03	3.630300e-04	6	1.062670e-01	6.552470e-03	4	false	GAMG	1.222830e-01	9.286560e-04	4	true
78            	smoothSolver	4.392020e-03	3.626720e-04	6	1.185770e-01	1.056620e-02	3	false	GAMG	1.252240e-01	9.837830e-04	4	true
79            	smoothSolver	4.385140e-03	3.623860e-04	6	1.169250e-01	1.152530e-02	3	false	GAMG	1.130190e-01	1.074870e-03	4	true
80            	smoothSolver	4.378740e-03	3.620140e-04	6	1.249390e-01	1.148780e-02	3	false	GAMG	1.286710e-01	9.610020e-04	4	true
81            	smoothSolver	4.371940e-03	3.617110e-04	6	1.121060e-01	1.021270e-02	3	false	GAMG	1.229750e-01	1.085370e-03	5	true
82            	smoothSolver	4.367040e-03	3.614620e-04	6	1.178340e-01	1.034440e-02	3	false	GAMG	1.299980e-01	9.456350e-04	4	true
83            	smoothSolver	4.362750e-03	3.612180e-04	6	1.169920e-01	1.067310e-02	3	false	GAMG	1.340130e-01	1.140460e-03	4	true
84            	smoothSolver	4.355250e-03	3.607840e-04	6	1.421120e-01	1.168920e-02	3	false	GAMG	1.538290e-01	1.191980e-03	5	true
85            	smoothSolver	4.351670e-03	3.605720e-04	6	1.218540e-01	1.095360e-02	3	false	GAMG	1.429740e-01	1.060350e-03	4	true
86            	smoothSolver	4.346310e-03	3.602890e-04	6	1.204440e-01	7.174010e-03	4	false	GAMG	1.466740e-01	9.229070e-04	4	true
87            	smoothSolver	4.341420e-03	3.600150e-04	6	1.330230e-01	1.278320e-02	3	false	GAMG	1.504030e-01	1.270800e-03	4	true
88            	smoothSolver	4.336760e-03	3.597900e-04	6	1.344540e-01	1.139460e-02	3	false	GAMG	1.644320e-01	1.386450e-03	4	true
89            	smoothSolver	4.332520e-03	3.595400e-04	6	1.292290e-01	1.151470e-02	3	false	GAMG	1.555130e-01	1.210670e-03	5	true
90            	smoothSolver	4.330000e-03	3.594200e-04	6	1.331730e-01	1.248580e-02	3	false	GAMG	1.396650e-01	9.478410e-04	4	true
91            	smoothSolver	4.325330e-03	3.591710e-04	6	1.254710e-01	1.093370e-02	3	false	GAMG	1.350080e-01	7.396140e-04	4	true
92            	smoothSolver	4.322480e-03	3.589450e-04	6	1.258220e-01	1.128550e-02	3	false	GAMG	1.488890e-01	7.400770e-04	4	true
93            	smoothSolver	4.318450e-03	3.587360e-04	6	1.412830e-01	1.223460e-02	3	false	GAMG	1.589520e-01	8.319710e-04	4	true
94            	smoothSolver	4.316500e-03	3.585880e-04	6	1.345430e-01	1.076190e-02	3	false	GAMG	1.469630e-01	7.407990e-04	4	true
95            	smoothSolver	4.311720e-03	3.582650e-04	6	1.565530e-01	1.185480e-02	3	false	GAMG	1.570630e-01	8.738550e-04	4	true
96            	smoothSolver	4.307810e-03	3.579400e-04	6	1.486970e-01	1.180720e-02	3	false	GAMG	1.433110e-01	7.783300e-04	4	true
97            	smoothSolver	4.304670e-03	3.576950e-04	6	1.484170e-01	1.214120e-02	3	false	GAMG	1.443950e-01	7.610460e-04	4	true
98            	smoothSolver	4.301610e-03	3.575010e-04	6	1.607250e-01	1.250240e-02	3	false	GAMG	1.456540e-01	9.516190e-04	4	true
