y,epsilon,k,nut,U_0,U_1,U_2
0.000567512,0.163087,0.000881734,2.34297e-06,0.0358102,-8.97774e-09,0
0.000851268,0.152688,0.00132258,3.51445e-06,0.0537153,-1.34666e-08,0
0.00113502,0.14229,0.00176341,4.68587e-06,0.0716201,-1.60926e-08,0
0.00174332,0.117501,0.00335822,1.65077e-05,0.105048,-3.38006e-08,2.70609e-24
0.00235161,0.0927138,0.00495299,2.83292e-05,0.138476,-4.87076e-08,4.48756e-24
0.00267761,0.0897252,0.00571897,3.99945e-05,0.152412,-6.05613e-08,3.41214e-24
0.00300362,0.0867366,0.00648494,5.16599e-05,0.166349,-7.24149e-08,2.33672e-24
0.00332962,0.083748,0.00725092,6.33252e-05,0.180286,-8.42686e-08,1.26129e-24
0.00470391,0.0752462,0.00974467,0.000118592,0.227373,-1.23186e-07,-3.13843e-24
0.00916136,0.0580789,0.0138023,0.000298876,0.322067,-1.84415e-07,0
0.0147607,0.0450021,0.015836,0.00050497,0.393266,-1.8429e-07,0
0.0152906,0.0440445,0.015962,0.00052366,0.398761,-1.82019e-07,0
0.0158205,0.043087,0.016088,0.000542349,0.404257,-1.82108e-07,0
0.0161045,0.0426544,0.01614,0.000552102,0.406865,-1.80722e-07,0
0.0163884,0.0422218,0.016192,0.000561856,0.409472,-1.79335e-07,0
0.0175244,0.0404915,0.0164,0.00060087,0.419903,-1.7379e-07,0
0.0218326,0.0350675,0.0169929,0.000744664,0.454684,-1.56604e-07,0
0.0224851,0.0343556,0.0170647,0.000766017,0.459489,-1.53509e-07,0
0.0231376,0.0336438,0.0171365,0.00078737,0.464294,-1.5179e-07,0
0.0245365,0.0323473,0.0172557,0.000832126,0.473598,-1.456e-07,7.12954e-24
0.0259353,0.0310507,0.017375,0.000876881,0.482902,-1.40436e-07,1.15247e-23
0.0274347,0.0298673,0.0174735,0.000923818,0.491952,-1.34309e-07,4.56163e-24
0.0289341,0.0286839,0.017572,0.000970753,0.501002,-1.28884e-07,2.69114e-25
0.0293359,0.0284132,0.0175922,0.000983064,0.503211,-1.27367e-07,-1.51344e-24
0.0297376,0.0281426,0.0176124,0.000995375,0.50542,-1.2585e-07,-3.29599e-24
0.0305412,0.0276013,0.0176527,0.00102,0.509839,-1.22816e-07,-6.86108e-24
0.0308626,0.0273847,0.0176688,0.00102985,0.511606,-1.21603e-07,-8.28712e-24
0.0311841,0.0271682,0.0176849,0.00103969,0.513373,-1.20389e-07,-9.71316e-24
0.0374399,0.0236227,0.0179139,0.00122682,0.544494,-9.91733e-08,6.2623e-24
0.0383631,0.023167,0.0179393,0.00125394,0.548747,-9.61406e-08,9.39344e-24
0.0392863,0.0227114,0.0179647,0.00128105,0.552999,-9.30359e-08,1.05646e-23
0.0412654,0.0218731,0.0180029,0.00133795,0.561376,-8.68916e-08,9.7784e-24
0.0432445,0.0210348,0.0180412,0.00139485,0.569753,-8.0454e-08,8.22962e-24
0.0453658,0.0202625,0.0180679,0.00145454,0.578022,-7.41537e-08,-3.36462e-24
0.0608271,0.0158355,0.0181338,0.00187351,0.63091,-2.78271e-08,0
0.0614802,0.0156833,0.018133,0.00189067,0.63292,-2.5502e-08,0
0.0621332,0.0155311,0.0181322,0.00190784,0.63493,-2.31768e-08,0
0.0649332,0.0149674,0.0181198,0.00197967,0.642918,-1.52015e-08,0
0.0663332,0.0146856,0.0181137,0.00201558,0.646912,-1.12138e-08,0
0.0677332,0.0144037,0.0181075,0.00205149,0.650906,-6.19626e-09,0
0.0707343,0.0138813,0.0180865,0.00212656,0.658853,2.37428e-09,0
0.0737355,0.0133588,0.0180655,0.00220164,0.666801,1.19565e-08,0
0.0769523,0.0128741,0.018036,0.00228,0.674716,2.09703e-08,0
0.0801692,0.0123893,0.0180066,0.00235837,0.682632,3.08634e-08,0
0.0836172,0.0119393,0.0179688,0.00244008,0.690524,3.98716e-08,0
0.0870652,0.0114892,0.017931,0.00252179,0.698416,4.95889e-08,0
0.090761,0.0110709,0.017885,0.00260686,0.706292,5.82754e-08,5.38752e-24
0.0944567,0.0106526,0.017839,0.00269192,0.714168,6.73912e-08,8.65206e-24
0.0984181,0.0102635,0.0177848,0.00278034,0.722035,7.54117e-08,3.28802e-24
0.102379,0.00987447,0.0177305,0.00286877,0.729902,8.35898e-08,3.77075e-26
0.106625,0.00951234,0.017668,0.00296052,0.737765,9.0711e-08,-6.23837e-25
0.110871,0.00915021,0.0176055,0.00305227,0.745629,9.77551e-08,-1.36044e-24
0.115423,0.00881289,0.0175346,0.00314728,0.753494,1.03885e-07,-7.01502e-25
0.119974,0.00847558,0.0174637,0.00324229,0.76136,1.09835e-07,3.2047e-26
0.124852,0.00816116,0.0173843,0.00334047,0.769233,1.15007e-07,-4.70143e-24
0.12973,0.00784674,0.0173049,0.00343865,0.777106,1.2007e-07,-7.23362e-24
0.134959,0.00755346,0.0172167,0.00353986,0.784991,1.25e-07,-2.52102e-24
0.140188,0.00726018,0.0171286,0.00364107,0.792875,1.29951e-07,0
0.145792,0.00698643,0.0170314,0.00374511,0.800775,1.35168e-07,0
0.151397,0.00671268,0.0169343,0.00384917,0.808675,1.40416e-07,0
0.157404,0.00645699,0.0168279,0.00395582,0.816595,1.45595e-07,0
0.163411,0.0062013,0.0167215,0.00406247,0.824514,1.50206e-07,0
0.16985,0.00596231,0.0166055,0.00417145,0.832455,1.54892e-07,0
0.176289,0.00572332,0.0164896,0.00428042,0.840396,1.58326e-07,0
