# Solver information
# Time        	U_solver      	Ux_initial    	Ux_final      	Ux_iters      	Uy_initial    	Uy_final      	Uy_iters      	U_converged   	p_solver      	p_initial     	p_final       	p_iters       	p_converged   
43            	smoothSolver	2.586550e-03	2.237780e-04	10	5.192640e-02	4.232430e-03	9	false	GAMG	4.335770e-02	4.200080e-04	17	true
44            	smoothSolver	2.575580e-03	2.232740e-04	10	4.958240e-02	4.121720e-03	9	false	GAMG	3.939830e-02	3.861230e-04	22	true
45            	smoothSolver	2.563850e-03	2.227780e-04	10	5.049470e-02	4.138520e-03	9	false	GAMG	3.955890e-02	3.690850e-04	20	true
46            	smoothSolver	2.553730e-03	2.223860e-04	10	5.062520e-02	4.124370e-03	9	false	GAMG	3.950040e-02	3.813750e-04	20	true
47            	smoothSolver	2.542470e-03	2.219250e-04	10	5.029810e-02	4.161930e-03	9	false	GAMG	4.099390e-02	3.871270e-04	20	true
48            	smoothSolver	2.533070e-03	2.215260e-04	10	4.910880e-02	4.173300e-03	9	false	GAMG	3.868960e-02	3.775920e-04	22	true
49            	smoothSolver	2.521650e-03	2.210490e-04	10	4.648020e-02	4.049480e-03	9	false	GAMG	4.087600e-02	3.851460e-04	20	true
50            	smoothSolver	2.511900e-03	2.206180e-04	10	4.548500e-02	3.953780e-03	9	false	GAMG	4.084280e-02	3.936450e-04	22	true
51            	smoothSolver	2.502100e-03	2.202190e-04	10	4.616630e-02	4.017100e-03	9	false	GAMG	4.666520e-02	4.354730e-04	20	true
52            	smoothSolver	2.492870e-03	2.198480e-04	10	4.564710e-02	3.999100e-03	9	false	GAMG	4.470630e-02	4.256500e-04	24	true
53            	smoothSolver	2.483590e-03	2.194840e-04	10	4.608730e-02	3.959540e-03	9	false	GAMG	4.859040e-02	4.628500e-04	22	true
54            	smoothSolver	2.474150e-03	2.190850e-04	10	4.416370e-02	3.892020e-03	9	false	GAMG	5.036790e-02	4.764460e-04	20	true
55            	smoothSolver	2.464600e-03	2.186790e-04	10	4.341260e-02	3.807390e-03	9	false	GAMG	4.936900e-02	4.731320e-04	22	true
56            	smoothSolver	2.454970e-03	2.182630e-04	10	4.429120e-02	3.877030e-03	9	false	GAMG	5.370130e-02	5.355720e-04	20	true
57            	smoothSolver	2.446080e-03	2.178910e-04	10	4.248120e-02	3.790910e-03	9	false	GAMG	5.597630e-02	5.530280e-04	20	true
58            	smoothSolver	2.437530e-03	2.175320e-04	10	4.016210e-02	3.687590e-03	9	false	GAMG	5.327270e-02	5.270420e-04	20	true
59            	smoothSolver	2.428570e-03	2.171320e-04	10	3.890730e-02	3.648000e-03	9	false	GAMG	5.150980e-02	4.893300e-04	25	true
60            	smoothSolver	2.419470e-03	2.167440e-04	10	4.007970e-02	3.633060e-03	9	false	GAMG	5.726310e-02	5.527420e-04	20	true
61            	smoothSolver	2.411050e-03	2.163930e-04	10	4.045880e-02	3.582070e-03	9	false	GAMG	5.696920e-02	5.660930e-04	21	true
62            	smoothSolver	2.402380e-03	2.160450e-04	10	3.750990e-02	3.485520e-03	9	false	GAMG	5.420450e-02	5.194530e-04	25	true
63            	smoothSolver	2.393940e-03	2.156990e-04	10	3.816380e-02	3.418310e-03	9	false	GAMG	6.752290e-02	6.672120e-04	12	true
64            	smoothSolver	2.385570e-03	2.153300e-04	10	3.731640e-02	3.336700e-03	9	false	GAMG	6.930450e-02	6.910120e-04	22	true
65            	smoothSolver	2.376640e-03	2.149600e-04	10	3.732840e-02	3.253080e-03	9	false	GAMG	7.734030e-02	7.517700e-04	20	true
66            	smoothSolver	2.368070e-03	2.145790e-04	10	3.610660e-02	3.200200e-03	9	false	GAMG	7.900330e-02	7.678550e-04	19	true
67            	smoothSolver	2.360010e-03	2.142210e-04	10	3.626910e-02	3.124220e-03	9	false	GAMG	9.417980e-02	9.201330e-04	13	true
68            	smoothSolver	2.351240e-03	2.138380e-04	10	3.693690e-02	3.115660e-03	9	false	GAMG	8.926390e-02	8.789350e-04	22	true
69            	smoothSolver	2.342960e-03	2.134600e-04	10	3.473610e-02	2.974050e-03	9	false	GAMG	1.048190e-01	1.046010e-03	16	true
