y,epsilon,k,nut,U_0,U_1,U_2
0.000425634,0.347702,0.000764464,5.41318e-07,0.0337574,-4.16923e-09,0
0.000496573,0.334773,0.000891874,6.31537e-07,0.0393837,-4.85024e-09,0
0.000567512,0.321844,0.00101928,7.21756e-07,0.0450099,-5.53126e-09,0
0.000851268,0.256495,0.00202865,3.15175e-06,0.0672991,-1.34511e-08,0
0.00113502,0.191147,0.00303802,5.58171e-06,0.0895884,-2.12126e-08,0
0.00143917,0.172343,0.00424816,1.22931e-05,0.110816,-3.39732e-08,0
0.00174332,0.15354,0.0054583,1.90044e-05,0.132043,-4.67856e-08,0
0.00204747,0.145571,0.00665262,3.03352e-05,0.151036,-6.42248e-08,1.03303e-23
0.00235161,0.137602,0.00784694,4.16658e-05,0.170028,-8.19277e-08,1.03303e-23
0.00267761,0.132777,0.00889487,5.61708e-05,0.186434,-1.02783e-07,2.62653e-24
0.00300362,0.127953,0.00994279,7.06754e-05,0.20284,-1.24461e-07,-1.98899e-23
0.00324812,0.125124,0.0106004,8.28803e-05,0.213449,-1.41845e-07,-2.47612e-23
0.00349262,0.122295,0.011258,9.50847e-05,0.224058,-1.60603e-07,-9.94552e-24
0.00417977,0.115416,0.0127888,0.000129088,0.249703,-2.12901e-07,1.51497e-23
0.00426713,0.114583,0.0129708,0.000133399,0.252798,-2.19865e-07,2.07788e-23
0.00435448,0.113751,0.0131529,0.00013771,0.255893,-2.26829e-07,2.64079e-23
0.00470391,0.110694,0.0137614,0.000155563,0.266911,-2.54652e-07,1.60102e-23
0.00505334,0.107637,0.01437,0.000173417,0.277928,-2.85098e-07,-3.74404e-24
0.00542788,0.104792,0.0148849,0.000191736,0.287891,-3.14462e-07,0
0.00580242,0.101948,0.0153998,0.000210055,0.297854,-3.47147e-07,0
0.00617696,0.0992919,0.0158402,0.000228786,0.306976,-3.77851e-07,0
0.0065515,0.0966358,0.0162806,0.000247516,0.316098,-4.1258e-07,0
0.00695296,0.0941518,0.0166617,0.000266657,0.324541,-4.44262e-07,0
0.00735441,0.0916678,0.0170427,0.000285798,0.332985,-4.80723e-07,0
0.00775586,0.0893434,0.0173753,0.000305361,0.340866,-5.13233e-07,0
0.00815732,0.0870191,0.0177079,0.000324924,0.348747,-5.51252e-07,0
0.00858762,0.0848422,0.0180008,0.000344937,0.356158,-5.84254e-07,0
0.00901792,0.0826654,0.0182937,0.00036495,0.363569,-6.23516e-07,0
0.0119706,0.0703233,0.0197868,0.000502079,0.406691,-8.58535e-07,0
0.0123414,0.0690575,0.0199275,0.000518666,0.411264,-8.89926e-07,0
0.0127122,0.0677917,0.0200683,0.000535254,0.415838,-9.21317e-07,0
0.0132065,0.0662045,0.0202383,0.000557975,0.421702,-9.53694e-07,0
0.0137009,0.0646173,0.0204083,0.000580695,0.427565,-9.95646e-07,0
0.0142308,0.063123,0.020563,0.000604053,0.43322,-1.02723e-06,0
0.0147607,0.0616287,0.0207177,0.000627409,0.438874,-1.06894e-06,0
0.0152906,0.0602208,0.0208589,0.000651432,0.444341,-1.09966e-06,0
0.0158205,0.0588129,0.0210001,0.000675453,0.449807,-1.14101e-06,0
0.0163884,0.0574851,0.0211294,0.000700171,0.455104,-1.17057e-06,0
0.0169564,0.0561572,0.0212587,0.000724888,0.460401,-1.21113e-06,0
0.0175244,0.054904,0.0213775,0.00075033,0.465544,-1.2395e-06,0
0.0180924,0.0536507,0.0214962,0.000775769,0.470687,-1.27908e-06,0
0.0187011,0.0524667,0.0216056,0.000801964,0.475691,-1.30602e-06,0
0.0193099,0.0512827,0.021715,0.000828155,0.480694,-1.34418e-06,0
0.0194621,0.0510029,0.0217402,0.000834899,0.481913,-1.34779e-06,0
0.0196143,0.0507231,0.0217654,0.000841643,0.483132,-1.3514e-06,0
0.0221588,0.0464247,0.0221467,0.000951963,0.502288,-1.47085e-06,0
0.0226482,0.0456727,0.0222116,0.000973419,0.505777,-1.49501e-06,0
0.0231376,0.0449206,0.0222764,0.000994875,0.509265,-1.51917e-06,0
0.0238371,0.0439705,0.0223566,0.00102434,0.513817,-1.53989e-06,0
0.0245365,0.0430204,0.0224369,0.00105381,0.518369,-1.56943e-06,0
0.0252359,0.0421196,0.0225114,0.00108416,0.52283,-1.58851e-06,0
0.0259353,0.0412188,0.0225859,0.00111451,0.527291,-1.61495e-06,0
0.026685,0.0403641,0.0226553,0.00114577,0.531668,-1.63255e-06,-4.39088e-23
