y,epsilon,k,nut,U_0,U_1,U_2
0.000567512,0.163638,0.000884658,2.35111e-06,0.0358351,4.34241e-08,0
0.000851268,0.153205,0.00132697,3.52666e-06,0.0537527,6.51362e-08,0
0.00113502,0.142766,0.00176949,4.70276e-06,0.0716721,8.77399e-08,0
0.00174332,0.117887,0.00336902,1.65627e-05,0.105116,1.75226e-07,2.82748e-23
0.00235161,0.0930002,0.00496889,2.8425e-05,0.138561,2.67104e-07,4.47144e-23
0.00267761,0.0899943,0.00573671,4.01262e-05,0.152499,3.25331e-07,3.34833e-23
0.00300362,0.0869883,0.00650452,5.18275e-05,0.166437,3.83558e-07,2.22523e-23
0.00332962,0.0839824,0.00727234,6.35287e-05,0.180375,4.41786e-07,1.10212e-23
0.00470391,0.0754262,0.00977162,0.000118971,0.227458,6.67712e-07,-3.32209e-23
0.00916136,0.0581832,0.0138378,0.00029988,0.322128,1.11619e-06,0
0.0147607,0.0450764,0.0158774,0.000506779,0.393316,1.32903e-06,0
0.0152906,0.0441173,0.0160039,0.000525543,0.398812,1.34059e-06,0
0.0158205,0.0431578,0.0161303,0.000544314,0.404307,1.35433e-06,0
0.0161045,0.0427246,0.0161826,0.000554107,0.406915,1.3595e-06,0
0.0163884,0.0422914,0.0162348,0.0005639,0.409522,1.36466e-06,0
0.0175244,0.0405586,0.0164437,0.000603073,0.419953,1.38534e-06,0
0.0218326,0.0351272,0.0170394,0.000747476,0.454737,1.45335e-06,0
0.0224851,0.0344146,0.0171116,0.000768919,0.459542,1.46314e-06,0
0.0231376,0.0337016,0.0171838,0.000790365,0.464347,1.46938e-06,0
0.0245365,0.0324038,0.0173038,0.000835309,0.473653,1.48848e-06,9.51674e-23
0.0259353,0.0311057,0.0174238,0.000880255,0.482958,1.50229e-06,1.59631e-22
0.0274347,0.0299211,0.017523,0.000927387,0.49201,1.5199e-06,6.66917e-23
0.0289341,0.0287364,0.0176222,0.000974518,0.501062,1.53058e-06,3.73672e-24
0.0293359,0.0284655,0.0176425,0.00098688,0.503272,1.53421e-06,-2.00573e-23
0.0297376,0.0281946,0.0176628,0.000999241,0.505482,1.53783e-06,-4.38513e-23
0.0305412,0.0276528,0.0177035,0.00102396,0.509901,1.54508e-06,-9.14394e-23
0.0308626,0.0274361,0.0177197,0.00103385,0.511669,1.54799e-06,-1.10475e-22
0.0311841,0.0272194,0.017736,0.00104374,0.513437,1.55089e-06,-1.2951e-22
0.0374399,0.0236701,0.0179667,0.0012316,0.544567,1.56145e-06,1.22083e-22
0.0383631,0.0232141,0.0179924,0.00125881,0.548821,1.56231e-06,1.83124e-22
0.0392863,0.0227578,0.018018,0.00128602,0.553076,1.55168e-06,2.14632e-22
0.0412654,0.0219187,0.0180565,0.00134313,0.561456,1.54314e-06,1.82109e-22
0.0432445,0.0210794,0.018095,0.00140022,0.569836,1.5217e-06,1.34757e-22
0.0453658,0.0203062,0.0181219,0.0014601,0.578108,1.50009e-06,-7.42774e-23
0.0608271,0.0158728,0.0181874,0.00188016,0.63102,1.1312e-06,0
0.0614802,0.0157203,0.0181864,0.00189735,0.633031,1.10434e-06,0
0.0621332,0.0155678,0.0181855,0.00191455,0.635042,1.07748e-06,0
0.0649332,0.015003,0.0181727,0.0019865,0.643034,9.78218e-07,0
0.0663332,0.0147207,0.0181663,0.00202248,0.64703,9.28584e-07,0
0.0677332,0.0144382,0.0181599,0.00205844,0.651026,8.64913e-07,0
0.0707343,0.0139147,0.0181383,0.00213361,0.658977,7.42912e-07,0
0.0737355,0.0133911,0.0181166,0.00220876,0.666928,6.09125e-07,0
0.0769523,0.0129052,0.0180864,0.00228721,0.674847,4.65564e-07,0
0.0801692,0.0124193,0.0180561,0.00236563,0.682766,3.13373e-07,0
0.0836172,0.0119681,0.0180175,0.00244739,0.690662,1.51149e-07,0
0.0870652,0.0115168,0.0179787,0.00252913,0.698557,-1.5923e-08,0
0.090761,0.0110974,0.0179317,0.00261422,0.706437,-1.92272e-07,3.02243e-22
0.0944567,0.0106779,0.0178847,0.0026993,0.714316,-3.69362e-07,5.28076e-22
0.0984181,0.0102877,0.0178293,0.00278773,0.722186,-5.53938e-07,2.27103e-22
0.102379,0.00989743,0.017774,0.00287615,0.730056,-7.34963e-07,2.2187e-24
0.106625,0.00953416,0.0177103,0.00296789,0.737922,-9.20814e-07,-1.54985e-23
0.110871,0.00917084,0.0176466,0.00305962,0.745789,-1.09864e-06,-5.26925e-23
0.115423,0.0088324,0.0175745,0.00315461,0.753657,-1.27785e-06,-3.50292e-23
0.119974,0.00849391,0.0175023,0.0032496,0.761526,-1.44446e-06,2.02241e-24
0.124852,0.00817839,0.0174216,0.00334776,0.769401,-1.60831e-06,-2.8294e-22
0.12973,0.00786283,0.0173409,0.00344592,0.777277,-1.75523e-06,-4.71886e-22
0.134959,0.00756848,0.0172515,0.00354712,0.785164,-1.8947e-06,-1.88139e-22
0.140188,0.00727411,0.0171621,0.00364832,0.79305,-2.01362e-06,0
0.145792,0.00699933,0.0170637,0.00375238,0.800952,-2.12026e-06,0
0.151397,0.00672454,0.0169653,0.00385644,0.808855,-2.20384e-06,0
0.157404,0.00646788,0.0168576,0.00396313,0.816775,-2.27071e-06,0
0.163411,0.0062112,0.01675,0.00406983,0.824696,-2.31321e-06,0
0.16985,0.00597132,0.0166328,0.00417887,0.832638,-2.33554e-06,0
0.176289,0.00573142,0.0165156,0.00428792,0.84058,-2.33341e-06,0
0.18319,0.00550707,0.0163885,0.00439894,0.848546,-2.30897e-06,0
0.190092,0.00528271,0.0162614,0.00450998,0.856512,-2.26134e-06,0
0.197489,0.00507276,0.016124,0.00462258,0.864503,-2.19101e-06,0
0.204887,0.00486281,0.0159866,0.0047352,0.872494,-2.1003e-06,0
0.212816,0.00466621,0.0158385,0.00484887,0.880511,-1.98861e-06,0
0.220745,0.00446961,0.0156903,0.00496255,0.888528,-1.86087e-06,0
0.229244,0.00428539,0.015531,0.00507671,0.896571,-1.71615e-06,0
0.237743,0.00410117,0.0153716,0.00519087,0.904614,-1.56081e-06,0
0.246853,0.00392845,0.0152006,0.00530485,0.912682,-1.39448e-06,0
0.255962,0.00375573,0.0150295,0.00541884,0.92075,-1.22343e-06,0
0.265727,0.00359368,0.0148463,0.00553188,0.92884,-1.04862e-06,0
0.275491,0.00343164,0.0146631,0.00564492,0.936931,-8.74883e-07,0
0.285957,0.00327952,0.0144671,0.00575619,0.94504,-7.04971e-07,0
0.296423,0.0031274,0.0142712,0.00586746,0.95315,-5.4128e-07,0
0.307641,0.00298452,0.0140621,0.00597604,0.961272,-3.88391e-07,0
0.318859,0.00284165,0.0138529,0.00608462,0.969395,-2.45715e-07,0
0.330883,0.00270739,0.0136302,0.00618955,0.977522,-1.19189e-07,-1.02221e-22
0.342907,0.00257313,0.0134075,0.00629448,0.98565,-5.42255e-09,-1.53332e-22
0.355795,0.00244693,0.0131707,0.00639477,0.993771,8.91723e-08,-5.37857e-23
0.368683,0.00232074,0.012934,0.00649505,1.00189,1.69952e-07,-4.01268e-24
0.382498,0.00220213,0.0126831,0.00658971,1.00999,2.31132e-07,9.88711e-23
0.396312,0.00208351,0.0124322,0.00668438,1.01809,2.78687e-07,1.50313e-22
0.411119,0.00197207,0.0121672,0.00677254,1.02615,3.08542e-07,5.01043e-23
0.425926,0.00186063,0.0119021,0.00686071,1.03421,3.25888e-07,0
0.441797,0.00175605,0.0116232,0.0069417,1.0422,3.2929e-07,2.61773e-22
0.457668,0.00165146,0.0113444,0.00702269,1.05019,3.21966e-07,4.78607e-22
0.47468,0.00155351,0.0110525,0.00709618,1.05807,3.05749e-07,2.26981e-22
0.491692,0.00145556,0.0107607,0.00716967,1.06595,2.80982e-07,1.85527e-23
0.509926,0.00136416,0.0104574,0.00723591,1.07369,2.5291e-07,-2.46063e-22
0.52816,0.00127275,0.0101542,0.00730216,1.08142,2.18582e-07,-4.65251e-22
0.547704,0.00118796,0.00984229,0.00736225,1.08894,1.86205e-07,-2.10783e-22
0.567248,0.00110317,0.00953034,0.00742235,1.09645,1.49687e-07,0
0.588197,0.00102523,0.00921378,0.00747856,1.10368,1.19202e-07,0
0.609146,0.000947291,0.00889722,0.00753478,1.1109,8.63196e-08,0
0.6316,0.000876658,0.0085821,0.00759076,1.11772,6.18891e-08,0
0.654054,0.000806024,0.00826697,0.00764675,1.12454,3.63285e-08,0
0.678122,0.000743365,0.00796173,0.00770737,1.13084,1.9857e-08,0
0.70219,0.000680707,0.0076565,0.00776799,1.13713,3.0244e-09,0
0.727987,0.000626889,0.00737229,0.00783815,1.14273,-5.63407e-09,0
0.753784,0.000573071,0.00708809,0.0079083,1.14834,-1.43282e-08,0
0.781436,0.000529091,0.00683859,0.00798986,1.15307,-1.67536e-08,0
0.809087,0.000485111,0.0065891,0.00807141,1.15781,-1.92086e-08,0
0.838725,0.000452034,0.00638988,0.00815801,1.16147,-1.76111e-08,-2.25212e-22
0.868363,0.000418958,0.00619067,0.00824461,1.16513,-1.61908e-08,-3.94151e-22
0.900131,0.000397953,0.00605842,0.00831707,1.16751,-1.24416e-08,-2.42669e-22
0.931899,0.000376947,0.00592617,0.00838953,1.16989,-9.01746e-09,-1.29019e-22
0.965949,0.000369585,0.0058787,0.00841909,1.17074,-4.32652e-09,2.57061e-22
1,0.000362222,0.00583122,0.00844866,1.17158,0,5.46692e-22
