y,epsilon,k,nut,U_0,U_1,U_2
0.000567512,0.115483,0.00338501,7.53236e-06,0.262955,-2.69726e-08,0
0.000851268,0.105061,0.00340743,1.08708e-05,0.394432,-4.04589e-08,0
0.00113502,0.0946403,0.00342985,1.42091e-05,0.525909,-6.19883e-08,0
0.00174332,0.0678835,0.00345012,2.13567e-05,0.557114,-7.77167e-08,2.74607e-24
0.00235161,0.0411268,0.00347039,2.8504e-05,0.588319,-1.06427e-07,4.43592e-24
0.00267761,0.0369305,0.00345139,3.24541e-05,0.59751,-1.1949e-07,3.39485e-24
0.00300362,0.0327343,0.0034324,3.64043e-05,0.606701,-1.32553e-07,2.35378e-24
0.00332962,0.028538,0.0034134,4.03544e-05,0.615891,-1.45616e-07,1.31272e-24
0.00470391,0.018648,0.00336172,5.73992e-05,0.64498,-1.91646e-07,-3.04666e-24
0.00916136,0.00874294,0.00329151,0.000113761,0.698954,-3.02857e-07,0
0.0147607,0.00522336,0.00324984,0.000183972,0.736656,-3.90378e-07,0
0.0152906,0.00502517,0.00324662,0.00019055,0.739474,-3.97675e-07,0
0.0158205,0.00482699,0.00324341,0.000197127,0.742291,-4.00201e-07,0
0.0161045,0.00474762,0.00324183,0.00020062,0.743603,-4.03114e-07,0
0.0163884,0.00466824,0.00324025,0.000204113,0.744916,-4.06027e-07,0
0.0175244,0.00435075,0.00323392,0.000218085,0.750165,-4.1768e-07,0
0.0218326,0.00345765,0.00321163,0.000270439,0.767342,-4.36539e-07,0
0.0224851,0.00334991,0.0032084,0.000278297,0.769682,-4.38853e-07,0
0.0231376,0.00324217,0.00320518,0.000286156,0.772022,-4.38085e-07,0
0.0245365,0.00306073,0.00319854,0.000302804,0.776489,-4.38951e-07,7.93315e-24
0.0259353,0.0028793,0.00319191,0.000319453,0.780955,-4.37603e-07,1.29824e-23
0.0274347,0.00272477,0.00318504,0.000337074,0.785241,-4.34844e-07,5.35793e-24
0.0289341,0.00257024,0.00317816,0.000354695,0.789528,-4.30747e-07,5.05083e-25
0.0293359,0.00253702,0.00317637,0.000359353,0.790561,-4.29225e-07,-1.47839e-24
0.0297376,0.00250379,0.00317458,0.000364012,0.791595,-4.27702e-07,-3.46185e-24
0.0305412,0.00243734,0.003171,0.000373329,0.793662,-4.24656e-07,-7.42879e-24
0.0308626,0.00241076,0.00316957,0.000377056,0.794488,-4.23438e-07,-9.01556e-24
0.0311841,0.00238418,0.00316813,0.000380783,0.795315,-4.2222e-07,-1.06023e-23
0.0374399,0.00197316,0.003141,0.00045213,0.809694,-3.89683e-07,9.66314e-24
0.0383631,0.00192279,0.00313707,0.000462523,0.81164,-3.84224e-07,1.44947e-23
0.0392863,0.00187243,0.00313314,0.000472916,0.813586,-3.79532e-07,1.70769e-23
0.0412654,0.00178386,0.00312487,0.000494838,0.817381,-3.67461e-07,1.43704e-23
0.0432445,0.00169529,0.0031166,0.000516761,0.821176,-3.56471e-07,1.05071e-23
0.0453658,0.00161697,0.00310789,0.00053986,0.824888,-3.43887e-07,-5.66877e-24
0.0608271,0.00119156,0.00304599,0.000702976,0.848315,-2.61401e-07,0
0.0614802,0.00117763,0.00304343,0.000709687,0.849196,-2.59321e-07,0
0.0621332,0.0011637,0.00304086,0.000716397,0.850077,-2.57241e-07,0
0.0649332,0.00111359,0.00303,0.000744547,0.853552,-2.43586e-07,0
0.0663332,0.00108854,0.00302457,0.000758622,0.85529,-2.36758e-07,0
0.0677332,0.00106348,0.00301914,0.000772698,0.857028,-2.33177e-07,0
0.0707343,0.00101826,0.00300765,0.000802179,0.860463,-2.2137e-07,0
0.0737355,0.000973032,0.00299615,0.000831658,0.863898,-2.12799e-07,0
0.0769523,0.000932097,0.00298397,0.000862483,0.867298,-2.02854e-07,0
0.0801692,0.000891163,0.00297179,0.000893306,0.870699,-1.95991e-07,0
0.0836172,0.000854008,0.0029589,0.000925494,0.87407,-1.88121e-07,0
0.0870652,0.000816855,0.002946,0.000957678,0.87744,-1.83262e-07,0
0.090761,0.000783049,0.00293235,0.00099123,0.880787,-1.77711e-07,3.35115e-23
0.0944567,0.000749245,0.00291869,0.00102478,0.884133,-1.75248e-07,5.96607e-23
0.0984181,0.000718418,0.00290421,0.00105968,0.887458,-1.72352e-07,2.68409e-23
0.102379,0.000687591,0.00288974,0.00109457,0.890783,-1.72304e-07,1.23142e-24
0.106625,0.000659419,0.00287439,0.0011308,0.894092,-1.71054e-07,-2.64452e-24
0.110871,0.000631246,0.00285905,0.00116704,0.8974,-1.72349e-07,-8.45518e-24
0.115423,0.000605448,0.00284278,0.00120458,0.900695,-1.71392e-07,-4.6354e-24
0.119974,0.00057965,0.00282652,0.00124213,0.90399,-1.72897e-07,1.07171e-24
0.124852,0.000555983,0.00280928,0.00128092,0.907274,-1.71747e-07,-2.86103e-23
0.12973,0.000532316,0.00279203,0.00131973,0.910559,-1.72726e-07,-4.89828e-23
0.134959,0.000510567,0.00277373,0.00135971,0.913836,-1.70289e-07,-1.99363e-23
0.140188,0.000488818,0.00275543,0.00139969,0.917112,-1.69685e-07,0
0.145792,0.000468797,0.00273602,0.00144079,0.920384,-1.65772e-07,0
0.151397,0.000448777,0.00271661,0.00148188,0.923656,-1.63127e-07,0
0.157404,0.000430319,0.00269604,0.001524,0.926924,-1.59611e-07,0
0.163411,0.000411862,0.00267545,0.00156609,0.930193,-1.56112e-07,0
0.16985,0.000394823,0.00265361,0.00160908,0.93346,-1.52659e-07,0
0.176289,0.000377782,0.00263178,0.00165206,0.936728,-1.48802e-07,0
0.18319,0.000362027,0.00260862,0.00169577,0.939996,-1.43385e-07,0
0.190092,0.000346271,0.00258546,0.00173949,0.943264,-1.3789e-07,0
0.197489,0.000331684,0.0025609,0.00178374,0.946534,-1.30522e-07,0
0.204887,0.000317096,0.00253633,0.001828,0.949804,-1.22395e-07,0
0.212816,0.00030357,0.0025103,0.00187263,0.953077,-1.11776e-07,0
0.220745,0.000290045,0.00248426,0.00191725,0.95635,-1.00069e-07,0
0.229244,0.000277489,0.00245668,0.001962,0.959626,-9.01011e-08,0
0.237743,0.000264934,0.00242909,0.00200675,0.962902,-7.86966e-08,0
0.246853,0.000253264,0.00239983,0.00205131,0.966181,-7.08706e-08,0
0.255962,0.000241594,0.00237058,0.00209587,0.969461,-6.21457e-08,0
0.265727,0.000230733,0.00233958,0.00213995,0.972744,-5.40576e-08,0
0.275491,0.000219873,0.00230859,0.00218404,0.976026,-4.63007e-08,0
0.285957,0.000209755,0.0022758,0.00222738,0.979311,-3.52451e-08,0
0.296423,0.000199638,0.00224302,0.00227073,0.982595,-2.49201e-08,0
0.307641,0.000190202,0.00220838,0.00231299,0.98588,-1.05328e-08,0
0.318859,0.000180767,0.00217373,0.00235526,0.989164,2.0741e-09,0
0.330883,0.000171961,0.00213711,0.00239596,0.992446,1.99614e-08,-3.38617e-24
0.342907,0.000163154,0.00210049,0.00243667,0.995728,3.52993e-08,-5.07925e-24
0.355795,0.000154928,0.00206184,0.00247545,0.999002,5.20574e-08,-1.84359e-24
0.368683,0.000146701,0.0020232,0.00251423,1.00228,6.72792e-08,-2.25766e-25
0.382498,0.000139014,0.00198249,0.0025507,1.00554,8.05421e-08,3.18214e-24
0.396312,0.000131327,0.00194178,0.00258716,1.0088,9.37408e-08,4.88609e-24
0.411119,0.000124144,0.00189902,0.00262101,1.01204,1.05118e-07,1.6287e-24
0.425926,0.000116961,0.00185627,0.00265485,1.01528,1.17036e-07,0
0.441797,0.000110256,0.00181155,0.00268586,1.01849,1.26005e-07,1.78457e-23
0.457668,0.00010355,0.00176683,0.00271686,1.0217,1.3465e-07,3.35949e-23
0.47468,9.73011e-05,0.0017203,0.00274498,1.02486,1.4337e-07,1.67133e-23
0.491692,9.1052e-05,0.00167376,0.0027731,1.02802,1.5177e-07,1.8149e-24
0.509926,8.52474e-05,0.00162566,0.00279847,1.03112,1.59844e-07,-1.62229e-23
0.52816,7.94433e-05,0.00157756,0.0028238,1.03422,1.67697e-07,-3.21417e-23
0.547704,7.40845e-05,0.00152833,0.00284682,1.03722,1.73375e-07,-1.5068e-23
0.567248,6.87263e-05,0.0014791,0.0028698,1.04023,1.78635e-07,0
0.588197,6.38255e-05,0.00142941,0.0028914,1.04311,1.82274e-07,0
0.609146,5.89245e-05,0.00137971,0.00291299,1.046,1.85513e-07,0
0.6316,5.45067e-05,0.0013305,0.00293446,1.04872,1.89121e-07,0
0.654054,5.00882e-05,0.00128129,0.00295595,1.05143,1.94142e-07,0
0.678122,4.61882e-05,0.00123389,0.00297936,1.05394,1.95288e-07,0
0.70219,4.22883e-05,0.0011865,0.00300278,1.05644,1.96528e-07,0
0.727987,3.89538e-05,0.00114261,0.00302995,1.05866,1.98547e-07,0
0.753784,3.56198e-05,0.00109872,0.00305707,1.06088,1.99576e-07,0
0.781436,3.29106e-05,0.00106038,0.00308804,1.06276,1.8692e-07,0
0.809087,3.02005e-05,0.00102203,0.00311903,1.06463,1.75395e-07,0
0.838725,2.81721e-05,0.0009916,0.00315193,1.06608,1.46937e-07,-2.12141e-23
0.868363,2.61431e-05,0.000961166,0.00318481,1.06752,1.20161e-07,-3.75392e-23
0.900131,2.48552e-05,0.000941038,0.00321256,1.06846,8.58487e-08,-3.57198e-23
0.931899,2.35681e-05,0.000920922,0.00324029,1.06939,5.2378e-08,-3.39785e-23
0.965949,2.3116e-05,0.00091368,0.00325151,1.06972,2.56965e-08,-1.02618e-23
1,2.26643e-05,0.000906451,0.00326279,1.07005,0,8.33599e-24
