y,epsilon,k,nut,U_0,U_1,U_2
0.000425634,0.000469592,1.23095e-05,1.11181e-09,0.0200325,3.85957e-09,0
0.000496573,0.000547853,1.4361e-05,1.2971e-09,0.0233712,4.52875e-09,0
0.000567512,0.000626114,1.64125e-05,1.48239e-09,0.0267099,5.19794e-09,0
0.000851268,0.00102008,4.12558e-05,5.67584e-09,0.0402858,1.0965e-08,0
0.00113502,0.00141404,6.60978e-05,9.86901e-09,0.0538615,1.71097e-08,0
0.00143917,0.00189614,0.000115295,2.28453e-08,0.0678904,2.6994e-08,0
0.00174332,0.00237822,0.000164489,3.58208e-08,0.0819191,3.70714e-08,0
0.00204747,0.00296218,0.000245054,6.57274e-08,0.0964083,5.0551e-08,3.98395e-24
0.00235161,0.0035461,0.000325614,9.56321e-08,0.110897,6.44833e-08,3.98395e-24
0.00267761,0.00425182,0.000446382,1.56305e-07,0.125849,8.14512e-08,1.12558e-23
0.00300362,0.00495749,0.000567144,2.16975e-07,0.1408,9.89708e-08,1.79229e-23
0.00324812,0.00560193,0.000695535,3.03274e-07,0.152359,1.14098e-07,1.01352e-23
0.00349262,0.00624633,0.000823916,3.89565e-07,0.163917,1.30244e-07,4.98377e-24
0.00417977,0.00826661,0.00126004,7.65669e-07,0.195406,1.77754e-07,-1.13736e-23
0.00426713,0.00853171,0.00131846,8.18763e-07,0.199369,1.84156e-07,-1.30404e-23
0.00435448,0.00879682,0.00137688,8.71856e-07,0.203333,1.90558e-07,-1.47072e-23
0.00470391,0.0101032,0.00168577,1.25994e-06,0.219597,2.17758e-07,-9.18629e-24
0.00505334,0.0114095,0.00199464,1.648e-06,0.235861,2.47647e-07,-2.31767e-24
0.00542788,0.0129943,0.0023909,2.35577e-06,0.252458,2.77731e-07,0
0.00580242,0.014579,0.00278713,3.0635e-06,0.269054,3.11718e-07,0
0.00617696,0.0164559,0.00327798,4.32757e-06,0.285846,3.43971e-07,0
0.0065515,0.0183326,0.00376881,5.59155e-06,0.302639,3.8161e-07,0
0.00695296,0.0204765,0.00435085,7.74874e-06,0.319399,4.14941e-07,0
0.00735441,0.0226203,0.00493287,9.90575e-06,0.33616,4.55176e-07,0
0.00775586,0.0249436,0.00558752,1.33318e-05,0.352591,4.8804e-07,0
0.00815732,0.0272669,0.00624214,1.67576e-05,0.369021,5.29182e-07,0
0.00858762,0.0296001,0.00693521,2.17706e-05,0.384783,5.60054e-07,0
0.00901792,0.0319333,0.00762827,2.67833e-05,0.400546,6.00141e-07,0
0.0119706,0.0422683,0.0118007,8.72499e-05,0.487935,7.75052e-07,0
0.0123414,0.0427117,0.0122022,9.75853e-05,0.496311,7.92948e-07,0
0.0127122,0.0431551,0.0126037,0.000107921,0.504687,8.10845e-07,0
0.0132065,0.0432061,0.0130721,0.000124833,0.51463,8.23441e-07,0
0.0137009,0.0432573,0.0135406,0.000141745,0.524572,8.43568e-07,0
0.0142308,0.042869,0.0139473,0.000162269,0.533364,8.53047e-07,0
0.0147607,0.0424809,0.0143541,0.000182792,0.542157,8.70629e-07,0
0.0152906,0.0417751,0.0147068,0.000207315,0.549898,8.77177e-07,0
0.0158205,0.0410695,0.0150596,0.000231836,0.55764,8.93148e-07,0
0.0163884,0.0401717,0.0153673,0.000260533,0.564455,8.96631e-07,0
0.0169564,0.039274,0.015675,0.000289227,0.57127,9.11207e-07,0
0.0175244,0.0382862,0.0159457,0.000322043,0.577284,9.11409e-07,0
0.0180924,0.0372983,0.0162163,0.000354859,0.583298,9.24413e-07,0
0.0187011,0.0362974,0.0164575,0.000391508,0.58864,9.21152e-07,0
0.0193099,0.0352964,0.0166987,0.000428159,0.593983,9.31838e-07,0
0.0194621,0.0350547,0.0167531,0.000438182,0.595179,9.26459e-07,0
0.0196143,0.034813,0.0168074,0.000448204,0.596375,9.21079e-07,0
0.0221588,0.0311312,0.0176236,0.000617346,0.61418,9.13107e-07,0
0.0226482,0.0305043,0.0177615,0.00065159,0.617145,9.1448e-07,0
0.0231376,0.0298773,0.0178995,0.000685834,0.620109,9.15853e-07,0
0.0238371,0.0291137,0.0180714,0.000733694,0.623757,8.98115e-07,0
0.0245365,0.02835,0.0182433,0.000781562,0.627406,8.96496e-07,0
0.0252359,0.0276553,0.0184054,0.000831336,0.630804,8.74998e-07,0
0.0259353,0.0269605,0.0185675,0.000881121,0.634202,8.70299e-07,0
0.026685,0.0263288,0.0187214,0.000932576,0.637397,8.45118e-07,8.67847e-24
0.0274347,0.025697,0.0188754,0.000984045,0.640592,8.37229e-07,2.21525e-23
0.0281844,0.0251222,0.0190223,0.00103699,0.643618,8.08908e-07,1.39437e-23
0.0289341,0.0245471,0.0191693,0.00108994,0.646645,7.98471e-07,1.19904e-24
0.0297376,0.0240226,0.0193102,0.00114422,0.649534,7.6753e-07,-7.47953e-24
0.0305412,0.0234979,0.019451,0.00119852,0.652422,7.54605e-07,-2.09537e-23
0.0374399,0.020092,0.020481,0.00165609,0.673613,5.48546e-07,0
0.0383631,0.0197431,0.0205997,0.00171596,0.6761,5.14748e-07,0
0.0392863,0.0193941,0.0207183,0.00177583,0.678587,4.94053e-07,0
0.0402759,0.0190689,0.0208333,0.0018367,0.681032,4.6192e-07,7.83395e-24
0.0412654,0.0187437,0.0209484,0.00189758,0.683477,4.41004e-07,2.04742e-23
0.0422549,0.0184397,0.0210599,0.00195943,0.685888,4.1156e-07,1.12664e-23
0.0432445,0.0181358,0.0211715,0.00202127,0.688299,3.90859e-07,-1.06558e-24
0.0443051,0.0178508,0.0212797,0.00208406,0.690685,3.64856e-07,-2.73492e-24
0.0453658,0.017566,0.0213879,0.00214685,0.69307,3.44841e-07,6.38581e-27
0.0464264,0.017298,0.0214928,0.00221058,0.695436,3.2266e-07,1.6763e-24
0.047487,0.0170302,0.0215978,0.00227431,0.697802,3.0342e-07,-1.06775e-24
0.0486239,0.0167774,0.0216996,0.00233897,0.700154,2.85074e-07,-7.23269e-24
0.0497608,0.0165248,0.0218014,0.00240364,0.702506,2.66743e-07,-2.26149e-23
0.0508976,0.0162858,0.0219,0.00246923,0.70485,2.51896e-07,-1.50766e-23
0.0520345,0.0160468,0.0219986,0.00253481,0.707193,2.34188e-07,0
0.0532531,0.0158201,0.0220941,0.00260133,0.709531,2.22126e-07,0
0.0544716,0.0155934,0.0221895,0.00266784,0.71187,2.04247e-07,0
