y,epsilon,k,nut,U_0,U_1,U_2
0.000425634,0.236827,0.000523265,3.73704e-07,0.0274641,2.2212e-08,0
0.000496573,0.227972,0.000610442,4.35963e-07,0.0320411,2.52954e-08,0
0.000567512,0.219118,0.000697619,4.98223e-07,0.0366182,2.83788e-08,0
0.000851268,0.174102,0.00139532,2.22652e-06,0.0548958,7.08715e-08,0
0.00113502,0.129112,0.00209262,3.95381e-06,0.0731718,1.03438e-07,0
0.00143917,0.115881,0.00295315,8.96314e-06,0.0909399,1.7431e-07,0
0.00174332,0.10266,0.00381321,1.39696e-05,0.108707,2.29088e-07,0
0.00204747,0.0971682,0.00470041,2.28951e-05,0.125066,3.17743e-07,-1.30165e-23
0.00235161,0.0916815,0.0055872,3.18157e-05,0.141425,3.85999e-07,-1.30165e-23
0.00267761,0.0886268,0.00640046,4.37613e-05,0.155921,4.8018e-07,-1.78466e-23
0.00300362,0.0855753,0.0072134,5.57007e-05,0.170417,5.52218e-07,-5.30709e-24
0.00324812,0.0839116,0.00774101,6.60306e-05,0.179955,6.25663e-07,1.00677e-23
0.00349262,0.0822505,0.00826836,7.63535e-05,0.189494,6.77136e-07,1.73928e-24
0.00417977,0.0782856,0.00951534,0.000105399,0.212736,8.24399e-07,-3.79418e-25
0.00426713,0.0778097,0.00966455,0.000109091,0.21555,8.39778e-07,-3.5143e-24
0.00435448,0.0773338,0.00981375,0.000112784,0.218364,8.55156e-07,-6.64918e-24
0.00470391,0.0755818,0.0103201,0.000128146,0.228458,9.27517e-07,-6.23131e-24
0.00505334,0.0738313,0.0108263,0.0001435,0.238554,9.81125e-07,4.87329e-24
0.00542788,0.0721818,0.0112591,0.000159249,0.24774,1.04384e-06,0
0.00580242,0.0705337,0.0116918,0.00017499,0.256928,1.09003e-06,0
0.00617696,0.0689701,0.0120649,0.000191036,0.265388,1.14406e-06,0
0.0065515,0.0674076,0.0124378,0.000207074,0.273848,1.18389e-06,0
0.00695296,0.0659233,0.0127624,0.000223388,0.281723,1.23052e-06,0
0.00735441,0.06444,0.0130868,0.000239693,0.289599,1.26523e-06,0
0.00775586,0.063031,0.0133714,0.000256267,0.296991,1.30573e-06,0
0.00815732,0.0616229,0.0136558,0.000272832,0.304383,1.33649e-06,0
0.00858762,0.0602859,0.0139072,0.000289676,0.311374,1.37211e-06,0
0.00901792,0.0589495,0.0141585,0.00030651,0.318365,1.4e-06,0
0.0119706,0.0511804,0.015443,0.000420135,0.35955,1.57526e-06,0
0.0123414,0.0503675,0.0155641,0.000433694,0.363968,1.593e-06,0
0.0127122,0.0495546,0.0156851,0.000447253,0.368386,1.61073e-06,0
0.0132065,0.0485247,0.0158311,0.0004657,0.374086,1.6348e-06,0
0.0137009,0.0474952,0.015977,0.000484137,0.379785,1.65846e-06,0
0.0142308,0.0465165,0.0161093,0.000502962,0.385315,1.68173e-06,0
0.0147607,0.0455381,0.0162417,0.000521779,0.390845,1.70563e-06,0
0.0152906,0.0446074,0.016362,0.000541001,0.396225,1.72825e-06,0
0.0158205,0.0436771,0.0164822,0.000560214,0.401604,1.75247e-06,0
0.0163884,0.0427916,0.0165918,0.000579852,0.40685,1.77457e-06,0
0.0169564,0.0419063,0.0167013,0.000599482,0.412096,1.79918e-06,0
0.0175244,0.0410632,0.0168012,0.000619553,0.417221,1.82072e-06,0
0.0180924,0.0402203,0.016901,0.000639617,0.422346,1.84567e-06,0
0.0187011,0.039417,0.0169922,0.00066014,0.427363,1.8666e-06,0
0.0193099,0.0386139,0.0170834,0.000680655,0.432381,1.89182e-06,0
0.0194621,0.0384224,0.0171042,0.000685905,0.43361,1.89556e-06,0
0.0196143,0.0382309,0.017125,0.000691154,0.43484,1.8993e-06,0
0.0221588,0.0352729,0.0174369,0.000776571,0.454255,1.98722e-06,0
0.0226482,0.03475,0.017489,0.000793051,0.457818,2.006e-06,0
0.0231376,0.0342272,0.0175412,0.000809531,0.46138,2.02478e-06,0
0.0238371,0.0335611,0.0176046,0.000832028,0.466057,2.04112e-06,0
0.0245365,0.0328953,0.0176681,0.00085452,0.470734,2.06561e-06,0
0.0252359,0.0322588,0.0177259,0.000877551,0.475344,2.07998e-06,0
0.0259353,0.0316225,0.0177838,0.000900579,0.479954,2.10359e-06,0
0.026685,0.0310139,0.0178365,0.00092416,0.484503,2.11557e-06,3.83936e-23
0.0274347,0.0304054,0.0178892,0.000947739,0.489052,2.13792e-06,9.3868e-23
0.0281844,0.0298232,0.017937,0.000971885,0.493545,2.14702e-06,5.58797e-23
0.0289341,0.0292411,0.0179848,0.00099603,0.498037,2.16767e-06,9.91033e-25
0.0297376,0.0286838,0.0180281,0.00102076,0.502479,2.17338e-06,-3.7403e-23
0.0305412,0.0281266,0.0180715,0.00104548,0.506921,2.19186e-06,-9.28781e-23
0.0374399,0.0241163,0.018338,0.0012555,0.541589,2.20964e-06,0
0.0383631,0.0236653,0.0183623,0.00128335,0.545831,2.18932e-06,0
0.0392863,0.0232145,0.0183867,0.0013112,0.550073,2.18792e-06,0
0.0402759,0.0227816,0.0184077,0.00133971,0.554285,2.16049e-06,6.13576e-23
0.0412654,0.0223489,0.0184289,0.00136824,0.558497,2.15305e-06,1.40773e-22
0.0422549,0.0219333,0.0184469,0.00139742,0.56268,2.11788e-06,6.96318e-23
0.0432445,0.0215178,0.0184649,0.00142663,0.566863,2.10363e-06,-9.3737e-24
0.0443051,0.0211186,0.0184799,0.00145651,0.571021,2.06018e-06,-5.33956e-23
0.0453658,0.0207195,0.018495,0.00148641,0.575179,2.03842e-06,-7.78735e-23
0.0464264,0.020336,0.0185071,0.00151699,0.579313,1.98618e-06,-3.40852e-23
0.047487,0.0199526,0.0185193,0.00154759,0.583447,1.95621e-06,-9.78618e-24
0.0486239,0.0195839,0.0185286,0.00157889,0.587559,1.8948e-06,-2.71237e-23
0.0497608,0.0192153,0.0185381,0.00161021,0.591672,1.856e-06,-8.20641e-23
0.0508976,0.0188609,0.0185447,0.00164224,0.595765,1.78513e-06,-5.47094e-23
0.0520345,0.0185066,0.0185515,0.00167429,0.599857,1.73692e-06,0
0.0532531,0.0181656,0.0185555,0.00170706,0.603932,1.65645e-06,0
0.0544716,0.0178248,0.0185597,0.00173985,0.608007,1.5984e-06,0
0.0556902,0.0174969,0.0185612,0.00177337,0.612065,1.50833e-06,0
0.0569087,0.017169,0.0185628,0.00180692,0.616124,1.44009e-06,0
0.0582149,0.0168534,0.0185619,0.0018412,0.620168,1.34054e-06,0
0.059521,0.0165378,0.018561,0.00187551,0.624211,1.26195e-06,0
0.0608271,0.016234,0.0185577,0.00191056,0.628242,1.15324e-06,0
0.0621332,0.0159303,0.0185544,0.00194564,0.632272,1.06431e-06,0
0.0635332,0.0156377,0.0185487,0.00198148,0.636291,9.4692e-07,0
0.0649332,0.0153453,0.0185432,0.00201735,0.640309,8.47878e-07,0
0.0663332,0.0150635,0.0185352,0.00205399,0.644317,7.22476e-07,0
0.0677332,0.0147819,0.0185273,0.00209064,0.648325,6.13763e-07,0
0.0692338,0.0145104,0.018517,0.00212808,0.652323,4.81158e-07,0
0.0707343,0.0142391,0.0185069,0.00216554,0.656322,3.63391e-07,0
0.0722349,0.0139776,0.0184944,0.0022038,0.660312,2.24592e-07,0
0.0737355,0.0137161,0.018482,0.00224207,0.664302,9.85934e-08,0
0.0753439,0.013464,0.0184673,0.00228114,0.668285,-4.52905e-08,0
0.0769523,0.0132121,0.0184527,0.00232023,0.672268,-1.78584e-07,0
0.0785608,0.0129691,0.0184359,0.00236013,0.676245,-3.26265e-07,0
0.0801692,0.0127262,0.0184191,0.00240005,0.680221,-4.65725e-07,0
0.0818932,0.0124919,0.0184001,0.00244078,0.684193,-6.15798e-07,0
0.0836172,0.0122577,0.0183812,0.00248153,0.688165,-7.60178e-07,0
0.0853412,0.0120317,0.0183601,0.00252311,0.692132,-9.11097e-07,0
0.0870652,0.0118058,0.0183391,0.00256469,0.696099,-1.05898e-06,0
0.0889131,0.0115879,0.0183159,0.00260711,0.700063,-1.20908e-06,0
0.090761,0.01137,0.0182927,0.00264953,0.704027,-1.35892e-06,0
0.0926088,0.0111597,0.0182674,0.0026928,0.707989,-1.50645e-06,1.74713e-23
0.0944567,0.0109496,0.0182421,0.00273606,0.71195,-1.65657e-06,1.74806e-23
0.0964374,0.0107467,0.0182147,0.00278017,0.71591,-1.79967e-06,1.98446e-22
0.0984181,0.0105438,0.0181873,0.00282429,0.71987,-1.94827e-06,4.15356e-22
0.100399,0.010348,0.0181577,0.00286924,0.723829,-2.08507e-06,2.33958e-22
0.102379,0.0101523,0.0181283,0.0029142,0.727788,-2.23027e-06,1.6695e-23
0.104502,0.0099633,0.0180966,0.00296,0.731746,-2.35883e-06,-1.64284e-22
0.106625,0.00977435,0.018065,0.0030058,0.735705,-2.49867e-06,-3.81211e-22
0.108748,0.00959191,0.0180313,0.00305244,0.739664,-2.61708e-06,-1.98062e-22
0.110871,0.00940951,0.0179976,0.00309907,0.743623,-2.74966e-06,1.92183e-23
0.113147,0.00923334,0.0179618,0.00314655,0.747583,-2.856e-06,1.76497e-22
0.115423,0.00905722,0.0179259,0.00319402,0.751544,-2.97934e-06,3.8334e-22
0.117698,0.00888712,0.017888,0.00324231,0.755505,-3.07179e-06,2.45686e-22
0.119974,0.00871704,0.01785,0.0032906,0.759467,-3.18402e-06,3.83751e-23
0.122413,0.00855275,0.0178099,0.00333972,0.763431,-3.26079e-06,-9.89812e-23
0.124852,0.00838848,0.0177698,0.00338882,0.767396,-3.35996e-06,-3.05837e-22
0.127291,0.00822979,0.0177275,0.00343873,0.771363,-3.41951e-06,-1.87377e-22
