y,epsilon,k,nut,U_0,U_1,U_2
0.000425634,0.232962,0.000514652,3.67506e-07,0.0273458,-9.45276e-09,0
0.000496573,0.224251,0.000600412,4.28744e-07,0.0319035,-1.20807e-08,0
0.000567512,0.215541,0.000686171,4.89983e-07,0.0364612,-1.47087e-08,0
0.000851268,0.171279,0.00137256,2.19001e-06,0.0546633,-2.64809e-08,0
0.00113502,0.127029,0.00205876,3.88948e-06,0.0728657,-5.51544e-08,0
0.00143917,0.114042,0.00290626,8.8206e-06,0.0905738,-7.29664e-08,0
0.00174332,0.101059,0.00375356,1.37499e-05,0.108282,-1.18286e-07,0
0.00204747,0.0956945,0.00462891,2.25446e-05,0.124607,-1.44908e-07,6.12655e-24
0.00235161,0.0903331,0.00550408,3.1336e-05,0.140932,-2.06247e-07,6.12655e-24
0.00267761,0.0873688,0.00630802,4.31155e-05,0.155417,-2.4207e-07,2.80581e-24
0.00300362,0.0844068,0.00711184,5.48904e-05,0.169902,-3.15196e-07,-1.09691e-23
0.00324812,0.0827976,0.00763412,6.50797e-05,0.179443,-3.4017e-07,-1.49833e-23
0.00349262,0.0811903,0.00815632,7.52639e-05,0.188985,-4.01416e-07,-5.82421e-24
0.00417977,0.0773501,0.00939172,0.000103914,0.212246,-5.40038e-07,8.20995e-24
0.00426713,0.0768889,0.00953959,0.000107557,0.215063,-5.61845e-07,1.16537e-23
0.00435448,0.0764277,0.00968747,0.000111199,0.21788,-5.83652e-07,1.50974e-23
0.00470391,0.0747248,0.0101893,0.000126346,0.22799,-6.44236e-07,9.93205e-24
0.00505334,0.0730228,0.0106912,0.000141488,0.2381,-7.33462e-07,-2.28013e-24
0.00542788,0.0714138,0.0111202,0.000157009,0.247304,-7.97573e-07,0
0.00580242,0.0698055,0.0115493,0.000172526,0.256507,-8.85418e-07,0
0.00617696,0.0682758,0.0119189,0.000188333,0.264984,-9.50241e-07,0
0.0065515,0.0667465,0.0122886,0.000204136,0.273461,-1.03385e-06,0
0.00695296,0.0652904,0.0126101,0.000220199,0.281353,-1.09691e-06,0
0.00735441,0.0638346,0.0129316,0.000236258,0.289245,-1.17405e-06,0
0.00775586,0.0624495,0.0132133,0.000252571,0.296653,-1.23343e-06,0
0.00815732,0.0610645,0.013495,0.000268879,0.304061,-1.30262e-06,0
0.00858762,0.0597476,0.0137437,0.000285451,0.311066,-1.35682e-06,0
0.00901792,0.0584309,0.0139924,0.000302019,0.318072,-1.4171e-06,0
0.0119706,0.0507555,0.0152615,0.000413752,0.359342,-1.6806e-06,0
0.0123414,0.0499505,0.015381,0.000427082,0.363769,-1.69818e-06,0
0.0127122,0.0491456,0.0155004,0.000440412,0.368195,-1.71577e-06,0
0.0132065,0.0481254,0.0156441,0.000458538,0.373905,-1.73577e-06,0
0.0137009,0.0471052,0.0157879,0.000476661,0.379615,-1.75088e-06,0
0.0142308,0.046135,0.0159182,0.000495157,0.385155,-1.76415e-06,0
0.0147607,0.0451647,0.0160485,0.000513649,0.390695,-1.77149e-06,0
0.0152906,0.0442416,0.0161667,0.000532533,0.396084,-1.77837e-06,0
0.0158205,0.0433184,0.016285,0.000551414,0.401473,-1.77853e-06,0
0.0163884,0.0424395,0.0163925,0.000570705,0.406727,-1.77944e-06,0
0.0169564,0.0415605,0.0165001,0.000589993,0.411982,-1.77301e-06,0
0.0175244,0.0407233,0.016598,0.000609709,0.417115,-1.76838e-06,0
0.0180924,0.0398861,0.016696,0.000629423,0.422248,-1.75592e-06,0
0.0187011,0.0390881,0.0167853,0.000649583,0.427272,-1.74618e-06,0
0.0193099,0.03829,0.0168747,0.00066974,0.432296,-1.72823e-06,0
0.0194621,0.0380998,0.016895,0.000674896,0.433528,-1.72676e-06,0
0.0196143,0.0379096,0.0169154,0.000680051,0.434759,-1.72529e-06,0
0.0221588,0.034969,0.0172202,0.000763973,0.454198,-1.63787e-06,0
0.0226482,0.034449,0.0172711,0.000780167,0.457764,-1.61408e-06,0
0.0231376,0.0339289,0.0173219,0.000796361,0.461331,-1.59029e-06,0
0.0238371,0.0332666,0.0173838,0.000818467,0.466012,-1.56418e-06,0
0.0245365,0.0326042,0.0174456,0.000840571,0.470694,-1.52865e-06,0
0.0252359,0.0319712,0.0175019,0.000863207,0.475307,-1.49934e-06,0
0.0259353,0.0313381,0.0175582,0.00088584,0.479921,-1.46033e-06,0
0.026685,0.0307328,0.0176094,0.00090902,0.484474,-1.42815e-06,-2.66472e-23
0.0274347,0.0301273,0.0176606,0.000932198,0.489026,-1.38595e-06,-6.68463e-23
0.0281844,0.0295482,0.017707,0.000955939,0.493521,-1.35119e-06,-4.04783e-23
0.0289341,0.028969,0.0177534,0.000979679,0.498017,-1.30611e-06,-7.00502e-25
0.0297376,0.0284147,0.0177954,0.001004,0.502461,-1.26904e-06,2.5947e-23
0.0305412,0.0278602,0.0178374,0.00102831,0.506905,-1.22133e-06,6.61466e-23
0.0374399,0.0238713,0.0180951,0.00123501,0.54158,-8.43128e-07,0
0.0383631,0.023423,0.0181186,0.00126244,0.545822,-7.98178e-07,0
0.0392863,0.0229747,0.0181421,0.00128987,0.550064,-7.41189e-07,0
0.0402759,0.0225445,0.0181624,0.00131797,0.554275,-6.95314e-07,-3.44224e-23
0.0412654,0.0221142,0.0181828,0.00134607,0.558486,-6.37189e-07,-8.09717e-23
0.0422549,0.0217013,0.0182002,0.00137485,0.562668,-5.90586e-07,-4.0863e-23
0.0432445,0.0212883,0.0182176,0.00140363,0.56685,-5.31584e-07,5.44691e-24
0.0443051,0.0208918,0.0182321,0.00143311,0.571007,-4.84438e-07,2.79028e-23
0.0453658,0.0204952,0.0182466,0.00146258,0.575163,-4.24782e-07,3.89569e-23
0.0464264,0.0201143,0.0182583,0.00149277,0.579296,-3.77274e-07,1.65216e-23
0.047487,0.0197334,0.0182701,0.00152295,0.583428,-3.17215e-07,5.55887e-24
0.0486239,0.0193674,0.0182792,0.00155386,0.587538,-2.69515e-07,1.75264e-23
0.0497608,0.0190014,0.0182883,0.00158477,0.591649,-2.09281e-07,5.30234e-23
0.0508976,0.0186497,0.0182948,0.00161641,0.59574,-1.61554e-07,3.53489e-23
0.0520345,0.0182979,0.0183014,0.00164805,0.59983,-1.01387e-07,0
0.0532531,0.0179597,0.0183055,0.00168043,0.603903,-5.37952e-08,0
0.0544716,0.0176214,0.0183095,0.00171282,0.607975,6.0802e-09,0
0.0556902,0.0172962,0.0183112,0.00174597,0.612031,5.33856e-08,0
0.0569087,0.0169709,0.0183129,0.00177911,0.616087,1.12738e-07,0
0.0582149,0.0166581,0.0183122,0.00181303,0.620128,1.59608e-07,0
0.059521,0.0163451,0.0183115,0.00184694,0.624169,2.18223e-07,0
0.0608271,0.0160441,0.0183085,0.00188163,0.628196,2.64515e-07,0
0.0621332,0.015743,0.0183055,0.00191633,0.632224,3.22174e-07,0
0.0635332,0.0154532,0.0183003,0.00195181,0.63624,3.67747e-07,0
0.0649332,0.0151634,0.0182951,0.0019873,0.640255,4.24242e-07,0
0.0663332,0.0148844,0.0182877,0.00202358,0.64426,4.68955e-07,0
0.0677332,0.0146054,0.0182803,0.00205986,0.648265,5.24076e-07,0
0.0692338,0.0143368,0.0182707,0.00209695,0.65226,5.67797e-07,0
0.0707343,0.0140681,0.0182611,0.00213404,0.656255,6.21344e-07,0
0.0722349,0.0138094,0.0182493,0.00217194,0.660242,6.63948e-07,0
0.0737355,0.0135506,0.0182376,0.00220984,0.664229,7.15724e-07,0
0.0753439,0.0133013,0.0182238,0.00224857,0.668209,7.57107e-07,0
0.0769523,0.013052,0.0182099,0.00228729,0.672189,8.06936e-07,0
0.0785608,0.0128117,0.018194,0.00232684,0.676163,8.47001e-07,0
0.0801692,0.0125715,0.018178,0.00236639,0.680136,8.9472e-07,0
0.0818932,0.0123399,0.01816,0.00240677,0.684105,9.3339e-07,0
0.0836172,0.0121084,0.0181419,0.00244714,0.688074,9.78851e-07,0
0.0853412,0.0118852,0.0181218,0.00248835,0.692038,1.01604e-06,0
0.0870652,0.0116619,0.0181017,0.00252957,0.696002,1.05911e-06,0
0.0889131,0.0114467,0.0180795,0.00257161,0.699963,1.09476e-06,0
0.090761,0.0112314,0.0180573,0.00261365,0.703924,1.13531e-06,0
0.0926088,0.0110238,0.018033,0.00265653,0.707883,1.16934e-06,-8.64566e-24
0.0944567,0.0108162,0.0180088,0.00269941,0.711841,1.20727e-06,-8.64409e-24
0.0964374,0.0106159,0.0179824,0.00274312,0.715798,1.23961e-06,-9.58818e-23
0.0984181,0.0104157,0.0179561,0.00278683,0.719755,1.27486e-06,-2.02982e-22
0.100399,0.0102224,0.0179277,0.00283137,0.723711,1.30543e-06,-1.15528e-22
0.102379,0.0100292,0.0178993,0.00287591,0.727667,1.33797e-06,-8.26763e-24
0.104502,0.00984276,0.0178687,0.00292127,0.731623,1.36669e-06,7.89765e-23
0.106625,0.00965628,0.0178382,0.00296664,0.735579,1.39651e-06,1.86085e-22
0.108748,0.00947631,0.0178056,0.00301282,0.739536,1.42327e-06,9.78283e-23
0.110871,0.00929634,0.017773,0.003059,0.743492,1.45034e-06,-9.4409e-24
0.113147,0.00912258,0.0177382,0.00310599,0.74745,1.47498e-06,-8.66012e-23
0.115423,0.00894882,0.0177035,0.00315298,0.751407,1.49928e-06,-1.90223e-22
0.117698,0.00878107,0.0176666,0.00320077,0.755367,1.52155e-06,-1.22666e-22
0.119974,0.00861331,0.0176297,0.00324855,0.759326,1.54294e-06,-1.88143e-23
0.122413,0.00845128,0.0175907,0.00329712,0.763288,1.56252e-06,4.86067e-23
0.124852,0.00828926,0.0175516,0.00334569,0.76725,1.58083e-06,1.52241e-22
0.127291,0.00813277,0.0175104,0.00339503,0.771215,1.59732e-06,9.41189e-23
0.12973,0.00797629,0.0174691,0.00344436,0.77518,1.61228e-06,-9.74543e-24
0.132344,0.0078251,0.0174257,0.00349445,0.779148,1.62529e-06,1.1727e-27
0.134959,0.00767391,0.0173822,0.00354453,0.783117,1.6366e-06,0
0.137573,0.00752784,0.0173365,0.00359534,0.787089,1.64575e-06,0
0.140188,0.00738177,0.0172908,0.00364615,0.791061,1.65308e-06,0
0.14299,0.00724059,0.0172428,0.00369766,0.795038,1.65809e-06,0
0.145792,0.00709941,0.0171948,0.00374917,0.799015,1.66116e-06,0
0.148594,0.00696297,0.0171445,0.00380135,0.802997,1.66184e-06,0
0.151397,0.00682653,0.0170942,0.00385354,0.806978,1.66052e-06,0
0.1544,0.00669461,0.0170415,0.00390636,0.810966,1.65689e-06,0
0.157404,0.00656269,0.0169888,0.00395919,0.814953,1.65118e-06,0
0.160407,0.00643516,0.0169337,0.00401262,0.818945,1.64346e-06,0
0.163411,0.00630763,0.0168787,0.00406605,0.822938,1.6336e-06,0
0.16663,0.00618429,0.0168212,0.00412004,0.826937,1.6221e-06,0
0.16985,0.00606095,0.0167636,0.00417404,0.830936,1.60848e-06,0
0.173069,0.00594167,0.0167036,0.00422855,0.83494,1.5936e-06,0
0.176289,0.00582239,0.0166436,0.00428307,0.838945,1.57669e-06,0
0.179739,0.00570698,0.0165811,0.00433807,0.842957,1.55876e-06,0
0.18319,0.00559157,0.0165185,0.00439308,0.846969,1.53911e-06,0
0.186641,0.00547993,0.0164534,0.0044485,0.850987,1.51851e-06,0
0.190092,0.00536828,0.0163883,0.00450393,0.855005,1.49662e-06,0
0.193791,0.00526023,0.0163205,0.00455973,0.85903,1.47364e-06,0
0.197489,0.00515217,0.0162527,0.00461554,0.863055,1.44988e-06,0
0.201188,0.0050476,0.0161823,0.00467165,0.867087,1.42477e-06,0
0.204887,0.00494303,0.0161118,0.00472777,0.871119,1.39943e-06,0
0.208852,0.00484178,0.0160386,0.00478414,0.875159,1.37233e-06,0
0.212816,0.00474054,0.0159654,0.00484051,0.879199,1.34555e-06,0
0.216781,0.00464253,0.0158894,0.00489706,0.883245,1.31649e-06,0
0.220745,0.00454452,0.0158134,0.00495361,0.887291,1.28813e-06,0
0.224995,0.00444959,0.0157345,0.00501027,0.891345,1.25706e-06,0
0.229244,0.00435467,0.0156557,0.00506694,0.895399,1.22694e-06,0
0.233494,0.00426275,0.0155739,0.00512362,0.899459,1.19388e-06,0
0.237743,0.00417084,0.0154921,0.0051803,0.90352,1.16185e-06,0
0.242298,0.00408179,0.0154073,0.00523693,0.907587,1.12696e-06,0
0.246853,0.00399273,0.0153225,0.00529356,0.911655,1.09301e-06,0
0.251407,0.00390647,0.0152347,0.00535004,0.915729,1.05669e-06,0
0.255962,0.00382022,0.0151469,0.00540652,0.919802,1.02115e-06,0
0.260844,0.00373662,0.015056,0.00546276,0.923883,9.83721e-07,0
0.265727,0.00365302,0.014965,0.00551901,0.927964,9.46946e-07,0
0.270609,0.00357204,0.014871,0.00557489,0.932049,9.08757e-07,0
0.275491,0.00349105,0.0147769,0.00563078,0.936135,8.71075e-07,0
0.280724,0.00341253,0.0146795,0.00568622,0.940227,8.32614e-07,0
0.285957,0.00333402,0.0145822,0.00574166,0.944318,7.94349e-07,0
0.29119,0.00325794,0.0144816,0.00579653,0.948414,7.56166e-07,0
0.296423,0.00318186,0.014381,0.00585139,0.952509,7.17829e-07,0
0.302032,0.00310808,0.0142771,0.00590559,0.956609,6.8017e-07,0
0.307641,0.0030343,0.0141731,0.00595979,0.960709,6.41904e-07,0
0.31325,0.00296279,0.0140658,0.00601318,0.964811,6.05019e-07,0
0.318859,0.00289128,0.0139584,0.00606657,0.968912,5.67039e-07,0
0.324871,0.00282192,0.0138476,0.00611906,0.973017,5.31194e-07,0
0.330883,0.00275255,0.0137367,0.00617155,0.977122,4.93698e-07,0
0.336895,0.00268532,0.0136225,0.00622298,0.981225,4.59015e-07,-2.41417e-23
0.342907,0.00261808,0.0135082,0.00627442,0.985329,4.22093e-07,-7.24252e-23
0.349351,0.00255286,0.0133903,0.0063247,0.989433,3.89099e-07,-2.40573e-23
0.355795,0.00248763,0.0132724,0.00637498,0.993537,3.53365e-07,7.26785e-23
0.362239,0.00242441,0.013151,0.00642394,0.997636,3.22381e-07,7.29577e-23
0.368683,0.00236119,0.0130296,0.0064729,1.00174,2.88264e-07,7.35163e-23
0.375591,0.00229986,0.0129046,0.00652047,1.00583,2.59527e-07,2.51089e-23
0.382498,0.00223852,0.0127795,0.00656804,1.00993,2.27417e-07,-7.17058e-23
0.389405,0.00217908,0.0126509,0.00661406,1.01402,2.01287e-07,-4.78039e-23
0.396312,0.00211964,0.0125223,0.00666008,1.0181,1.71724e-07,0
0.403716,0.00206198,0.0123901,0.00670448,1.02218,1.48224e-07,0
0.411119,0.00200432,0.0122578,0.00674887,1.02626,1.21353e-07,0
0.418523,0.00194847,0.012122,0.0067915,1.03032,1.00838e-07,0
0.425926,0.00189261,0.0119863,0.00683414,1.03439,7.68385e-08,0
0.433862,0.00183846,0.0118469,0.00687496,1.03843,5.96384e-08,0
0.441797,0.00178431,0.0117076,0.00691579,1.04248,3.88887e-08,0
0.449733,0.0017319,0.0115649,0.00695472,1.04651,2.49411e-08,-9.68147e-24
0.457668,0.00167949,0.0114222,0.00699364,1.05053,7.45229e-09,-9.68147e-24
0.466174,0.00162872,0.0112761,0.00703069,1.05454,-3.57011e-09,-7.93283e-23
0.47468,0.00157796,0.01113,0.00706773,1.05854,-1.79742e-08,-2.00494e-22
0.483186,0.0015289,0.0109808,0.00710285,1.0625,-2.64565e-08,-1.29659e-22
0.491692,0.00147983,0.0108317,0.00713797,1.06647,-3.82901e-08,-9.23445e-24
0.500809,0.00143239,0.0106795,0.00717125,1.0704,-4.51093e-08,9.83517e-23
0.509926,0.00138495,0.0105274,0.00720455,1.07434,-5.51169e-08,2.19694e-22
