# Solver information
# Time        	U_solver      	Ux_initial    	Ux_final      	Ux_iters      	Uy_initial    	Uy_final      	Uy_iters      	U_converged   	p_solver      	p_initial     	p_final       	p_iters       	p_converged   
43            	smoothSolver	5.057540e-04	3.159540e-05	2	1.402620e-01	5.454740e-03	1	false	GAMG	2.048490e-02	1.514210e-04	4	true
44            	smoothSolver	4.983530e-04	3.138720e-05	2	1.367670e-01	5.059010e-03	1	false	GAMG	2.021100e-02	1.500110e-04	4	true
45            	smoothSolver	4.911680e-04	3.118300e-05	2	1.331140e-01	4.748360e-03	1	false	GAMG	1.987690e-02	1.492080e-04	4	true
46            	smoothSolver	4.841950e-04	3.098890e-05	2	1.296650e-01	4.610720e-03	1	false	GAMG	1.950950e-02	1.437010e-04	4	true
47            	smoothSolver	4.774330e-04	3.080080e-05	2	1.261160e-01	4.453430e-03	1	false	GAMG	1.911740e-02	1.390230e-04	4	true
48            	smoothSolver	4.708660e-04	3.061720e-05	2	1.227410e-01	4.316030e-03	1	false	GAMG	1.875270e-02	1.339140e-04	4	true
49            	smoothSolver	4.644790e-04	3.043720e-05	2	1.196260e-01	4.440490e-03	1	false	GAMG	1.835910e-02	1.333180e-04	4	true
50            	smoothSolver	4.582690e-04	3.026420e-05	2	1.172370e-01	4.669340e-03	1	false	GAMG	1.796520e-02	1.365470e-04	4	true
51            	smoothSolver	4.522270e-04	3.009570e-05	2	1.149840e-01	4.882720e-03	1	false	GAMG	1.759910e-02	1.386240e-04	4	true
52            	smoothSolver	4.463450e-04	2.993030e-05	2	1.132310e-01	5.065820e-03	1	false	GAMG	1.719950e-02	1.363740e-04	4	true
53            	smoothSolver	4.406300e-04	2.977060e-05	2	1.113100e-01	5.212610e-03	1	false	GAMG	1.676620e-02	1.307150e-04	4	true
54            	smoothSolver	4.350720e-04	2.961550e-05	2	1.091750e-01	5.328830e-03	1	false	GAMG	1.638030e-02	1.249870e-04	4	true
55            	smoothSolver	4.296660e-04	2.946480e-05	2	1.077950e-01	5.423940e-03	1	false	GAMG	1.599270e-02	1.213360e-04	4	true
56            	smoothSolver	4.244030e-04	2.931740e-05	2	1.063570e-01	5.506270e-03	1	false	GAMG	1.561970e-02	1.186900e-04	4	true
57            	smoothSolver	4.192720e-04	2.917260e-05	2	1.050080e-01	5.578810e-03	1	false	GAMG	1.526100e-02	1.151940e-04	4	true
58            	smoothSolver	4.142710e-04	2.903040e-05	2	1.033600e-01	5.638640e-03	1	false	GAMG	1.490070e-02	1.098310e-04	4	true
59            	smoothSolver	4.093940e-04	2.889070e-05	2	1.016030e-01	5.680320e-03	1	false	GAMG	1.454870e-02	1.035220e-04	4	true
60            	smoothSolver	4.046400e-04	2.875350e-05	2	9.975660e-02	5.702720e-03	1	false	GAMG	1.417230e-02	9.793560e-05	4	true
61            	smoothSolver	4.000110e-04	2.861950e-05	2	9.796330e-02	5.705360e-03	1	false	GAMG	1.381110e-02	9.376520e-05	4	true
62            	smoothSolver	3.955030e-04	2.848870e-05	2	9.630710e-02	5.684870e-03	1	false	GAMG	1.345730e-02	9.064900e-05	4	true
63            	smoothSolver	3.911100e-04	2.836020e-05	2	9.463850e-02	5.637620e-03	1	false	GAMG	1.311880e-02	8.759450e-05	4	true
64            	smoothSolver	3.868220e-04	2.823380e-05	2	9.289920e-02	5.558120e-03	1	false	GAMG	1.280780e-02	8.433640e-05	4	true
65            	smoothSolver	3.826360e-04	2.810970e-05	2	9.115790e-02	5.444950e-03	1	false	GAMG	1.249310e-02	8.120400e-05	4	true
66            	smoothSolver	3.785480e-04	2.798760e-05	2	8.948270e-02	5.300260e-03	1	false	GAMG	1.217790e-02	7.870080e-05	4	true
67            	smoothSolver	3.745540e-04	2.786760e-05	2	8.778310e-02	5.125050e-03	1	false	GAMG	1.187050e-02	7.687370e-05	4	true
68            	smoothSolver	3.706520e-04	2.774970e-05	2	8.604550e-02	4.924030e-03	1	false	GAMG	1.156490e-02	7.533150e-05	4	true
69            	smoothSolver	3.668390e-04	2.763370e-05	2	8.428380e-02	4.701940e-03	1	false	GAMG	1.129060e-02	7.375370e-05	4	true
70            	smoothSolver	3.631120e-04	2.751960e-05	2	8.254420e-02	4.462310e-03	1	false	GAMG	1.104780e-02	7.203730e-05	4	true
71            	smoothSolver	3.594690e-04	2.740740e-05	2	8.079800e-02	4.210880e-03	1	false	GAMG	1.081280e-02	7.032320e-05	4	true
72            	smoothSolver	3.559080e-04	2.729710e-05	2	7.907940e-02	3.952280e-03	1	false	GAMG	1.056410e-02	6.873260e-05	4	true
73            	smoothSolver	3.524260e-04	2.718860e-05	2	7.739260e-02	3.694060e-03	1	false	GAMG	1.031530e-02	6.727040e-05	4	true
74            	smoothSolver	3.490210e-04	2.708190e-05	2	7.575440e-02	3.454750e-03	1	false	GAMG	1.007240e-02	6.585920e-05	4	true
75            	smoothSolver	3.456890e-04	2.697690e-05	2	7.414230e-02	3.253360e-03	1	false	GAMG	9.845550e-03	6.440540e-05	4	true
76            	smoothSolver	3.424330e-04	2.687370e-05	2	7.255630e-02	3.103120e-03	1	false	GAMG	9.625160e-03	6.289990e-05	4	true
77            	smoothSolver	3.392560e-04	2.677220e-05	2	7.106510e-02	2.978110e-03	1	false	GAMG	9.411490e-03	6.143130e-05	4	true
78            	smoothSolver	3.361510e-04	2.667230e-05	2	6.957320e-02	2.855670e-03	1	false	GAMG	9.197680e-03	6.008290e-05	4	true
79            	smoothSolver	3.331130e-04	2.657480e-05	2	6.809710e-02	2.737910e-03	1	false	GAMG	8.980330e-03	5.882470e-05	4	true
80            	smoothSolver	3.301400e-04	2.647910e-05	2	6.664160e-02	2.626050e-03	1	false	GAMG	8.760470e-03	5.761330e-05	4	true
81            	smoothSolver	3.272270e-04	2.638480e-05	2	6.531030e-02	2.521080e-03	1	false	GAMG	8.548190e-03	5.641550e-05	4	true
82            	smoothSolver	3.243750e-04	2.629200e-05	2	6.408570e-02	2.423940e-03	1	false	GAMG	8.355120e-03	5.525160e-05	4	true
83            	smoothSolver	3.215810e-04	2.620060e-05	2	6.289410e-02	2.335030e-03	1	false	GAMG	8.164720e-03	5.415060e-05	4	true
84            	smoothSolver	3.188430e-04	2.611080e-05	2	6.175430e-02	2.254320e-03	1	false	GAMG	7.976370e-03	5.311770e-05	4	true
85            	smoothSolver	3.161600e-04	2.602240e-05	2	6.068460e-02	2.181920e-03	1	false	GAMG	7.793320e-03	5.214050e-05	4	true
86            	smoothSolver	3.135300e-04	2.593530e-05	2	5.966210e-02	2.117450e-03	1	false	GAMG	7.612520e-03	5.118160e-05	4	true
87            	smoothSolver	3.109520e-04	2.584960e-05	2	5.864560e-02	2.061350e-03	1	false	GAMG	7.437600e-03	5.022340e-05	4	true
88            	smoothSolver	3.084250e-04	2.576500e-05	2	5.768380e-02	2.012450e-03	1	false	GAMG	7.269370e-03	4.928040e-05	4	true
89            	smoothSolver	3.059470e-04	2.568140e-05	2	5.675870e-02	1.970220e-03	1	false	GAMG	7.106470e-03	4.834550e-05	4	true
90            	smoothSolver	3.035160e-04	2.559900e-05	2	5.585420e-02	1.934170e-03	1	false	GAMG	6.947870e-03	4.742440e-05	4	true
91            	smoothSolver	3.011320e-04	2.551780e-05	2	5.497560e-02	1.903730e-03	1	false	GAMG	6.799290e-03	4.652670e-05	4	true
92            	smoothSolver	2.987930e-04	2.543750e-05	2	5.412080e-02	1.878260e-03	1	false	GAMG	6.653480e-03	4.563780e-05	4	true
93            	smoothSolver	2.964990e-04	2.535830e-05	2	5.331500e-02	1.858100e-03	1	false	GAMG	6.508910e-03	4.476370e-05	4	true
94            	smoothSolver	2.942470e-04	2.528030e-05	2	5.252820e-02	1.841690e-03	1	false	GAMG	6.369160e-03	4.389940e-05	4	true
95            	smoothSolver	2.920370e-04	2.520330e-05	2	5.177630e-02	1.828490e-03	1	false	GAMG	6.238980e-03	4.305500e-05	4	true
96            	smoothSolver	2.898670e-04	2.512740e-05	2	5.106370e-02	1.817870e-03	1	false	GAMG	6.112360e-03	4.223660e-05	4	true
97            	smoothSolver	2.877370e-04	2.505230e-05	2	5.034680e-02	1.809020e-03	1	false	GAMG	5.989580e-03	4.144170e-05	4	true
98            	smoothSolver	2.856460e-04	2.497810e-05	2	4.964980e-02	1.801530e-03	1	false	GAMG	5.871230e-03	4.067810e-05	4	true
99            	smoothSolver	2.835920e-04	2.490480e-05	2	4.897610e-02	1.794920e-03	1	false	GAMG	5.756050e-03	3.994220e-05	4	true
100           	smoothSolver	2.815750e-04	2.483230e-05	2	4.833310e-02	1.788790e-03	1	false	GAMG	5.643890e-03	3.923800e-05	4	true
101           	smoothSolver	2.795930e-04	2.476060e-05	2	4.771160e-02	1.782790e-03	1	false	GAMG	5.535130e-03	3.856900e-05	4	true
102           	smoothSolver	2.776470e-04	2.468960e-05	2	4.711170e-02	1.776590e-03	1	false	GAMG	5.433110e-03	3.793850e-05	4	true
103           	smoothSolver	2.757340e-04	2.461950e-05	2	4.652080e-02	1.769710e-03	1	false	GAMG	5.335850e-03	3.734010e-05	4	true
104           	smoothSolver	2.738540e-04	2.455010e-05	2	4.592990e-02	1.762180e-03	1	false	GAMG	5.241060e-03	3.676460e-05	4	true
105           	smoothSolver	2.720060e-04	2.448150e-05	2	4.535700e-02	1.753770e-03	1	false	GAMG	5.148430e-03	3.621870e-05	4	true
106           	smoothSolver	2.701900e-04	2.441360e-05	2	4.480630e-02	1.744430e-03	1	false	GAMG	5.059280e-03	3.569850e-05	4	true
107           	smoothSolver	2.684050e-04	2.434650e-05	2	4.428720e-02	1.734100e-03	1	false	GAMG	4.972700e-03	3.521460e-05	4	true
108           	smoothSolver	2.666490e-04	2.428010e-05	2	4.378090e-02	1.722630e-03	1	false	GAMG	4.888630e-03	3.475300e-05	4	true
109           	smoothSolver	2.649220e-04	2.421440e-05	2	4.327610e-02	1.710060e-03	1	false	GAMG	4.807300e-03	3.431730e-05	4	true
110           	smoothSolver	2.632240e-04	2.414950e-05	2	4.278610e-02	1.701260e-03	1	false	GAMG	4.727410e-03	3.392450e-05	4	true
111           	smoothSolver	2.615540e-04	2.408530e-05	2	4.229700e-02	1.694460e-03	1	false	GAMG	4.650610e-03	3.356790e-05	4	true
112           	smoothSolver	2.599110e-04	2.402170e-05	2	4.182280e-02	1.686380e-03	1	false	GAMG	4.575610e-03	3.323360e-05	4	true
113           	smoothSolver	2.582940e-04	2.395870e-05	2	4.136280e-02	1.677060e-03	1	false	GAMG	4.502010e-03	3.290670e-05	4	true
114           	smoothSolver	2.567030e-04	2.389640e-05	2	4.092030e-02	1.666570e-03	1	false	GAMG	4.429760e-03	3.258830e-05	4	true
115           	smoothSolver	2.551370e-04	2.383480e-05	2	4.048320e-02	1.655030e-03	1	false	GAMG	4.359100e-03	3.230430e-05	4	true
116           	smoothSolver	2.535960e-04	2.377370e-05	2	4.004540e-02	1.642460e-03	1	false	GAMG	4.289690e-03	3.206880e-05	4	true
117           	smoothSolver	2.520780e-04	2.371320e-05	2	3.960940e-02	1.629000e-03	1	false	GAMG	4.223390e-03	3.181540e-05	4	true
118           	smoothSolver	2.505840e-04	2.365330e-05	2	3.917800e-02	1.614880e-03	1	false	GAMG	4.158140e-03	3.156190e-05	4	true
119           	smoothSolver	2.491140e-04	2.359400e-05	2	3.874990e-02	1.600110e-03	1	false	GAMG	4.095030e-03	3.129910e-05	4	true
120           	smoothSolver	2.476650e-04	2.353520e-05	2	3.832710e-02	1.584600e-03	1	false	GAMG	4.033340e-03	3.106660e-05	4	true
121           	smoothSolver	2.462390e-04	2.347700e-05	2	3.790730e-02	1.568640e-03	1	false	GAMG	3.973030e-03	3.091780e-05	4	true
122           	smoothSolver	2.448330e-04	2.341940e-05	2	3.749630e-02	1.552390e-03	1	false	GAMG	3.915090e-03	3.086360e-05	4	true
123           	smoothSolver	2.434490e-04	2.336220e-05	2	3.709730e-02	1.536140e-03	1	false	GAMG	3.861250e-03	3.086290e-05	4	true
124           	smoothSolver	2.420850e-04	2.330560e-05	2	3.670260e-02	1.519110e-03	1	false	GAMG	3.808540e-03	3.084920e-05	4	true
125           	smoothSolver	2.407410e-04	2.324950e-05	2	3.631490e-02	1.502720e-03	1	false	GAMG	3.758300e-03	3.070160e-05	4	true
126           	smoothSolver	2.394160e-04	2.319390e-05	2	3.593080e-02	1.486780e-03	1	false	GAMG	3.708100e-03	2.999760e-05	4	true
127           	smoothSolver	2.381110e-04	2.313960e-05	2	3.555160e-02	1.470620e-03	1	false	GAMG	3.658310e-03	2.985150e-05	4	true
128           	smoothSolver	2.368240e-04	2.308580e-05	2	3.517570e-02	1.454410e-03	1	false	GAMG	3.610110e-03	2.983750e-05	4	true
129           	smoothSolver	2.355550e-04	2.303250e-05	2	3.480790e-02	1.438050e-03	1	false	GAMG	3.563570e-03	2.998380e-05	4	true
130           	smoothSolver	2.343050e-04	2.297970e-05	2	3.445080e-02	1.422670e-03	1	false	GAMG	3.519120e-03	2.972260e-05	4	true
131           	smoothSolver	2.330710e-04	2.292740e-05	2	3.410860e-02	1.407800e-03	1	false	GAMG	3.478220e-03	2.957450e-05	4	true
132           	smoothSolver	2.318550e-04	2.287560e-05	2	3.376860e-02	1.394650e-03	1	false	GAMG	3.437640e-03	2.989670e-05	4	true
133           	smoothSolver	2.306570e-04	2.282420e-05	2	3.344010e-02	1.381690e-03	1	false	GAMG	3.401400e-03	3.074400e-05	4	true
134           	smoothSolver	2.294750e-04	2.277330e-05	2	3.311820e-02	1.367980e-03	1	false	GAMG	3.358870e-03	3.208250e-05	4	true
135           	smoothSolver	2.283110e-04	2.272290e-05	2	3.280040e-02	1.354560e-03	1	false	GAMG	3.319540e-03	3.180650e-05	4	true
136           	smoothSolver	2.271700e-04	2.267290e-05	2	3.248600e-02	1.343620e-03	1	false	GAMG	3.292200e-03	2.966060e-05	4	true
137           	smoothSolver	2.260500e-04	1.001020e-05	3	3.218500e-02	1.333880e-03	1	false	GAMG	4.983760e-02	3.933760e-04	15	true
138           	smoothSolver	2.249880e-04	1.006110e-05	3	6.236380e-01	1.538650e-02	2	false	GAMG	5.857840e-02	5.494620e-04	16	true
139           	smoothSolver	2.238820e-04	1.007040e-05	3	7.345150e-01	1.506970e-02	2	false	GAMG	5.510110e-02	5.286050e-04	9	true
140           	smoothSolver	2.227740e-04	1.007050e-05	3	6.083450e-01	1.180820e-02	2	false	GAMG	5.343230e-02	5.043000e-04	13	true
141           	smoothSolver	2.216130e-04	1.006310e-05	3	4.996990e-01	4.878780e-02	1	false	GAMG	5.449640e-02	5.153570e-04	15	true
142           	smoothSolver	2.204750e-04	1.005100e-05	3	5.647540e-01	4.406470e-02	1	false	GAMG	5.309630e-02	4.362090e-04	12	true
143           	smoothSolver	2.194170e-04	1.003540e-05	3	5.940030e-01	3.533740e-02	1	false	GAMG	5.145850e-02	4.735920e-04	6	true
144           	smoothSolver	2.183780e-04	1.002170e-05	3	5.755610e-01	2.752050e-02	1	false	GAMG	4.897000e-02	4.850280e-04	7	true
145           	smoothSolver	2.173420e-04	1.001160e-05	3	5.731210e-01	1.799750e-02	1	false	GAMG	4.668890e-02	4.490710e-04	8	true
146           	smoothSolver	2.163050e-04	1.000160e-05	3	5.858380e-01	1.613860e-02	1	false	GAMG	4.529760e-02	3.941100e-04	9	true
