y,epsilon,k,nut,U_0,U_1,U_2
0.000425634,0.191642,0.00318345,4.76552e-06,0.341316,-3.71525e-08,0
0.000496573,0.182394,0.00319263,5.50463e-06,0.398202,-4.59411e-08,0
0.000567512,0.173146,0.00320182,6.24374e-06,0.455088,-5.47297e-08,0
0.000851268,0.125602,0.00322973,9.30117e-06,0.485887,-7.34182e-08,0
0.00113502,0.0780568,0.00325766,1.23588e-05,0.516687,-1.06127e-07,0
0.00143917,0.0630026,0.00324185,1.56696e-05,0.534754,-1.2334e-07,0
0.00174332,0.047948,0.00322605,1.89806e-05,0.552821,-1.55096e-07,0
0.00204747,0.0409868,0.00321486,2.24972e-05,0.565628,-1.73162e-07,-4.9988e-24
0.00235161,0.0340255,0.0032037,2.60141e-05,0.578435,-2.05929e-07,-4.9988e-24
0.00267761,0.0300512,0.00319658,2.97071e-05,0.588427,-2.23932e-07,-2.2899e-24
0.00300362,0.0260767,0.00318947,3.34005e-05,0.598418,-2.55771e-07,8.55958e-24
0.00324812,0.0241667,0.00318568,3.62856e-05,0.60458,-2.6615e-07,1.1901e-23
0.00349262,0.0222565,0.0031819,3.91712e-05,0.610742,-2.89101e-07,4.91558e-24
0.00417977,0.0183253,0.00317369,4.70908e-05,0.625375,-3.37101e-07,-6.18456e-24
0.00426713,0.0178823,0.00317274,4.80902e-05,0.627129,-3.44398e-07,-8.89694e-24
0.00435448,0.0174394,0.00317179,4.90896e-05,0.628883,-3.51694e-07,-1.16093e-23
0.00470391,0.0161408,0.00316873,5.32313e-05,0.635026,-3.69628e-07,-7.62346e-24
0.00505334,0.0148421,0.00316568,5.73737e-05,0.641169,-3.97069e-07,1.69049e-24
0.00542788,0.0138488,0.00316309,6.16619e-05,0.646655,-4.14469e-07,0
0.00580242,0.0128555,0.00316051,6.5951e-05,0.652141,-4.39779e-07,0
0.00617696,0.0120731,0.00315822,7.03852e-05,0.657111,-4.56292e-07,0
0.0065515,0.0112906,0.00315594,7.48205e-05,0.662081,-4.79175e-07,0
0.00695296,0.0106581,0.00315386,7.94041e-05,0.66664,-4.94445e-07,0
0.00735441,0.0100256,0.00315178,8.39888e-05,0.671199,-5.14632e-07,0
