y,epsilon,k,nut,U_0,U_1,U_2
0.000567512,0.163555,0.000884188,2.34904e-06,0.0358468,-4.09839e-08,0
0.000851268,0.153124,0.00132627,3.52356e-06,0.0537702,-6.14759e-08,0
0.00113502,0.142699,0.00176809,4.6974e-06,0.0716918,-8.57783e-08,0
0.00174332,0.117829,0.00336681,1.65453e-05,0.105144,-1.59783e-07,-1.02746e-23
0.00235161,0.0929673,0.00496512,2.83901e-05,0.138596,-2.44577e-07,-1.55566e-23
0.00267761,0.089965,0.00573258,4.00781e-05,0.152537,-2.92688e-07,-1.14746e-23
0.00300362,0.0869628,0.00650004,5.1766e-05,0.166478,-3.40799e-07,-7.39253e-24
0.00332962,0.0839605,0.00726751,6.3454e-05,0.180419,-3.8891e-07,-3.31047e-24
0.00470391,0.0754201,0.00976512,0.000118818,0.227507,-5.689e-07,1.22164e-23
0.00916136,0.0581965,0.0138289,0.000299421,0.322168,-8.39386e-07,0
0.0147607,0.0450973,0.0158669,0.000505872,0.39333,-8.94584e-07,0
0.0152906,0.0441383,0.0159933,0.000524594,0.398824,-8.95587e-07,0
0.0158205,0.0431797,0.0161196,0.000543306,0.404317,-9.01771e-07,0
0.0161045,0.0427465,0.0161717,0.000553075,0.406924,-9.03372e-07,0
0.0163884,0.0423133,0.0162238,0.000562844,0.40953,-9.04973e-07,0
0.0175244,0.0405805,0.0164324,0.000601918,0.419957,-9.11376e-07,0
0.0218326,0.0351489,0.0170267,0.000745893,0.45473,-9.60852e-07,0
0.0224851,0.0344358,0.0170986,0.000767273,0.459534,-9.7033e-07,0
0.0231376,0.0337231,0.0171706,0.000788645,0.464338,-9.77354e-07,0
0.0245365,0.0324243,0.01729,0.000833448,0.473641,-1.00224e-06,-4.15649e-23
0.0259353,0.0311257,0.0174095,0.000878245,0.482945,-1.02241e-06,-7.11286e-23
0.0274347,0.0299399,0.0175081,0.000925223,0.491995,-1.05187e-06,-3.05319e-23
0.0289341,0.0287544,0.0176067,0.000972197,0.501045,-1.07444e-06,-1.65684e-24
0.0293359,0.0284832,0.0176269,0.000984517,0.503255,-1.08246e-06,8.73533e-24
0.0297376,0.028212,0.017647,0.000996837,0.505464,-1.09047e-06,1.91275e-23
0.0305412,0.0276695,0.0176873,0.00102148,0.509883,-1.1065e-06,3.99118e-23
0.0308626,0.0274525,0.0177034,0.00103133,0.51165,-1.11291e-06,4.82256e-23
0.0311841,0.0272355,0.0177195,0.00104119,0.513418,-1.11932e-06,5.65393e-23
0.0374399,0.0236821,0.0179482,0.00122844,0.544545,-1.21233e-06,-6.11491e-23
0.0383631,0.0232253,0.0179735,0.00125557,0.548799,-1.22707e-06,-9.17236e-23
0.0392863,0.0227687,0.0179989,0.0012827,0.553052,-1.2287e-06,-1.09163e-22
0.0412654,0.0219282,0.0180369,0.00133963,0.561432,-1.25236e-06,-8.9012e-23
0.0432445,0.0210878,0.018075,0.00139657,0.569812,-1.26099e-06,-6.17274e-23
0.0453658,0.0203133,0.0181014,0.00145628,0.578084,-1.2755e-06,3.91625e-23
0.0608271,0.0158733,0.0181654,0.00187557,0.630998,-1.16205e-06,0
0.0614802,0.0157207,0.0181646,0.00189276,0.633009,-1.14373e-06,0
0.0621332,0.0155681,0.0181637,0.00190994,0.63502,-1.12542e-06,0
0.0649332,0.0150025,0.018151,0.00198185,0.643013,-1.0706e-06,0
0.0663332,0.0147198,0.0181447,0.0020178,0.64701,-1.0432e-06,0
0.0677332,0.0144371,0.0181385,0.00205376,0.651006,-9.95483e-07,0
0.0707343,0.0139129,0.0181171,0.00212893,0.658959,-9.16743e-07,0
0.0737355,0.0133888,0.0180959,0.00220411,0.666911,-8.18256e-07,0
0.0769523,0.0129025,0.0180661,0.00228259,0.674832,-7.14348e-07,0
0.0801692,0.0124162,0.0180365,0.0023611,0.682753,-5.92233e-07,0
0.0836172,0.0119646,0.0179984,0.00244295,0.69065,-4.63193e-07,0
0.0870652,0.0115131,0.0179604,0.00252482,0.698548,-3.187e-07,0
0.090761,0.0110934,0.0179142,0.00261006,0.706429,-1.66297e-07,-1.69687e-22
0.0944567,0.0106738,0.017868,0.00269531,0.714311,-2.51536e-09,-2.99042e-22
0.0984181,0.0102834,0.0178135,0.00278393,0.722183,1.69329e-07,-1.30102e-22
0.102379,0.00989316,0.017759,0.00287257,0.730055,3.4734e-07,-1.31748e-24
0.106625,0.00952984,0.0176963,0.00296455,0.737923,5.32403e-07,1.35949e-23
0.110871,0.00916658,0.0176335,0.00305653,0.745792,7.17789e-07,3.85616e-23
0.115423,0.00882817,0.0175623,0.00315179,0.753662,9.07924e-07,2.37049e-23
0.119974,0.00848982,0.0174912,0.00324706,0.761533,1.09255e-06,-1.15812e-24
0.124852,0.0081744,0.0174115,0.00334551,0.76941,1.27848e-06,1.53858e-22
0.12973,0.00785902,0.0173317,0.00344396,0.777287,1.45364e-06,2.58418e-22
0.134959,0.00756482,0.0172432,0.00354544,0.785175,1.62584e-06,1.04094e-22
0.140188,0.00727066,0.0171547,0.00364693,0.793063,1.78282e-06,0
0.145792,0.00699608,0.0170571,0.00375126,0.800966,1.93228e-06,0
0.151397,0.00672152,0.0169596,0.0038556,0.808869,2.06297e-06,0
0.157404,0.00646507,0.0168527,0.00396254,0.81679,2.18164e-06,0
0.163411,0.00620864,0.0167458,0.00406948,0.824711,2.2791e-06,0
0.16985,0.00596897,0.0166293,0.00417874,0.832653,2.3605e-06,0
0.176289,0.00572931,0.0165127,0.00428799,0.840596,2.41959e-06,0
0.18319,0.00550517,0.0163862,0.00439919,0.848561,2.45951e-06,0
0.190092,0.00528104,0.0162596,0.00451039,0.856526,2.47745e-06,0
0.197489,0.00507128,0.0161226,0.00462312,0.864516,2.47443e-06,0
0.204887,0.00486153,0.0159856,0.00473584,0.872507,2.45113e-06,0
0.212816,0.00466509,0.0158378,0.00484959,0.880523,2.40668e-06,0
0.220745,0.00446867,0.0156899,0.00496332,0.888539,2.34484e-06,0
0.229244,0.00428459,0.0155308,0.00507751,0.89658,2.26331e-06,0
0.237743,0.00410052,0.0153716,0.00519168,0.904622,2.16819e-06,0
0.246853,0.00392791,0.0152007,0.00530564,0.912689,2.05642e-06,0
0.255962,0.00375531,0.0150298,0.00541959,0.920756,1.93546e-06,0
0.265727,0.00359335,0.0148466,0.00553258,0.928845,1.80228e-06,0
0.275491,0.00343139,0.0146634,0.00564556,0.936934,1.66444e-06,0
0.285957,0.00327934,0.0144674,0.00575676,0.945043,1.51967e-06,0
0.296423,0.00312728,0.0142715,0.00586794,0.953151,1.37441e-06,0
0.307641,0.00298444,0.0140623,0.00597644,0.961272,1.22781e-06,0
0.318859,0.0028416,0.0138532,0.00608493,0.969394,1.08421e-06,0
0.330883,0.00270736,0.0136304,0.00618978,0.977521,9.44578e-07,3.10843e-23
0.342907,0.00257312,0.0134076,0.00629462,0.985647,8.10622e-07,4.66264e-23
0.355795,0.00244694,0.0131708,0.00639484,0.993768,6.85265e-07,1.63552e-23
0.368683,0.00232075,0.0129341,0.00649505,1.00189,5.6741e-07,1.21961e-24
0.382498,0.00220214,0.0126831,0.00658966,1.00999,4.61654e-07,-3.00661e-23
0.396312,0.00208352,0.0124322,0.00668427,1.01809,3.64415e-07,-4.5709e-23
0.411119,0.00197208,0.0121671,0.0067724,1.02615,2.81322e-07,-1.52363e-23
