# Solver information
# Time        	U_solver      	Ux_initial    	Ux_final      	Ux_iters      	Uy_initial    	Uy_final      	Uy_iters      	U_converged   	p_solver      	p_initial     	p_final       	p_iters       	p_converged   
566           	smoothSolver	2.977950e-04	2.661630e-05	5	3.718380e-01	2.145760e-02	2	false	GAMG	1.228260e-01	9.386020e-04	5	true
567           	smoothSolver	2.965360e-04	2.647640e-05	5	4.147930e-01	3.102830e-02	2	false	GAMG	1.272530e-01	1.169250e-03	5	true
568           	smoothSolver	2.957150e-04	2.634500e-05	5	4.097690e-01	3.133420e-02	2	false	GAMG	1.285650e-01	1.021730e-03	5	true
569           	smoothSolver	2.948390e-04	2.623100e-05	5	3.980400e-01	2.981070e-02	2	false	GAMG	1.306270e-01	1.152060e-03	5	true
570           	smoothSolver	2.933730e-04	2.607880e-05	5	4.033280e-01	2.464600e-02	2	false	GAMG	1.209510e-01	9.729500e-04	5	true
571           	smoothSolver	2.927940e-04	2.594860e-05	5	3.975640e-01	2.751840e-02	2	false	GAMG	1.329610e-01	9.607250e-04	5	true
572           	smoothSolver	2.915600e-04	2.581450e-05	5	4.012840e-01	2.616080e-02	2	false	GAMG	1.454150e-01	1.398600e-03	5	true
573           	smoothSolver	2.904790e-04	2.567490e-05	5	3.682730e-01	2.949890e-02	2	false	GAMG	1.200500e-01	1.149110e-03	5	true
574           	smoothSolver	2.893640e-04	2.554020e-05	5	3.829500e-01	3.128050e-02	2	false	GAMG	1.283260e-01	7.914160e-04	5	true
575           	smoothSolver	2.883870e-04	2.542340e-05	5	3.999490e-01	2.400430e-02	2	false	GAMG	1.309360e-01	9.710440e-04	5	true
576           	smoothSolver	2.873460e-04	2.528720e-05	5	4.222870e-01	2.861440e-02	2	false	GAMG	1.462520e-01	9.843110e-04	5	true
577           	smoothSolver	2.863340e-04	2.515270e-05	5	4.130980e-01	2.528630e-02	2	false	GAMG	1.271930e-01	8.192390e-04	5	true
578           	smoothSolver	2.851450e-04	2.502680e-05	5	3.856530e-01	2.676520e-02	2	false	GAMG	1.308850e-01	1.073300e-03	5	true
579           	smoothSolver	2.842880e-04	2.490420e-05	5	3.976190e-01	2.850160e-02	2	false	GAMG	1.388900e-01	1.250310e-03	5	true
580           	smoothSolver	2.828910e-04	2.474910e-05	5	3.854300e-01	2.053600e-02	2	false	GAMG	1.236950e-01	5.583270e-04	5	true
581           	smoothSolver	2.819430e-04	2.462820e-05	5	3.845720e-01	2.100950e-02	2	false	GAMG	1.271000e-01	7.656440e-04	5	true
582           	smoothSolver	2.804800e-04	2.448450e-05	5	3.807420e-01	2.838810e-02	2	false	GAMG	1.158390e-01	9.353130e-04	5	true
583           	smoothSolver	2.793900e-04	2.434370e-05	5	4.053610e-01	2.373200e-02	2	false	GAMG	1.355490e-01	9.958870e-04	5	true
584           	smoothSolver	2.782590e-04	2.420420e-05	5	4.209740e-01	2.887050e-02	2	false	GAMG	1.296080e-01	9.744840e-04	5	true
585           	smoothSolver	2.768610e-04	2.405120e-05	5	4.083480e-01	2.516850e-02	2	false	GAMG	1.347400e-01	6.593540e-04	5	true
586           	smoothSolver	2.753410e-04	2.390510e-05	5	4.039260e-01	2.296840e-02	2	false	GAMG	1.157020e-01	7.879380e-04	5	true
587           	smoothSolver	2.744620e-04	2.377370e-05	5	3.870080e-01	2.395250e-02	2	false	GAMG	1.316790e-01	9.371990e-04	5	true
588           	smoothSolver	2.728980e-04	2.361700e-05	5	4.008700e-01	2.690960e-02	2	false	GAMG	1.283830e-01	1.029800e-03	5	true
589           	smoothSolver	2.715470e-04	2.347630e-05	5	3.881310e-01	2.425240e-02	2	false	GAMG	1.365810e-01	9.113510e-04	5	true
590           	smoothSolver	2.705960e-04	2.333410e-05	5	3.758620e-01	2.088960e-02	2	false	GAMG	1.275230e-01	9.018890e-04	5	true
591           	smoothSolver	2.690010e-04	2.318060e-05	5	3.870840e-01	1.864880e-02	2	false	GAMG	1.177970e-01	8.694400e-04	5	true
592           	smoothSolver	2.680090e-04	2.304380e-05	5	4.078490e-01	2.002780e-02	2	false	GAMG	1.325820e-01	9.197790e-04	5	true
593           	smoothSolver	2.669230e-04	2.290260e-05	5	4.013570e-01	2.503400e-02	2	false	GAMG	1.329470e-01	8.035560e-04	5	true
594           	smoothSolver	2.652880e-04	2.275490e-05	5	3.978030e-01	2.654330e-02	2	false	GAMG	1.343230e-01	9.571260e-04	5	true
595           	smoothSolver	2.641540e-04	2.261440e-05	5	3.970380e-01	2.412510e-02	2	false	GAMG	1.310760e-01	8.288890e-04	5	true
596           	smoothSolver	2.626940e-04	2.246530e-05	5	4.200040e-01	2.610970e-02	2	false	GAMG	1.255520e-01	8.881990e-04	5	true
597           	smoothSolver	2.613300e-04	2.231300e-05	5	4.204280e-01	2.480680e-02	2	false	GAMG	1.419450e-01	8.534000e-04	5	true
598           	smoothSolver	2.598630e-04	2.215870e-05	5	4.219910e-01	3.082210e-02	2	false	GAMG	1.319630e-01	8.576290e-04	5	true
599           	smoothSolver	2.586830e-04	2.200970e-05	5	4.267220e-01	2.296630e-02	2	false	GAMG	1.301200e-01	7.760990e-04	5	true
600           	smoothSolver	2.571990e-04	2.185520e-05	5	4.100300e-01	2.395930e-02	2	false	GAMG	1.307640e-01	7.704190e-04	5	true
601           	smoothSolver	2.556590e-04	2.170250e-05	5	3.951380e-01	2.611950e-02	2	false	GAMG	1.279460e-01	8.615050e-04	5	true
602           	smoothSolver	2.542850e-04	2.155560e-05	5	3.723520e-01	2.751820e-02	2	false	GAMG	1.264130e-01	9.499980e-04	5	true
603           	smoothSolver	2.528250e-04	2.140050e-05	5	3.862780e-01	2.181880e-02	2	false	GAMG	1.422430e-01	8.960460e-04	5	true
604           	smoothSolver	2.516380e-04	2.125200e-05	5	3.807350e-01	2.594900e-02	2	false	GAMG	1.405800e-01	8.811260e-04	5	true
605           	smoothSolver	2.502400e-04	2.111140e-05	5	3.842630e-01	2.562220e-02	2	false	GAMG	1.386010e-01	8.471030e-04	5	true
606           	smoothSolver	2.487910e-04	2.096250e-05	5	3.814780e-01	2.602630e-02	2	false	GAMG	1.409450e-01	1.046640e-03	5	true
607           	smoothSolver	2.474560e-04	2.082670e-05	5	3.965790e-01	2.894320e-02	2	false	GAMG	1.214680e-01	7.419570e-04	5	true
608           	smoothSolver	2.461520e-04	2.066970e-05	5	4.137110e-01	2.967950e-02	2	false	GAMG	1.298520e-01	8.705810e-04	5	true
609           	smoothSolver	2.448300e-04	2.052500e-05	5	4.189750e-01	2.555950e-02	2	false	GAMG	1.377010e-01	9.154660e-04	5	true
610           	smoothSolver	2.435060e-04	2.038170e-05	5	4.272060e-01	2.885400e-02	2	false	GAMG	1.393720e-01	1.070000e-03	5	true
611           	smoothSolver	2.419920e-04	2.022960e-05	5	4.040290e-01	2.552370e-02	2	false	GAMG	1.464280e-01	1.067420e-03	5	true
612           	smoothSolver	2.405660e-04	2.007790e-05	5	4.310070e-01	3.131950e-02	2	false	GAMG	1.477740e-01	1.095560e-03	5	true
613           	smoothSolver	2.390720e-04	1.993600e-05	5	3.981990e-01	2.677310e-02	2	false	GAMG	1.334030e-01	1.036270e-03	5	true
614           	smoothSolver	2.376310e-04	1.979150e-05	5	4.000400e-01	3.007190e-02	2	false	GAMG	1.404700e-01	9.414790e-04	5	true
615           	smoothSolver	2.361320e-04	1.963360e-05	5	3.793160e-01	2.960320e-02	2	false	GAMG	1.290310e-01	9.167540e-04	5	true
616           	smoothSolver	2.348630e-04	1.948700e-05	5	3.838140e-01	2.869170e-02	2	false	GAMG	1.346800e-01	1.138020e-03	5	true
617           	smoothSolver	2.333920e-04	1.933290e-05	5	4.161010e-01	3.213340e-02	2	false	GAMG	1.488900e-01	9.089070e-04	5	true
618           	smoothSolver	2.317580e-04	1.917690e-05	5	4.285730e-01	3.025570e-02	2	false	GAMG	1.395170e-01	7.500130e-04	5	true
619           	smoothSolver	2.303410e-04	1.902620e-05	5	4.600490e-01	3.732740e-02	2	false	GAMG	1.404440e-01	1.026020e-03	5	true
620           	smoothSolver	2.289130e-04	1.887000e-05	5	4.357580e-01	3.341400e-02	2	false	GAMG	1.441110e-01	9.232570e-04	5	true
621           	smoothSolver	2.274390e-04	1.873280e-05	5	4.437580e-01	3.329490e-02	2	false	GAMG	1.380650e-01	8.999190e-04	5	true
622           	smoothSolver	2.258280e-04	1.857250e-05	5	4.272570e-01	2.827590e-02	2	false	GAMG	1.473830e-01	8.647980e-04	5	true
623           	smoothSolver	2.242130e-04	1.841610e-05	5	4.361610e-01	3.107120e-02	2	false	GAMG	1.492770e-01	9.955620e-04	5	true
624           	smoothSolver	2.228900e-04	1.826680e-05	5	3.967130e-01	2.379120e-02	2	false	GAMG	1.356060e-01	9.708290e-04	5	true
625           	smoothSolver	2.213070e-04	1.812400e-05	5	4.205480e-01	2.528430e-02	2	false	GAMG	1.419730e-01	9.186230e-04	5	true
626           	smoothSolver	2.198310e-04	1.796950e-05	5	4.138710e-01	2.708540e-02	2	false	GAMG	1.443700e-01	9.821810e-04	5	true
627           	smoothSolver	2.183070e-04	1.781760e-05	5	3.939300e-01	2.463810e-02	2	false	GAMG	1.414260e-01	1.105480e-03	5	true
628           	smoothSolver	2.166730e-04	1.767000e-05	5	4.472440e-01	3.386880e-02	2	false	GAMG	1.464070e-01	9.460420e-04	5	true
629           	smoothSolver	2.150970e-04	1.750520e-05	5	4.406800e-01	3.069720e-02	2	false	GAMG	1.412490e-01	1.092910e-03	5	true
630           	smoothSolver	2.133940e-04	1.735480e-05	5	3.974180e-01	2.344510e-02	2	false	GAMG	1.426760e-01	8.664560e-04	5	true
631           	smoothSolver	2.118040e-04	1.720500e-05	5	4.089490e-01	2.462790e-02	2	false	GAMG	1.612000e-01	1.227790e-03	5	true
632           	smoothSolver	2.101220e-04	1.704990e-05	5	3.960470e-01	2.610950e-02	2	false	GAMG	1.461350e-01	1.227340e-03	5	true
633           	smoothSolver	2.085860e-04	1.689160e-05	5	4.129570e-01	2.732920e-02	2	false	GAMG	1.521640e-01	9.469670e-04	5	true
634           	smoothSolver	2.070280e-04	1.673410e-05	5	4.608760e-01	3.357690e-02	2	false	GAMG	1.535920e-01	1.188680e-03	5	true
635           	smoothSolver	2.054910e-04	1.660700e-05	5	4.686380e-01	3.606970e-02	2	false	GAMG	1.493590e-01	1.218160e-03	5	true
636           	smoothSolver	2.042550e-04	1.644910e-05	5	4.656500e-01	3.255860e-02	2	false	GAMG	1.509300e-01	9.888320e-04	5	true
637           	smoothSolver	2.025200e-04	1.629360e-05	5	4.818100e-01	3.988410e-02	2	false	GAMG	1.519710e-01	5.634240e-04	6	true
638           	smoothSolver	2.008950e-04	1.613830e-05	5	4.650650e-01	3.698880e-02	2	false	GAMG	1.570520e-01	1.157500e-03	5	true
639           	smoothSolver	1.994530e-04	1.600160e-05	5	4.344020e-01	3.847360e-02	2	false	GAMG	1.514900e-01	1.494090e-03	5	true
640           	smoothSolver	1.980750e-04	1.585690e-05	5	4.364620e-01	3.921240e-02	2	false	GAMG	1.618290e-01	1.306120e-03	5	true
641           	smoothSolver	1.962920e-04	1.570670e-05	5	4.539120e-01	3.630640e-02	2	false	GAMG	1.491510e-01	1.128550e-03	5	true
642           	smoothSolver	1.947630e-04	1.556440e-05	5	4.269430e-01	3.766500e-02	2	false	GAMG	1.555400e-01	1.233050e-03	5	true
643           	smoothSolver	1.933750e-04	1.542690e-05	5	4.112930e-01	3.152280e-02	2	false	GAMG	1.640950e-01	1.293000e-03	5	true
644           	smoothSolver	1.918590e-04	1.527880e-05	5	4.140430e-01	3.376420e-02	2	false	GAMG	1.454530e-01	1.261230e-03	5	true
645           	smoothSolver	1.903320e-04	1.513930e-05	5	4.676140e-01	4.144440e-02	2	false	GAMG	1.538030e-01	1.240480e-03	5	true
646           	smoothSolver	1.886730e-04	1.499020e-05	5	4.559750e-01	3.896780e-02	2	false	GAMG	1.559700e-01	1.075550e-03	5	true
647           	smoothSolver	1.874410e-04	1.484860e-05	5	4.554720e-01	3.690660e-02	2	false	GAMG	1.619200e-01	1.176560e-03	5	true
648           	smoothSolver	1.857850e-04	1.469710e-05	5	4.865960e-01	3.444880e-02	2	false	GAMG	1.547760e-01	1.120200e-03	5	true
649           	smoothSolver	1.845200e-04	1.456610e-05	5	4.701970e-01	4.060700e-02	2	false	GAMG	1.661760e-01	1.180360e-03	5	true
650           	smoothSolver	1.828660e-04	1.443250e-05	5	4.751150e-01	4.094600e-02	2	false	GAMG	1.636900e-01	1.101950e-03	5	true
651           	smoothSolver	1.814590e-04	1.429690e-05	5	4.990140e-01	4.075250e-02	2	false	GAMG	1.670830e-01	1.523550e-03	5	true
652           	smoothSolver	1.797990e-04	1.414890e-05	5	4.754390e-01	3.574520e-02	2	false	GAMG	1.606600e-01	1.303070e-03	5	true
653           	smoothSolver	1.781380e-04	1.400320e-05	5	4.671470e-01	3.393670e-02	2	false	GAMG	1.562510e-01	1.289350e-03	5	true
654           	smoothSolver	1.769780e-04	1.387280e-05	5	4.614880e-01	3.403230e-02	2	false	GAMG	1.573960e-01	1.177680e-03	5	true
655           	smoothSolver	1.752620e-04	1.372250e-05	5	4.917690e-01	3.610470e-02	2	false	GAMG	1.538650e-01	9.936080e-04	5	true
656           	smoothSolver	1.735310e-04	1.357930e-05	5	4.720420e-01	4.080010e-02	2	false	GAMG	1.560720e-01	1.366890e-03	5	true
657           	smoothSolver	1.722180e-04	1.344870e-05	5	5.200180e-01	3.939530e-02	2	false	GAMG	1.732730e-01	1.242750e-03	5	true
658           	smoothSolver	1.707580e-04	1.331710e-05	5	4.900320e-01	3.900240e-02	2	false	GAMG	1.672640e-01	1.352140e-03	5	true
659           	smoothSolver	1.692900e-04	1.318170e-05	5	5.075090e-01	3.882600e-02	2	false	GAMG	1.754950e-01	8.974420e-04	5	true
660           	smoothSolver	1.675130e-04	1.304620e-05	5	4.913720e-01	3.806370e-02	2	false	GAMG	1.684750e-01	1.544710e-03	5	true
661           	smoothSolver	1.662830e-04	1.291470e-05	5	4.758400e-01	3.403470e-02	2	false	GAMG	1.618700e-01	1.027170e-03	5	true
662           	smoothSolver	1.646980e-04	1.278110e-05	5	4.867750e-01	3.585890e-02	2	false	GAMG	1.618790e-01	1.272430e-03	6	true
663           	smoothSolver	1.634920e-04	1.265060e-05	5	4.796260e-01	3.471560e-02	2	false	GAMG	1.678650e-01	1.401360e-03	5	true
664           	smoothSolver	1.618980e-04	1.251240e-05	5	4.929950e-01	3.506940e-02	2	false	GAMG	1.719710e-01	7.148520e-04	6	true
665           	smoothSolver	1.600870e-04	1.236180e-05	5	4.889500e-01	3.964780e-02	2	false	GAMG	1.715990e-01	1.094530e-03	5	true
666           	smoothSolver	1.585340e-04	1.223290e-05	5	4.917950e-01	3.585690e-02	2	false	GAMG	1.789810e-01	1.615060e-03	5	true
667           	smoothSolver	1.570510e-04	1.210280e-05	5	4.738310e-01	3.908100e-02	2	false	GAMG	1.680240e-01	1.386180e-03	5	true
668           	smoothSolver	1.556100e-04	1.196330e-05	5	4.520800e-01	3.450250e-02	2	false	GAMG	1.688380e-01	1.649960e-03	5	true
669           	smoothSolver	1.540720e-04	1.183280e-05	5	4.587420e-01	3.415200e-02	2	false	GAMG	1.698990e-01	1.300570e-03	5	true
670           	smoothSolver	1.524620e-04	1.169270e-05	5	4.792100e-01	4.006080e-02	2	false	GAMG	1.615190e-01	1.344870e-03	5	true
671           	smoothSolver	1.513340e-04	1.157070e-05	5	5.166770e-01	3.886620e-02	2	false	GAMG	1.823100e-01	1.545430e-03	5	true
672           	smoothSolver	1.497520e-04	1.144430e-05	5	5.171810e-01	2.672130e-02	2	false	GAMG	1.824940e-01	1.223640e-03	5	true
673           	smoothSolver	1.480510e-04	1.131150e-05	5	5.264650e-01	3.815780e-02	2	false	GAMG	1.752150e-01	1.185050e-03	5	true
674           	smoothSolver	1.470650e-04	1.119130e-05	5	5.361430e-01	3.780390e-02	2	false	GAMG	1.971840e-01	1.368640e-03	5	true
675           	smoothSolver	1.456380e-04	1.106130e-05	5	5.050260e-01	3.887190e-02	2	false	GAMG	1.696340e-01	1.543330e-03	5	true
676           	smoothSolver	1.439920e-04	1.092040e-05	5	4.848560e-01	3.365430e-02	2	false	GAMG	1.819000e-01	1.041940e-03	5	true
677           	smoothSolver	1.426610e-04	1.080320e-05	5	5.398440e-01	4.032450e-02	2	false	GAMG	1.854030e-01	1.339990e-03	5	true
678           	smoothSolver	1.408990e-04	1.065640e-05	5	5.307030e-01	4.383170e-02	2	false	GAMG	1.977890e-01	1.234190e-03	5	true
679           	smoothSolver	1.393930e-04	1.052700e-05	5	5.159610e-01	3.492510e-02	2	false	GAMG	1.838190e-01	6.906260e-04	6	true
680           	smoothSolver	1.378190e-04	1.040420e-05	5	4.818120e-01	3.442410e-02	2	false	GAMG	1.701820e-01	1.393230e-03	5	true
681           	smoothSolver	1.364810e-04	1.028540e-05	5	5.092730e-01	3.544460e-02	2	false	GAMG	1.722090e-01	1.063690e-03	5	true
682           	smoothSolver	1.349910e-04	1.015080e-05	5	5.264720e-01	3.642030e-02	2	false	GAMG	1.844410e-01	1.293370e-03	5	true
683           	smoothSolver	1.335120e-04	1.001550e-05	5	5.154430e-01	3.994430e-02	2	false	GAMG	1.815030e-01	1.248000e-03	5	true
684           	smoothSolver	1.322340e-04	9.903480e-06	5	5.459860e-01	3.679720e-02	2	false	GAMG	1.928240e-01	1.621220e-03	5	true
685           	smoothSolver	1.306240e-04	9.781930e-06	5	5.332960e-01	3.688130e-02	2	false	GAMG	1.812820e-01	1.201470e-03	5	true
686           	smoothSolver	1.290170e-04	9.643320e-06	5	5.044920e-01	3.454590e-02	2	false	GAMG	1.813180e-01	1.354230e-03	5	true
687           	smoothSolver	1.277540e-04	9.519870e-06	5	5.346130e-01	4.117690e-02	2	false	GAMG	2.040010e-01	1.084940e-03	6	true
688           	smoothSolver	1.263210e-04	9.395770e-06	5	5.230790e-01	3.350770e-02	2	false	GAMG	2.028550e-01	1.991750e-03	5	true
689           	smoothSolver	1.248390e-04	9.268260e-06	5	5.064640e-01	3.100880e-02	2	false	GAMG	1.973200e-01	1.962730e-03	5	true
690           	smoothSolver	1.232250e-04	9.135730e-06	5	5.218460e-01	3.848150e-02	2	false	GAMG	1.904460e-01	1.804070e-03	5	true
691           	smoothSolver	1.216510e-04	9.012550e-06	5	5.576570e-01	4.606860e-02	2	false	GAMG	1.771500e-01	1.489580e-03	5	true
692           	smoothSolver	1.204240e-04	8.891620e-06	5	5.539740e-01	5.032010e-02	2	false	GAMG	2.024520e-01	1.674350e-03	5	true
693           	smoothSolver	1.194160e-04	8.780830e-06	5	5.420380e-01	4.313350e-02	2	false	GAMG	1.941820e-01	1.459500e-03	5	true
694           	smoothSolver	1.175400e-04	8.661140e-06	5	5.107090e-01	4.845820e-02	2	false	GAMG	2.062580e-01	1.470610e-03	5	true
695           	smoothSolver	1.159080e-04	8.532840e-06	5	4.977060e-01	2.615320e-02	3	false	GAMG	2.002560e-01	1.385360e-03	5	true
696           	smoothSolver	1.147060e-04	8.413610e-06	5	5.269920e-01	4.554090e-02	2	false	GAMG	1.943420e-01	1.213840e-03	5	true
697           	smoothSolver	1.129490e-04	8.281090e-06	5	4.904450e-01	3.552300e-02	2	false	GAMG	1.832030e-01	1.428070e-03	5	true
698           	smoothSolver	1.118050e-04	8.172060e-06	5	5.502730e-01	5.066750e-02	2	false	GAMG	1.859850e-01	1.532770e-03	5	true
699           	smoothSolver	1.104020e-04	8.055950e-06	5	5.633230e-01	3.799330e-02	2	false	GAMG	2.082280e-01	1.361600e-03	5	true
700           	smoothSolver	1.089980e-04	7.944400e-06	5	5.937340e-01	4.330140e-02	2	false	GAMG	1.991970e-01	1.550720e-03	5	true
701           	smoothSolver	1.080970e-04	7.839380e-06	5	5.852180e-01	4.761110e-02	2	false	GAMG	2.128380e-01	1.754440e-03	5	true
702           	smoothSolver	1.064090e-04	7.720340e-06	5	6.155100e-01	4.800740e-02	2	false	GAMG	2.098550e-01	1.767030e-03	5	true
703           	smoothSolver	1.050110e-04	7.609840e-06	5	5.892330e-01	4.344650e-02	2	false	GAMG	2.125860e-01	1.763960e-03	5	true
704           	smoothSolver	1.034730e-04	7.489940e-06	5	5.366880e-01	3.926790e-02	2	false	GAMG	1.822570e-01	1.172560e-03	5	true
705           	smoothSolver	1.021350e-04	7.380160e-06	5	5.516850e-01	3.946570e-02	2	false	GAMG	2.060350e-01	1.647920e-03	5	true
706           	smoothSolver	1.008490e-04	7.266860e-06	5	5.300410e-01	4.114670e-02	2	false	GAMG	1.972820e-01	1.759610e-03	5	true
707           	smoothSolver	9.955650e-05	7.159980e-06	5	5.565270e-01	4.519920e-02	2	false	GAMG	1.920530e-01	8.647820e-04	6	true
708           	smoothSolver	9.831440e-05	7.051200e-06	5	5.489780e-01	3.802750e-02	2	false	GAMG	1.902480e-01	1.503870e-03	5	true
709           	smoothSolver	9.717600e-05	6.949040e-06	5	5.712130e-01	4.087660e-02	2	false	GAMG	1.986800e-01	1.361830e-03	5	true
710           	smoothSolver	9.544480e-05	6.828440e-06	5	5.323230e-01	4.005010e-02	2	false	GAMG	1.946240e-01	1.437540e-03	5	true
711           	smoothSolver	9.425540e-05	6.723270e-06	5	5.724880e-01	4.155780e-02	2	false	GAMG	2.001540e-01	1.396400e-03	5	true
712           	smoothSolver	9.295830e-05	6.617090e-06	5	5.326360e-01	3.573630e-02	2	false	GAMG	2.050010e-01	1.401530e-03	5	true
713           	smoothSolver	9.199130e-05	6.515800e-06	5	5.647300e-01	3.995890e-02	2	false	GAMG	1.978440e-01	1.438680e-03	5	true
714           	smoothSolver	9.058100e-05	6.407240e-06	5	5.474920e-01	3.655120e-02	2	false	GAMG	2.189630e-01	1.525320e-03	5	true
715           	smoothSolver	8.935640e-05	6.300530e-06	5	5.399670e-01	3.533230e-02	2	false	GAMG	1.946120e-01	1.025580e-03	5	true
716           	smoothSolver	8.794280e-05	6.193050e-06	5	5.515100e-01	3.428920e-02	2	false	GAMG	2.029850e-01	1.386340e-03	5	true
717           	smoothSolver	8.684340e-05	9.931830e-06	4	5.455430e-01	2.899070e-02	2	false	GAMG	2.042870e-01	1.374460e-03	5	true
718           	smoothSolver	8.541260e-05	9.765710e-06	4	5.405710e-01	3.769550e-02	2	false	GAMG	2.106870e-01	1.145130e-03	5	true
719           	smoothSolver	8.434560e-05	9.623030e-06	4	5.096670e-01	3.657380e-02	2	false	GAMG	2.029800e-01	1.334580e-03	5	true
720           	smoothSolver	8.316600e-05	9.467770e-06	4	5.132710e-01	3.597470e-02	2	false	GAMG	1.978750e-01	1.486820e-03	5	true
721           	smoothSolver	8.190270e-05	9.304150e-06	4	5.124780e-01	3.594970e-02	2	false	GAMG	1.918460e-01	1.485300e-03	5	true
722           	smoothSolver	8.061720e-05	9.144940e-06	4	5.161520e-01	4.129390e-02	2	false	GAMG	2.032230e-01	1.967930e-03	5	true
723           	smoothSolver	7.951490e-05	8.996430e-06	4	4.778190e-01	3.544600e-02	2	false	GAMG	1.699800e-01	1.134940e-03	5	true
724           	smoothSolver	7.858890e-05	8.866520e-06	4	4.990190e-01	3.591780e-02	2	false	GAMG	1.866640e-01	1.439220e-03	5	true
725           	smoothSolver	7.756040e-05	8.744470e-06	4	5.341250e-01	3.746780e-02	2	false	GAMG	1.852990e-01	1.052890e-03	5	true
726           	smoothSolver	7.625870e-05	8.592810e-06	4	4.827800e-01	3.448440e-02	2	false	GAMG	1.887920e-01	1.282420e-03	5	true
727           	smoothSolver	7.536220e-05	8.466620e-06	4	5.176230e-01	3.621530e-02	2	false	GAMG	1.882310e-01	1.328500e-03	5	true
728           	smoothSolver	7.432030e-05	8.322240e-06	4	4.789040e-01	3.752360e-02	2	false	GAMG	1.838290e-01	1.080150e-03	5	true
729           	smoothSolver	7.321190e-05	8.183550e-06	4	5.317740e-01	4.081900e-02	2	false	GAMG	1.770360e-01	1.118550e-03	5	true
730           	smoothSolver	7.196990e-05	8.049480e-06	4	4.937260e-01	3.082310e-02	2	false	GAMG	1.700650e-01	1.050850e-03	5	true
731           	smoothSolver	7.119000e-05	7.937500e-06	4	5.012980e-01	3.409320e-02	2	false	GAMG	1.724410e-01	1.073900e-03	5	true
732           	smoothSolver	7.016120e-05	7.802970e-06	4	5.129010e-01	3.279230e-02	2	false	GAMG	1.881130e-01	1.392140e-03	5	true
733           	smoothSolver	6.904280e-05	7.668140e-06	4	4.771260e-01	2.830720e-02	2	false	GAMG	1.828510e-01	1.414730e-03	5	true
734           	smoothSolver	6.801940e-05	7.549240e-06	4	5.255310e-01	3.463480e-02	2	false	GAMG	1.779980e-01	1.191320e-03	5	true
735           	smoothSolver	6.698830e-05	7.418200e-06	4	5.021910e-01	3.253120e-02	2	false	GAMG	1.762900e-01	1.023370e-03	5	true
736           	smoothSolver	6.582290e-05	7.282460e-06	4	5.248830e-01	3.806130e-02	2	false	GAMG	1.723810e-01	1.006420e-03	5	true
737           	smoothSolver	6.534090e-05	7.184370e-06	4	5.093000e-01	3.917320e-02	2	false	GAMG	1.810420e-01	1.296220e-03	5	true
738           	smoothSolver	6.396510e-05	7.048000e-06	4	5.275410e-01	4.531370e-02	2	false	GAMG	1.704790e-01	1.475260e-03	5	true
739           	smoothSolver	6.313120e-05	6.935680e-06	4	5.321440e-01	3.683270e-02	2	false	GAMG	1.796580e-01	1.759850e-03	5	true
740           	smoothSolver	6.227990e-05	6.833760e-06	4	5.267100e-01	3.749630e-02	2	false	GAMG	1.818810e-01	1.359720e-03	5	true
741           	smoothSolver	6.116580e-05	6.715200e-06	4	5.229410e-01	4.012710e-02	2	false	GAMG	1.801960e-01	1.267170e-03	5	true
742           	smoothSolver	6.052330e-05	6.604170e-06	4	5.235910e-01	3.835920e-02	2	false	GAMG	1.720340e-01	1.272940e-03	5	true
743           	smoothSolver	5.935890e-05	6.485470e-06	4	5.349430e-01	3.888110e-02	2	false	GAMG	1.713400e-01	1.398740e-03	5	true
744           	smoothSolver	5.840520e-05	6.358790e-06	4	5.461760e-01	4.387380e-02	2	false	GAMG	1.845410e-01	1.343950e-03	5	true
745           	smoothSolver	5.771910e-05	6.262620e-06	4	5.567050e-01	3.649230e-02	2	false	GAMG	1.934370e-01	1.278870e-03	5	true
746           	smoothSolver	5.693580e-05	6.161200e-06	4	5.805810e-01	4.076500e-02	2	false	GAMG	1.649730e-01	1.226500e-03	5	true
747           	smoothSolver	5.562850e-05	6.034600e-06	4	5.907960e-01	4.556960e-02	2	false	GAMG	1.810340e-01	1.539070e-03	5	true
748           	smoothSolver	5.475020e-05	9.919720e-06	3	5.754820e-01	4.181850e-02	2	false	GAMG	1.942590e-01	1.835280e-03	5	true
749           	smoothSolver	5.437360e-05	9.804100e-06	3	5.368860e-01	4.745280e-02	2	false	GAMG	1.952780e-01	1.915240e-03	5	true
750           	smoothSolver	5.355050e-05	9.670060e-06	3	4.815610e-01	4.623110e-02	2	false	GAMG	1.797180e-01	1.408700e-03	5	true
751           	smoothSolver	5.302390e-05	9.557640e-06	3	4.888450e-01	3.497900e-02	2	false	GAMG	1.770480e-01	1.182110e-03	5	true
752           	smoothSolver	5.207230e-05	9.390160e-06	3	4.266340e-01	2.868450e-02	2	false	GAMG	1.719050e-01	1.192690e-03	5	true
753           	smoothSolver	5.120380e-05	9.232030e-06	3	4.541700e-01	3.133860e-02	2	false	GAMG	1.605810e-01	1.162460e-03	5	true
754           	smoothSolver	5.068260e-05	9.129710e-06	3	4.353470e-01	3.023170e-02	2	false	GAMG	1.673850e-01	1.175970e-03	5	true
755           	smoothSolver	4.984850e-05	8.983640e-06	3	4.107420e-01	3.326780e-02	2	false	GAMG	1.616380e-01	1.149230e-03	5	true
