y,epsilon,k,nut,U_0,U_1,U_2
0.000567512,0.168158,0.000902766,2.30872e-06,0.0337944,-1.93744e-08,0
0.000851268,0.156852,0.00135413,3.46308e-06,0.0506916,-2.90616e-08,0
0.00113502,0.145548,0.00180546,4.61739e-06,0.067588,-3.57126e-08,0
0.00174332,0.117587,0.00338193,1.63114e-05,0.0991715,-8.28431e-08,-3.16139e-23
0.00235161,0.0896275,0.00495835,2.80053e-05,0.130754,-1.24688e-07,-5.09123e-23
0.00267761,0.0857923,0.00567854,3.93195e-05,0.143977,-1.58219e-07,-3.82349e-23
0.00300362,0.0819572,0.00639873,5.06336e-05,0.1572,-1.91749e-07,-2.55574e-23
0.00332962,0.078122,0.00711892,6.19478e-05,0.170423,-2.2528e-07,-1.288e-23
0.00470391,0.068243,0.00941088,0.000114596,0.215377,-3.60015e-07,3.73419e-23
0.00916136,0.0518147,0.0131071,0.000283573,0.307281,-7.13215e-07,0
0.0147607,0.0403188,0.0150164,0.000475697,0.377495,-9.48151e-07,0
0.0152906,0.0394871,0.0151372,0.000493078,0.382943,-9.61749e-07,0
0.0158205,0.0386554,0.015258,0.000510461,0.388392,-9.74571e-07,0
0.0161045,0.0382805,0.0153085,0.000519513,0.390984,-9.79147e-07,0
0.0163884,0.0379056,0.015359,0.000528566,0.393576,-9.83723e-07,0
0.0175244,0.036406,0.015561,0.000564774,0.403945,-1.00203e-06,0
0.0218326,0.0317055,0.0161452,0.000697898,0.438618,-1.02885e-06,0
0.0224851,0.0310881,0.0162168,0.000717628,0.443418,-1.02944e-06,0
0.0231376,0.0304708,0.0162885,0.000737363,0.448218,-1.02784e-06,0
0.0245365,0.0293442,0.0164092,0.000778624,0.457534,-1.02046e-06,-9.85932e-23
0.0259353,0.0282176,0.01653,0.00081989,0.46685,-1.01043e-06,-1.63908e-22
0.0274347,0.0271865,0.0166314,0.000863065,0.475931,-9.94198e-07,-6.74432e-23
0.0289341,0.0261554,0.0167328,0.000906245,0.485013,-9.74985e-07,-3.53821e-24
0.0293359,0.0259188,0.0167539,0.000917544,0.487234,-9.68605e-07,2.11124e-23
0.0297376,0.0256823,0.0167751,0.000928844,0.489456,-9.62226e-07,4.57629e-23
0.0305412,0.0252091,0.0168173,0.000951444,0.493898,-9.49466e-07,9.50641e-23
0.0308626,0.0250199,0.0168342,0.000960483,0.495676,-9.44363e-07,1.14785e-22
0.0311841,0.0248306,0.0168511,0.000969523,0.497453,-9.39259e-07,1.34505e-22
0.0374399,0.0217196,0.0170969,0.00114089,0.528818,-8.01014e-07,-1.15056e-22
0.0383631,0.0213184,0.0171249,0.00116567,0.533112,-7.78108e-07,-1.72583e-22
0.0392863,0.0209172,0.017153,0.00119046,0.537405,-7.52144e-07,-2.00515e-22
0.0412654,0.0201761,0.0171968,0.00124237,0.54588,-6.95319e-07,-1.73224e-22
0.0432445,0.0194351,0.0172406,0.00129429,0.554354,-6.3578e-07,-1.31977e-22
0.0453658,0.0187495,0.0172732,0.00134865,0.562735,-5.67507e-07,6.86255e-23
0.0608271,0.0147942,0.0173794,0.00172917,0.616496,1.29254e-09,0
0.0614802,0.0146574,0.0173801,0.00174473,0.618544,2.63363e-08,0
0.0621332,0.0145206,0.0173809,0.00176029,0.620592,5.13801e-08,0
0.0649332,0.0140118,0.0173749,0.0018253,0.628745,1.63704e-07,0
0.0663332,0.0137573,0.017372,0.00185781,0.632822,2.19865e-07,0
0.0677332,0.0135029,0.017369,0.00189032,0.636899,2.72961e-07,0
0.0707343,0.0130293,0.0173544,0.00195818,0.645024,3.93017e-07,0
0.0737355,0.0125557,0.0173399,0.00202604,0.653149,5.07685e-07,0
0.0769523,0.0121145,0.0173168,0.00209679,0.661254,6.32351e-07,0
0.0801692,0.0116734,0.0172938,0.00216755,0.669359,7.48956e-07,0
0.0836172,0.0112621,0.0172625,0.00224124,0.677452,8.73943e-07,0
0.0870652,0.0108508,0.0172311,0.00231493,0.685546,9.88005e-07,0
0.090761,0.0104671,0.0171915,0.00239158,0.693634,1.10789e-06,-2.48143e-22
0.0944567,0.0100834,0.0171519,0.00246822,0.701722,1.21399e-06,-4.30693e-22
