y,epsilon,k,nut,U_0,U_1,U_2
0.000425634,4.59272e-05,1.40273e-06,1.47766e-10,0.0113833,6.98537e-11,0
0.000496573,5.35801e-05,1.6365e-06,1.72393e-10,0.0132805,8.4926e-11,0
0.000567512,6.1233e-05,1.87027e-06,1.97021e-10,0.0151777,9.99983e-11,0
0.000851268,9.87919e-05,4.66449e-06,7.46994e-10,0.0228982,1.51142e-10,0
0.00113502,0.000136351,7.45872e-06,1.29697e-09,0.0306188,2.22878e-10,0
0.00143917,0.00018152,1.29366e-05,2.96376e-09,0.0386068,3.00381e-10,0
0.00174332,0.00022669,1.84144e-05,4.63056e-09,0.0465948,4.0003e-10,0
0.00204747,0.000280631,2.73157e-05,8.33278e-09,0.0548591,4.6325e-10,-2.23687e-25
0.00235161,0.000334573,3.62171e-05,1.2035e-08,0.0631233,5.29829e-10,-2.23687e-25
0.00267761,0.000398737,4.9488e-05,1.90969e-08,0.0716726,5.77953e-10,-1.34636e-25
0.00300362,0.000462901,6.27588e-05,2.61587e-08,0.0802218,6.05422e-10,4.29457e-25
0.00324812,0.000519952,7.68426e-05,3.53653e-08,0.0868541,6.44276e-10,5.95792e-25
0.00349262,0.000577002,9.09264e-05,4.45718e-08,0.0934864,6.43102e-10,1.58348e-25
0.00417977,0.000750053,0.000138893,8.10895e-08,0.111626,6.59247e-10,-3.72106e-25
0.00426713,0.000772555,0.000145322,8.61528e-08,0.113912,6.51991e-10,-5.1313e-25
0.00435448,0.000795058,0.000151752,9.12162e-08,0.116199,6.44734e-10,-6.54153e-25
0.00470391,0.000901515,0.000186111,1.23484e-07,0.125654,6.75084e-10,-4.50986e-25
0.00505334,0.00100797,0.000220471,1.55751e-07,0.13511,6.30102e-10,1.32274e-25
0.00542788,0.00113436,0.000265574,2.06233e-07,0.144884,6.62479e-10,0
0.00580242,0.00126074,0.000310677,2.56715e-07,0.154657,6.04631e-10,0
0.00617696,0.00141192,0.000368969,3.34648e-07,0.164754,6.40341e-10,0
0.0065515,0.0015631,0.000427262,4.12581e-07,0.174851,5.74404e-10,0
0.00695296,0.00174571,0.000501678,5.32317e-07,0.185274,6.14925e-10,0
0.00735441,0.00192832,0.000576093,6.52054e-07,0.195697,5.42537e-10,0
0.00775586,0.00214942,0.000669919,8.35987e-07,0.206446,5.86404e-10,0
0.00815732,0.00237052,0.000763744,1.01992e-06,0.217194,5.09169e-10,0
0.00858762,0.00263689,0.000880669,1.30457e-06,0.22826,5.54911e-10,0
0.00901792,0.00290326,0.000997594,1.58922e-06,0.239325,4.70759e-10,0
0.0119706,0.00539526,0.00216156,6.75165e-06,0.314899,3.65938e-10,0
0.0123414,0.00576081,0.00233883,7.93473e-06,0.323842,2.69369e-10,0
0.0127122,0.00612636,0.0025161,9.11782e-06,0.332786,1.72801e-10,0
0.0132065,0.00665714,0.00277888,1.13783e-05,0.344694,2.12505e-10,0
0.0137009,0.00718793,0.00304166,1.36389e-05,0.356603,9.06038e-11,0
0.0142308,0.00773977,0.00332225,1.67155e-05,0.368356,1.59203e-10,0
0.0147607,0.0082916,0.00360284,1.97921e-05,0.380108,7.13132e-11,0
0.0152906,0.00883452,0.00389033,2.37657e-05,0.391572,1.93096e-10,0
0.0158205,0.00937743,0.00417783,2.77392e-05,0.403036,1.77999e-10,0
0.0163884,0.00987731,0.00446047,3.26308e-05,0.4141,3.89844e-10,0
0.0169564,0.0103772,0.00474311,3.75224e-05,0.425163,4.91791e-10,0
0.0175244,0.0108052,0.00501118,4.33215e-05,0.43575,8.20582e-10,0
0.0180924,0.0112331,0.00527924,4.91205e-05,0.446338,1.08043e-09,0
0.0187011,0.0115695,0.00552566,5.57994e-05,0.456409,1.56532e-09,0
0.0193099,0.0119059,0.00577207,6.24784e-05,0.46648,2.0211e-09,0
0.0194621,0.0119651,0.0058273,6.43625e-05,0.468865,2.1838e-09,0
