y,epsilon,k,nut,U_0,U_1,U_2
0.000567512,0.686002,0.0145612,4.55951e-05,0.0114802,-1.54644e-06,0
0.000851268,0.628578,0.016357,6.77351e-05,0.0172203,-2.31966e-06,0
0.00113502,0.571149,0.0181533,8.98827e-05,0.0229245,-3.18497e-06,0
0.00174332,0.436639,0.023477,0.000176229,0.0233089,-4.12441e-06,6.20688e-21
0.00235161,0.302122,0.0288014,0.000262588,0.0236902,-5.12978e-06,1.00288e-20
0.00267761,0.288439,0.0302784,0.000308409,0.0238038,-5.77276e-06,7.91505e-21
0.00300362,0.274757,0.0317554,0.000354229,0.0239174,-6.41574e-06,5.80133e-21
0.00332962,0.261075,0.0332325,0.00040005,0.024031,-7.05872e-06,3.68762e-21
0.00470391,0.229429,0.0380264,0.000577635,0.0245707,-1.01111e-05,-6.11217e-21
0.00916136,0.19412,0.0475125,0.00105159,0.0271954,-2.08042e-05,0
0.0147607,0.173161,0.0538516,0.00151097,0.0322791,-3.49115e-05,0
0.0152906,0.171473,0.0542758,0.00154941,0.0328428,-3.6225e-05,0
0.0158205,0.169784,0.0547004,0.00158787,0.0334052,-3.78055e-05,0
0.0161045,0.168933,0.0548757,0.00160688,0.0337389,-3.85294e-05,0
0.0163884,0.168082,0.055051,0.00162589,0.0340726,-3.92533e-05,0
0.0175244,0.164677,0.0557524,0.00170193,0.0354073,-4.21489e-05,0
0.0218326,0.15248,0.0576729,0.00196696,0.0410291,-5.42172e-05,0
0.0224851,0.150705,0.0578927,0.00200482,0.0419417,-5.59986e-05,0
0.0231376,0.14893,0.0581132,0.00204273,0.0428522,-5.81715e-05,0
0.0245365,0.145314,0.0584413,0.00211922,0.0449664,-6.21494e-05,1.97075e-20
0.0259353,0.141698,0.0587701,0.00219577,0.0470782,-6.65707e-05,3.27833e-20
0.0274347,0.138044,0.0590024,0.00227386,0.0495149,-7.10292e-05,1.30071e-20
0.0289341,0.134389,0.0592355,0.00235201,0.0519488,-7.59879e-05,-1.14092e-22
0.0293359,0.133475,0.059274,0.00237218,0.0526477,-7.72406e-05,-5.04142e-21
0.0297376,0.132561,0.0593125,0.00239235,0.0533465,-7.84934e-05,-9.96876e-21
0.0305412,0.130733,0.0593896,0.00243268,0.0547442,-8.09989e-05,-1.98234e-20
0.0308626,0.130001,0.0594204,0.00244882,0.0553033,-8.20011e-05,-2.37653e-20
0.0311841,0.12927,0.0594512,0.00246495,0.0558623,-8.30033e-05,-2.77071e-20
0.0374399,0.116316,0.0597952,0.00277195,0.0675515,-0.000104863,2.68391e-20
0.0383631,0.114551,0.0598245,0.00281674,0.0693674,-0.000108049,4.02586e-20
