y,epsilon,k,nut,U_0,U_1,U_2
0.000425634,0.244573,0.000536763,3.51585e-07,0.0259667,1.7892e-09,0
0.000496573,0.235684,0.00062622,4.1018e-07,0.0302945,2.05634e-09,0
0.000567512,0.226796,0.000715678,4.68776e-07,0.0346222,2.32348e-09,0
0.000851268,0.180303,0.00142975,2.13932e-06,0.0519134,5.57405e-09,0
0.00113502,0.133813,0.00214378,3.80979e-06,0.0692044,8.23412e-09,0
0.00143917,0.118087,0.00301064,8.77605e-06,0.0860258,1.35236e-08,0
0.00174332,0.102362,0.00387747,1.37421e-05,0.102847,1.78522e-08,0
0.00204747,0.0951045,0.00474326,2.26355e-05,0.118339,2.42366e-08,7.98388e-25
0.00235161,0.087847,0.00560903,3.15285e-05,0.133831,2.92856e-08,7.98388e-25
0.00267761,0.0838593,0.00637603,4.32582e-05,0.147571,3.56982e-08,3.30977e-25
0.00300362,0.079872,0.00714302,5.49873e-05,0.161312,4.0542e-08,-1.50919e-24
0.00324812,0.0778734,0.00762855,6.49396e-05,0.170383,4.51705e-08,-2.01008e-24
0.00349262,0.0758752,0.00811407,7.48914e-05,0.179454,4.81184e-08,-7.8156e-25
0.00417977,0.0713904,0.00925182,0.000102605,0.201635,5.57348e-08,1.12191e-24
0.00426713,0.0708649,0.0093875,0.000106118,0.204324,5.63923e-08,1.58195e-24
0.00435448,0.0703395,0.00952317,0.000109631,0.207013,5.70498e-08,2.04199e-24
0.00470391,0.0685321,0.00998139,0.000124125,0.216711,5.9897e-08,1.33498e-24
0.00505334,0.0667248,0.0104396,0.000138619,0.226409,6.10896e-08,-3.03048e-25
0.00542788,0.0651009,0.0108314,0.000153417,0.235276,6.24157e-08,0
0.00580242,0.0634772,0.0112232,0.000168214,0.244144,6.21929e-08,0
0.00617696,0.0619887,0.0115619,0.000183259,0.252345,6.20541e-08,0
0.0065515,0.0605003,0.0119006,0.000198302,0.260545,6.05129e-08,0
0.00695296,0.0591204,0.0121966,0.000213579,0.268206,5.9052e-08,0
0.00735441,0.0577406,0.0124926,0.000228856,0.275867,5.63606e-08,0
0.00775586,0.0564537,0.0127534,0.000244366,0.28308,5.37416e-08,0
0.00815732,0.0551669,0.0130143,0.000259876,0.290293,5.00793e-08,0
0.00858762,0.0539615,0.0132461,0.000275631,0.297132,4.65039e-08,0
0.00901792,0.0527561,0.0134779,0.000291385,0.303972,4.20768e-08,0
0.0119706,0.0458726,0.0146784,0.000397574,0.344447,8.83271e-09,0
