y,epsilon,k,nut,U_0,U_1,U_2
0.000425634,0.191428,0.00318028,4.75903e-06,0.341145,9.57975e-10,0
0.000496573,0.182197,0.00318943,5.49709e-06,0.398002,1.20013e-09,0
0.000567512,0.172966,0.00319859,6.23514e-06,0.454859,1.44229e-09,0
0.000851268,0.125505,0.00322593,9.2789e-06,0.485685,1.87885e-09,0
0.00113502,0.0780449,0.00325328,1.23227e-05,0.51651,2.66103e-09,0
0.00143917,0.0630151,0.00323639,1.56029e-05,0.534624,3.0618e-09,0
0.00174332,0.0479854,0.00321951,1.88831e-05,0.552738,3.81957e-09,0
0.00204747,0.041035,0.003207,2.23482e-05,0.565606,4.21203e-09,3.97931e-24
0.00235161,0.0340846,0.00319449,2.58132e-05,0.578475,4.89994e-09,3.97931e-24
0.00267761,0.0301155,0.00318583,2.94303e-05,0.588538,5.27693e-09,4.08473e-24
0.00300362,0.0261465,0.00317716,3.30474e-05,0.5986,5.87341e-09,-1.46351e-24
0.00324812,0.024238,0.00317207,3.58557e-05,0.604822,6.11723e-09,-5.39812e-24
0.00349262,0.0223296,0.00316697,3.86639e-05,0.611044,6.51639e-09,-1.81508e-24
0.00417977,0.0184003,0.00315499,4.63338e-05,0.625845,7.39529e-09,1.88141e-24
0.00426713,0.0179575,0.00315356,4.73001e-05,0.62762,7.51468e-09,3.26847e-24
0.00435448,0.0175146,0.00315213,4.82664e-05,0.629396,7.63407e-09,4.65554e-24
0.00470391,0.0162153,0.00314698,5.22453e-05,0.635629,7.99882e-09,3.41649e-24
0.00505334,0.0149161,0.00314183,5.62242e-05,0.641862,8.41368e-09,-1.3609e-24
0.00542788,0.0139213,0.00313699,6.03164e-05,0.647443,8.76919e-09,0
0.00580242,0.0129265,0.00313216,6.44087e-05,0.653023,9.13865e-09,0
0.00617696,0.012142,0.00312747,6.86125e-05,0.658091,9.48456e-09,0
0.0065515,0.0113576,0.00312279,7.28164e-05,0.66316,9.81525e-09,0
0.00695296,0.0107227,0.00311817,7.71333e-05,0.667819,1.01561e-08,0
0.00735441,0.0100877,0.00311355,8.14502e-05,0.672479,1.04729e-08,0
0.00775586,0.00956407,0.00310893,8.58807e-05,0.676802,1.08049e-08,0
0.00815732,0.00904041,0.0031043,9.03111e-05,0.681125,1.11218e-08,0
0.00858762,0.00860087,0.00309964,9.48571e-05,0.68517,1.14553e-08,0
0.00901792,0.00816132,0.00309497,9.94032e-05,0.689214,1.1784e-08,0
0.0119706,0.00608817,0.00306351,0.00013062,0.712544,1.39746e-08,0
0.0123414,0.00590412,0.00305974,0.000134392,0.715004,1.42096e-08,0
0.0127122,0.00572006,0.00305597,0.000138164,0.717463,1.44446e-08,0
0.0132065,0.00550321,0.00305082,0.000143321,0.720608,1.47747e-08,0
0.0137009,0.00528635,0.00304568,0.000148478,0.723752,1.50684e-08,0
0.0142308,0.00509332,0.00304041,0.000153765,0.726779,1.53895e-08,0
0.0147607,0.00490028,0.00303515,0.000159052,0.729805,1.56578e-08,0
0.0152906,0.0047275,0.00302976,0.000164472,0.732725,1.5973e-08,0
0.0158205,0.00455472,0.00302437,0.000169892,0.735646,1.62248e-08,0
0.0163884,0.00439915,0.00301886,0.000175448,0.738471,1.65299e-08,0
0.0169564,0.00424359,0.00301334,0.000181005,0.741297,1.67685e-08,0
0.0175244,0.00410292,0.0030077,0.000186701,0.744037,1.70676e-08,0
0.0180924,0.00396225,0.00300207,0.000192397,0.746777,1.72894e-08,0
0.0187011,0.00383444,0.0029963,0.000198236,0.74944,1.75915e-08,0
0.0193099,0.00370662,0.00299053,0.000204074,0.752103,1.78175e-08,0
0.0194621,0.00367749,0.00298906,0.000205571,0.752751,1.79152e-08,0
0.0196143,0.00364835,0.00298758,0.000207067,0.7534,1.8013e-08,0
0.0221588,0.00321119,0.00296362,0.000231459,0.763581,1.91677e-08,0
0.0226482,0.00313773,0.00295901,0.000236176,0.765433,1.94001e-08,0
0.0231376,0.00306427,0.0029544,0.000240892,0.767286,1.96325e-08,0
0.0238371,0.00297405,0.00294812,0.000247338,0.769702,1.99981e-08,0
0.0245365,0.00288383,0.00294185,0.000253784,0.772118,2.03529e-08,0
0.0252359,0.00280053,0.00293544,0.00026039,0.774485,2.07354e-08,0
0.0259353,0.00271722,0.00292904,0.000266997,0.776851,2.11376e-08,0
0.026685,0.00264009,0.00292251,0.000273768,0.779172,2.15324e-08,-1.02171e-23
0.0274347,0.00256296,0.00291599,0.00028054,0.781493,2.19731e-08,-2.53166e-23
0.0281844,0.0024914,0.00290933,0.00028748,0.783772,2.23768e-08,-1.52609e-23
0.0289341,0.00241984,0.00290268,0.000294421,0.78605,2.28571e-08,-3.99856e-25
0.0297376,0.00235328,0.0028959,0.000301533,0.788289,2.32667e-08,9.81734e-24
0.0305412,0.00228673,0.00288913,0.000308646,0.790529,2.3771e-08,2.4917e-23
0.0374399,0.00183746,0.00283247,0.000369165,0.807759,2.77815e-08,0
0.0383631,0.00178996,0.00282508,0.000377202,0.809838,2.84082e-08,0
0.0392863,0.00174245,0.0028177,0.00038524,0.811917,2.9015e-08,0
0.0402759,0.00169785,0.0028102,0.000393475,0.81397,2.97934e-08,-1.40577e-23
0.0412654,0.00165324,0.0028027,0.00040171,0.816023,3.04773e-08,-3.24913e-23
0.0422549,0.0016113,0.00279508,0.000410147,0.818052,3.14258e-08,-1.62541e-23
0.0432445,0.00156937,0.00278746,0.000418583,0.82008,3.22053e-08,1.99329e-24
0.0443051,0.00152989,0.00277972,0.000427226,0.822085,3.33288e-08,1.19286e-23
0.0453658,0.00149042,0.00277198,0.000435869,0.824091,3.42488e-08,1.75036e-23
0.0464264,0.00145323,0.00276413,0.000444722,0.826074,3.55368e-08,7.63676e-24
0.047487,0.00141604,0.00275628,0.000453576,0.828058,3.66062e-08,2.13007e-24
0.0486239,0.00138096,0.00274831,0.000462643,0.830021,3.8024e-08,6.25289e-24
0.0497608,0.00134588,0.00274034,0.000471712,0.831984,3.92438e-08,1.91121e-23
0.0508976,0.00131277,0.00273226,0.000480998,0.833928,4.07819e-08,1.27414e-23
0.0520345,0.00127966,0.00272418,0.000490284,0.835871,4.21413e-08,0
0.0532531,0.00124836,0.00271598,0.000499793,0.837796,4.37287e-08,0
0.0544716,0.00121707,0.00270778,0.000509303,0.839722,4.51885e-08,0
0.0556902,0.00118748,0.00269947,0.000519038,0.841629,4.68421e-08,0
0.0569087,0.0011579,0.00269115,0.000528774,0.843537,4.84012e-08,0
0.0582149,0.00112989,0.00268273,0.000538741,0.845428,5.00725e-08,0
0.059521,0.00110189,0.0026743,0.000548708,0.84732,5.173e-08,0
0.0608271,0.00107537,0.00266576,0.000558909,0.849196,5.34541e-08,0
0.0621332,0.00104885,0.00265722,0.000569111,0.851071,5.52057e-08,0
0.0635332,0.00102372,0.00264857,0.000579551,0.852932,5.69793e-08,0
0.0649332,0.000998585,0.00263991,0.000589992,0.854793,5.88509e-08,0
0.0663332,0.000974755,0.00263115,0.000600674,0.85664,6.07287e-08,0
0.0677332,0.000950924,0.00262238,0.000611357,0.858486,6.27596e-08,0
0.0692338,0.000928312,0.0026135,0.000622285,0.86032,6.47438e-08,0
0.0707343,0.000905699,0.00260462,0.000633214,0.862153,6.69554e-08,0
0.0722349,0.000884234,0.00259563,0.000644392,0.863973,6.90981e-08,0
0.0737355,0.000862768,0.00258663,0.00065557,0.865794,7.15483e-08,0
0.0753439,0.000842379,0.00257752,0.000667,0.867602,7.38139e-08,0
0.0769523,0.000821989,0.00256842,0.000678431,0.869411,7.64264e-08,0
0.0785608,0.000802615,0.00255919,0.000690116,0.871207,7.87519e-08,0
0.0801692,0.00078324,0.00254997,0.000701801,0.873004,8.14255e-08,0
0.0818932,0.000764819,0.00254063,0.000713744,0.87479,8.37234e-08,0
0.0836172,0.000746398,0.00253129,0.000725688,0.876575,8.63307e-08,0
0.0853412,0.00072888,0.00252184,0.000737891,0.87835,8.8433e-08,0
0.0870652,0.000711361,0.00251238,0.000750094,0.880126,9.07761e-08,0
0.0889131,0.000694691,0.00250281,0.000762559,0.881891,9.27291e-08,0
0.090761,0.00067802,0.00249323,0.000775024,0.883656,9.48954e-08,0
0.0926088,0.000662154,0.00248354,0.000787751,0.885411,9.65645e-08,-3.98279e-24
