# Solver information
# Time        	U_solver      	Ux_initial    	Ux_final      	Ux_iters      	Uy_initial    	Uy_final      	Uy_iters      	U_converged   	p_solver      	p_initial     	p_final       	p_iters       	p_converged   
102           	smoothSolver	3.283620e-03	2.697130e-04	6	2.655210e-01	1.835270e-02	3	false	GAMG	1.499630e-01	9.809280e-04	4	true
103           	smoothSolver	3.266760e-03	2.683440e-04	6	2.766950e-01	1.967320e-02	3	false	GAMG	1.705020e-01	1.237790e-03	4	true
104           	smoothSolver	3.247460e-03	2.667470e-04	6	3.250650e-01	2.375120e-02	3	false	GAMG	1.842240e-01	1.243090e-03	5	true
105           	smoothSolver	3.230510e-03	2.652290e-04	6	3.210760e-01	2.236970e-02	3	false	GAMG	1.691030e-01	1.507280e-03	4	true
106           	smoothSolver	3.212430e-03	2.637340e-04	6	2.912940e-01	1.737430e-02	3	false	GAMG	1.638740e-01	1.148120e-03	4	true
107           	smoothSolver	3.195420e-03	2.622410e-04	6	3.006830e-01	2.378040e-02	3	false	GAMG	1.987500e-01	1.742580e-03	4	true
108           	smoothSolver	3.177300e-03	2.607020e-04	6	3.025620e-01	2.022830e-02	3	false	GAMG	1.825230e-01	1.363750e-03	4	true
109           	smoothSolver	3.158660e-03	2.591210e-04	6	3.055610e-01	2.142100e-02	3	false	GAMG	1.870000e-01	1.718060e-03	4	true
110           	smoothSolver	3.142000e-03	2.576540e-04	6	3.036290e-01	2.012010e-02	3	false	GAMG	1.705750e-01	1.634730e-03	4	true
111           	smoothSolver	3.123920e-03	2.560350e-04	6	3.216330e-01	2.079750e-02	3	false	GAMG	1.886990e-01	1.871080e-03	4	true
112           	smoothSolver	3.105540e-03	2.545080e-04	6	3.137310e-01	2.051090e-02	3	false	GAMG	1.839540e-01	1.417910e-03	4	true
113           	smoothSolver	3.086840e-03	2.528970e-04	6	3.276200e-01	2.012000e-02	3	false	GAMG	1.800720e-01	1.626580e-03	4	true
114           	smoothSolver	3.067140e-03	2.512570e-04	6	3.424660e-01	2.893710e-02	3	false	GAMG	2.238820e-01	1.267870e-03	5	true
115           	smoothSolver	3.049830e-03	2.496840e-04	6	3.299940e-01	2.277320e-02	3	false	GAMG	1.985460e-01	1.900740e-03	4	true
116           	smoothSolver	3.032880e-03	2.481550e-04	6	3.107740e-01	2.142980e-02	3	false	GAMG	1.798870e-01	1.390420e-03	5	true
117           	smoothSolver	3.014450e-03	2.465850e-04	6	3.462200e-01	2.698000e-02	3	false	GAMG	1.866040e-01	1.369420e-03	4	true
118           	smoothSolver	2.994390e-03	2.449110e-04	6	3.800160e-01	3.346710e-02	3	false	GAMG	2.027600e-01	1.493110e-03	5	true
119           	smoothSolver	2.975760e-03	2.433180e-04	6	3.672660e-01	3.559600e-02	3	false	GAMG	2.156570e-01	1.229410e-03	5	true
120           	smoothSolver	2.957420e-03	2.416440e-04	6	3.739230e-01	3.604840e-02	3	false	GAMG	1.823070e-01	1.098770e-03	5	true
121           	smoothSolver	2.939200e-03	2.400600e-04	6	3.923080e-01	3.631330e-02	3	false	GAMG	2.023440e-01	1.955080e-03	4	true
122           	smoothSolver	2.920960e-03	2.385560e-04	6	3.820410e-01	3.636720e-02	3	false	GAMG	2.096360e-01	2.010780e-03	5	true
123           	smoothSolver	2.902230e-03	2.368930e-04	6	3.755000e-01	3.248330e-02	3	false	GAMG	1.880150e-01	1.863330e-03	4	true
124           	smoothSolver	2.884710e-03	2.352650e-04	6	3.605500e-01	2.860830e-02	3	false	GAMG	1.865210e-01	1.731820e-03	4	true
