y,epsilon,k,nut,U_0,U_1,U_2
0.000425634,0.211827,0.00339505,5.23387e-06,0.356574,1.39522e-07,0
0.000496573,0.201399,0.0034018,6.04792e-06,0.416002,1.66977e-07,0
0.000567512,0.190972,0.00340855,6.86197e-06,0.47543,1.94432e-07,0
0.000851268,0.137586,0.00342207,1.02347e-05,0.505805,2.73805e-07,0
0.00113502,0.0842044,0.00343555,1.36069e-05,0.536181,3.71734e-07,0
0.00143917,0.0676295,0.00341298,1.73016e-05,0.553916,4.47889e-07,0
0.00174332,0.0510561,0.00339037,2.09954e-05,0.571652,5.46686e-07,0
0.00204747,0.0435057,0.00337623,2.4946e-05,0.584159,6.25082e-07,-3.97144e-24
0.00235161,0.035956,0.00336207,2.88954e-05,0.596666,7.24726e-07,-3.97144e-24
0.00267761,0.0316901,0.00335358,3.3059e-05,0.606382,7.98985e-07,-3.78729e-24
0.00300362,0.0274246,0.00334506,3.7221e-05,0.616099,8.92259e-07,2.89748e-24
0.00324812,0.0253885,0.00334072,4.0481e-05,0.622073,9.39791e-07,6.82599e-24
0.00349262,0.0233527,0.00333637,4.37393e-05,0.628047,1.00345e-06,2.53234e-24
0.00417977,0.0191774,0.00332719,5.26933e-05,0.642208,1.14649e-06,-2.52065e-24
0.00426713,0.0187078,0.00332615,5.38233e-05,0.643904,1.16543e-06,-4.19184e-24
0.00435448,0.0182381,0.0033251,5.49533e-05,0.645601,1.18436e-06,-5.86304e-24
0.00470391,0.0168664,0.00332184,5.96435e-05,0.651529,1.24063e-06,-4.38889e-24
0.00505334,0.0154948,0.00331857,6.43319e-05,0.657459,1.30712e-06,1.33599e-24
0.00542788,0.0144488,0.0033159,6.91917e-05,0.662746,1.35696e-06,0
0.00580242,0.0134028,0.00331323,7.40496e-05,0.668033,1.41464e-06,0
0.00617696,0.0125809,0.00331093,7.90782e-05,0.672817,1.45808e-06,0
0.0065515,0.011759,0.00330864,8.41051e-05,0.677601,1.5074e-06,0
0.00695296,0.0110959,0.0033066,8.93059e-05,0.681984,1.54478e-06,0
0.00735441,0.0104327,0.00330456,9.45051e-05,0.686368,1.5865e-06,0
