y,epsilon,k,nut,U_0,U_1,U_2
0.000425634,4.19616e-05,1.29622e-06,1.38123e-10,0.0110204,2.46689e-10,0
0.000496573,4.89535e-05,1.51223e-06,1.61143e-10,0.0128572,2.89497e-10,0
0.000567512,5.59454e-05,1.72825e-06,1.84163e-10,0.0146939,3.32305e-10,0
0.000851268,9.01997e-05,4.30795e-06,6.97929e-10,0.0221688,5.92211e-10,0
0.00113502,0.000124454,6.88763e-06,1.21169e-09,0.0296437,8.87981e-10,0
0.00143917,0.000165596,1.19409e-05,2.76777e-09,0.037378,1.38974e-09,0
0.00174332,0.000206737,1.69941e-05,4.32383e-09,0.0451123,2.01099e-09,0
0.00204747,0.000255817,2.51998e-05,7.77749e-09,0.0531149,2.56472e-09,-2.09004e-24
0.00235161,0.000304896,3.34055e-05,1.12311e-08,0.0611175,3.29145e-09,-2.09004e-24
0.00267761,0.000363221,4.56312e-05,1.78116e-08,0.069397,3.94736e-09,-2.07089e-24
0.00300362,0.000421546,5.78568e-05,2.43921e-08,0.0776765,4.85978e-09,1.17949e-24
0.00324812,0.000473365,7.08244e-05,3.29584e-08,0.0841005,5.35786e-09,3.05282e-24
0.00349262,0.000525183,8.37919e-05,4.15247e-08,0.0905245,6.17469e-09,5.32068e-25
0.00417977,0.000682265,0.00012794,7.54447e-08,0.108097,8.26736e-09,-1.54659e-24
0.00426713,0.000702687,0.000133857,8.01462e-08,0.110311,8.58925e-09,-2.35919e-24
0.00435448,0.00072311,0.000139774,8.48477e-08,0.112526,8.91114e-09,-3.17179e-24
0.00470391,0.000819631,0.000171385,1.14733e-07,0.121689,9.96854e-09,-2.11482e-24
0.00505334,0.000916151,0.000202997,1.44617e-07,0.130851,1.14565e-08,1.24619e-24
0.00542788,0.00103055,0.000244485,1.91231e-07,0.140324,1.26815e-08,0
0.00580242,0.00114495,0.000285973,2.37844e-07,0.149796,1.43804e-08,0
0.00617696,0.00128148,0.000339595,3.09573e-07,0.159585,1.57831e-08,0
0.0065515,0.00141801,0.000393217,3.81302e-07,0.169374,1.76866e-08,0
0.00695296,0.00158257,0.00046169,4.91093e-07,0.179484,1.92716e-08,0
0.00735441,0.00174713,0.000530163,6.00884e-07,0.189593,2.13725e-08,0
0.00775586,0.00194625,0.00061655,7.68758e-07,0.200024,2.31508e-08,0
