y,epsilon,k,nut,U_0,U_1,U_2
0.000425634,0.212315,0.00340033,5.2385e-06,0.356859,-1.54297e-07,0
0.000496573,0.201863,0.00340713,6.05331e-06,0.416336,-1.78994e-07,0
0.000567512,0.191412,0.00341393,6.86813e-06,0.475814,-2.03691e-07,0
0.000851268,0.137911,0.00342769,1.02445e-05,0.506209,-2.95602e-07,0
0.00113502,0.0844067,0.00344146,1.36211e-05,0.536605,-3.79662e-07,0
0.00143917,0.0677964,0.00341899,1.73196e-05,0.554353,-4.783e-07,0
0.00174332,0.051185,0.00339653,2.10186e-05,0.5721,-5.72291e-07,0
0.00204747,0.0436179,0.00338246,2.49732e-05,0.584617,-6.73622e-07,-9.96119e-24
0.00235161,0.0360502,0.0033684,2.89285e-05,0.597133,-7.69793e-07,-9.96119e-24
0.00267761,0.0317741,0.00335996,3.30966e-05,0.606858,-8.67038e-07,-1.18704e-23
0.00300362,0.0274976,0.00335152,3.72657e-05,0.616582,-9.59209e-07,-5.32972e-26
0.00324812,0.0254564,0.0033472,4.05289e-05,0.622561,-1.02845e-06,1.07804e-23
0.00349262,0.0234151,0.00334289,4.37932e-05,0.62854,-1.09243e-06,3.19081e-24
0.00417977,0.0192281,0.00333376,5.27621e-05,0.642713,-1.25599e-06,-2.55041e-24
0.00426713,0.0187571,0.00333272,5.38944e-05,0.644411,-1.27521e-06,-5.5047e-24
0.00435448,0.018286,0.00333168,5.50268e-05,0.646108,-1.29443e-06,-8.45898e-24
0.00470391,0.0169103,0.00332842,5.97242e-05,0.652043,-1.36828e-06,-6.8016e-24
0.00505334,0.0155345,0.00332515,6.44227e-05,0.657976,-1.43641e-06,3.31784e-24
0.00542788,0.0144853,0.00332248,6.92908e-05,0.663268,-1.50158e-06,0
0.00580242,0.013436,0.00331979,7.41599e-05,0.668559,-1.56126e-06,0
0.00617696,0.0126115,0.00331748,7.91976e-05,0.673346,-1.61796e-06,0
0.0065515,0.011787,0.00331516,8.42361e-05,0.678133,-1.66973e-06,0
0.00695296,0.0111218,0.00331309,8.94468e-05,0.68252,-1.71841e-06,0
0.00735441,0.0104567,0.00331102,9.46582e-05,0.686906,-1.76306e-06,0
0.00775586,0.00990966,0.0033091,0.000100043,0.690963,-1.80427e-06,0
0.00815732,0.0093627,0.00330719,0.000105429,0.695019,-1.8426e-06,0
0.00858762,0.00890492,0.00330538,0.000110993,0.698803,-1.87699e-06,0
0.00901792,0.00844719,0.00330357,0.000116557,0.702586,-1.90985e-06,0
0.0119706,0.00629994,0.00329244,0.00015531,0.72429,-2.05478e-06,0
0.0123414,0.0061103,0.00329118,0.000160047,0.726568,-2.0676e-06,0
0.0127122,0.00592066,0.00328991,0.000164784,0.728846,-2.08042e-06,0
0.0132065,0.00569774,0.00328821,0.000171298,0.731753,-2.08898e-06,0
0.0137009,0.00547484,0.00328651,0.000177812,0.734659,-2.10309e-06,0
0.0142308,0.00527688,0.00328479,0.00018453,0.737451,-2.10764e-06,0
0.0147607,0.00507895,0.00328307,0.000191248,0.740243,-2.11891e-06,0
0.0152906,0.00490216,0.00328132,0.000198174,0.742933,-2.11966e-06,0
0.0158205,0.00472539,0.00327956,0.0002051,0.745622,-2.12818e-06,0
0.0163884,0.00456658,0.00327777,0.000212239,0.748221,-2.12526e-06,0
0.0169564,0.00440779,0.00327598,0.000219379,0.750819,-2.131e-06,0
0.0175244,0.00426447,0.00327415,0.000226736,0.753335,-2.12454e-06,0
0.0180924,0.00412117,0.00327231,0.000234094,0.755851,-2.12748e-06,0
0.0187011,0.00399123,0.00327042,0.000241675,0.758294,-2.11751e-06,0
0.0193099,0.00386129,0.00326854,0.000249256,0.760736,-2.1175e-06,0
0.0194621,0.00383172,0.00326805,0.000251208,0.76133,-2.11155e-06,0
0.0196143,0.00380216,0.00326757,0.00025316,0.761924,-2.1056e-06,0
0.0221588,0.00335911,0.00325961,0.000285105,0.771245,-2.06257e-06,0
0.0226482,0.00328482,0.00325806,0.000291318,0.772939,-2.05546e-06,0
0.0231376,0.00321054,0.00325651,0.000297531,0.774633,-2.04836e-06,0
0.0238371,0.00311944,0.00325437,0.000306059,0.776841,-2.02484e-06,0
0.0245365,0.00302835,0.00325223,0.000314588,0.779049,-2.01194e-06,0
0.0252359,0.00294435,0.00325001,0.000323367,0.781211,-1.98519e-06,0
0.0259353,0.00286035,0.0032478,0.000332147,0.783373,-1.96882e-06,0
0.026685,0.00278267,0.0032455,0.000341182,0.785492,-1.93897e-06,1.6359e-23
0.0274347,0.002705,0.00324321,0.000350219,0.787612,-1.91904e-06,3.96796e-23
0.0281844,0.002633,0.00324083,0.000359516,0.789692,-1.88624e-06,2.36231e-23
0.0289341,0.00256101,0.00323846,0.000368815,0.791772,-1.86279e-06,7.33742e-25
0.0297376,0.00249412,0.00323599,0.00037838,0.793816,-1.82727e-06,-1.56255e-23
0.0305412,0.00242723,0.00323353,0.000387947,0.79586,-1.80034e-06,-3.89464e-23
0.0374399,0.00197628,0.0032119,0.000470075,0.811592,-1.498e-06,0
0.0383631,0.00192862,0.00320894,0.000481072,0.813493,-1.45381e-06,0
0.0392863,0.00188097,0.00320598,0.000492068,0.815393,-1.41268e-06,0
0.0402759,0.00183621,0.00320291,0.000503369,0.817271,-1.36814e-06,2.05377e-23
0.0412654,0.00179145,0.00319983,0.000514668,0.819148,-1.32534e-06,4.67567e-23
0.0422549,0.00174935,0.00319665,0.00052628,0.821004,-1.28091e-06,2.31889e-23
0.0432445,0.00170726,0.00319346,0.00053789,0.822861,-1.23688e-06,-2.71512e-24
0.0443051,0.00166762,0.00319016,0.000549818,0.824697,-1.19323e-06,-1.83246e-23
0.0453658,0.00162797,0.00318685,0.000561744,0.826534,-1.14863e-06,-2.82545e-23
0.0464264,0.00159059,0.00318342,0.000573995,0.828352,-1.10623e-06,-1.27428e-23
0.047487,0.00155321,0.00317999,0.000586244,0.830171,-1.0616e-06,-2.95119e-24
0.0486239,0.00151792,0.00317643,0.000598823,0.831972,-1.0211e-06,-7.88004e-24
0.0497608,0.00148263,0.00317287,0.0006114,0.833774,-9.77162e-07,-2.417e-23
0.0508976,0.00144927,0.00316918,0.000624314,0.835559,-9.39024e-07,-1.61134e-23
0.0520345,0.00141592,0.00316549,0.000637225,0.837345,-8.96329e-07,0
0.0532531,0.00138435,0.00316167,0.000650479,0.839115,-8.61112e-07,0
0.0544716,0.00135279,0.00315784,0.000663729,0.840886,-8.20391e-07,0
0.0556902,0.0013229,0.00315387,0.000677329,0.842643,-7.8845e-07,0
0.0569087,0.00129301,0.0031499,0.000690925,0.8444,-7.5022e-07,0
0.0582149,0.00126467,0.00314579,0.000704875,0.846145,-7.21967e-07,0
0.059521,0.00123633,0.00314167,0.000718821,0.847889,-6.86863e-07,0
0.0608271,0.00120944,0.00313741,0.000733127,0.849621,-6.62513e-07,0
0.0621332,0.00118255,0.00313314,0.00074743,0.851354,-6.30948e-07,0
0.0635332,0.00115701,0.00312872,0.000762095,0.853075,-6.10708e-07,0
0.0649332,0.00113147,0.00312429,0.000776758,0.854797,-5.83131e-07,0
0.0663332,0.00110719,0.0031197,0.000791788,0.856508,-5.67034e-07,0
0.0677332,0.00108292,0.00311511,0.000806816,0.858219,-5.43673e-07,0
0.0692338,0.00105982,0.00311036,0.000822214,0.859921,-5.31691e-07,0
0.0707343,0.00103673,0.0031056,0.000837611,0.861623,-5.12725e-07,0
0.0722349,0.00101475,0.00310066,0.000853381,0.863316,-5.04688e-07,0
0.0737355,0.000992769,0.00309573,0.000869149,0.865009,-4.90101e-07,0
0.0753439,0.000971828,0.00309062,0.000885294,0.866694,-4.85756e-07,0
0.0769523,0.000950886,0.0030855,0.000901437,0.868379,-4.75427e-07,0
0.0785608,0.000930925,0.0030802,0.00091796,0.870056,-4.74429e-07,0
0.0801692,0.000910964,0.0030749,0.000934481,0.871733,-4.68098e-07,0
0.0818932,0.000891923,0.0030694,0.000951383,0.873404,-4.70016e-07,0
0.0836172,0.000872881,0.0030639,0.000968284,0.875074,-4.67311e-07,0
0.0853412,0.000854709,0.00305821,0.000985566,0.876738,-4.71679e-07,0
0.0870652,0.000836536,0.00305251,0.00100285,0.878403,-4.72156e-07,0
0.0889131,0.00081918,0.00304661,0.00102051,0.880061,-4.78436e-07,0
0.090761,0.000801824,0.0030407,0.00103818,0.881719,-4.81558e-07,0
0.0926088,0.000785241,0.00303459,0.00105622,0.883373,-4.89235e-07,5.61025e-24
0.0944567,0.000768658,0.00302847,0.00107427,0.885026,-4.94466e-07,5.60987e-24
0.0964374,0.000752803,0.00302213,0.00109269,0.886674,-5.02968e-07,6.69867e-23
0.0984181,0.000736947,0.00301579,0.00111112,0.888322,-5.09699e-07,1.38321e-22
0.100399,0.000721782,0.00300922,0.00112993,0.889966,-5.18527e-07,7.72778e-23
0.102379,0.000706617,0.00300265,0.00114874,0.89161,-5.26213e-07,6.33161e-24
0.104502,0.000692102,0.00299584,0.00116792,0.89325,-5.34817e-07,-5.50498e-23
0.106625,0.000677586,0.00298904,0.00118711,0.89489,-5.42871e-07,-1.2639e-22
0.108748,0.000663689,0.00298199,0.00120667,0.896527,-5.50815e-07,-6.44768e-23
0.110871,0.000649791,0.00297494,0.00122624,0.898163,-5.5876e-07,6.47517e-24
0.113147,0.000636477,0.00296764,0.00124617,0.899797,-5.65579e-07,6.04937e-23
0.115423,0.000623162,0.00296033,0.00126611,0.90143,-5.72915e-07,1.29187e-22
0.117698,0.000610403,0.00295277,0.00128641,0.903061,-5.78278e-07,8.23422e-23
0.119974,0.000597644,0.00294521,0.00130671,0.904692,-5.84646e-07,1.39972e-23
