# Solver information
# Time        	U_solver      	Ux_initial    	Ux_final      	Ux_iters      	Uy_initial    	Uy_final      	Uy_iters      	U_converged   	p_solver      	p_initial     	p_final       	p_iters       	p_converged   
57            	smoothSolver	2.474590e-03	2.078640e-04	10	4.639570e-02	4.557280e-03	9	false	GAMG	5.676100e-02	5.658000e-04	18	true
58            	smoothSolver	2.470820e-03	2.080720e-04	10	4.543360e-02	4.521590e-03	9	false	GAMG	5.289580e-02	4.995710e-04	24	true
59            	smoothSolver	2.467430e-03	2.083170e-04	10	4.393360e-02	3.511730e-03	10	false	GAMG	4.993820e-02	4.682390e-04	24	true
60            	smoothSolver	2.463310e-03	2.085230e-04	10	4.228170e-02	3.393070e-03	10	false	GAMG	4.827240e-02	4.499520e-04	22	true
61            	smoothSolver	2.459210e-03	2.087030e-04	10	4.136540e-02	3.321410e-03	10	false	GAMG	5.039570e-02	4.904060e-04	19	true
62            	smoothSolver	2.454920e-03	2.088580e-04	10	4.061800e-02	3.250620e-03	10	false	GAMG	4.806410e-02	4.467810e-04	24	true
63            	smoothSolver	2.450650e-03	2.090220e-04	10	3.941450e-02	3.146150e-03	10	false	GAMG	4.493230e-02	4.177360e-04	22	true
64            	smoothSolver	2.446360e-03	2.091920e-04	10	3.879340e-02	3.076110e-03	10	false	GAMG	4.750940e-02	4.462060e-04	21	true
65            	smoothSolver	2.441800e-03	2.093300e-04	10	3.766600e-02	3.015840e-03	10	false	GAMG	4.463540e-02	4.331780e-04	23	true
66            	smoothSolver	2.437080e-03	2.094460e-04	10	3.757540e-02	2.999860e-03	10	false	GAMG	4.248770e-02	3.848350e-04	22	true
67            	smoothSolver	2.432510e-03	2.095680e-04	10	3.669060e-02	2.964610e-03	10	false	GAMG	4.412440e-02	4.251770e-04	21	true
68            	smoothSolver	2.427540e-03	2.096650e-04	10	3.558170e-02	2.896050e-03	10	false	GAMG	4.513490e-02	4.284800e-04	21	true
69            	smoothSolver	2.422350e-03	2.097370e-04	10	3.449590e-02	2.827050e-03	10	false	GAMG	4.392650e-02	4.193240e-04	25	true
70            	smoothSolver	2.416960e-03	2.097830e-04	10	3.444510e-02	2.737180e-03	10	false	GAMG	4.250480e-02	4.024600e-04	25	true
71            	smoothSolver	2.411500e-03	2.098160e-04	10	3.320230e-02	2.704590e-03	10	false	GAMG	4.085430e-02	3.946920e-04	27	true
72            	smoothSolver	2.405750e-03	2.098280e-04	10	3.231090e-02	2.666230e-03	10	false	GAMG	4.161580e-02	3.781250e-04	24	true
73            	smoothSolver	2.399990e-03	2.098250e-04	10	3.223600e-02	2.625690e-03	10	false	GAMG	4.284830e-02	4.040680e-04	20	true
74            	smoothSolver	2.394220e-03	2.098250e-04	10	3.152070e-02	2.599600e-03	10	false	GAMG	4.047520e-02	3.970580e-04	22	true
75            	smoothSolver	2.388030e-03	2.097950e-04	10	3.065450e-02	2.564140e-03	10	false	GAMG	3.885990e-02	3.553330e-04	22	true
76            	smoothSolver	2.381750e-03	2.097370e-04	10	3.066560e-02	2.540110e-03	10	false	GAMG	3.966520e-02	3.552280e-04	27	true
77            	smoothSolver	2.375260e-03	2.096590e-04	10	3.044400e-02	2.506380e-03	10	false	GAMG	4.490150e-02	4.233250e-04	28	true
78            	smoothSolver	2.368640e-03	2.095760e-04	10	3.021630e-02	2.446490e-03	10	false	GAMG	4.674630e-02	4.245480e-04	21	true
79            	smoothSolver	2.361850e-03	2.094760e-04	10	2.892600e-02	2.408280e-03	10	false	GAMG	4.450900e-02	4.295290e-04	24	true
80            	smoothSolver	2.354740e-03	2.093400e-04	10	2.786300e-02	2.360970e-03	10	false	GAMG	4.462500e-02	4.379720e-04	27	true
81            	smoothSolver	2.347580e-03	2.091980e-04	10	2.748620e-02	2.334350e-03	10	false	GAMG	4.503790e-02	4.086460e-04	26	true
82            	smoothSolver	2.339940e-03	2.090130e-04	10	2.762010e-02	2.306370e-03	10	false	GAMG	4.557810e-02	4.409610e-04	24	true
83            	smoothSolver	2.332170e-03	2.088030e-04	10	2.681550e-02	2.295360e-03	10	false	GAMG	4.227320e-02	3.905430e-04	30	true
84            	smoothSolver	2.324170e-03	2.085690e-04	10	2.670880e-02	2.273140e-03	10	false	GAMG	4.245790e-02	3.933290e-04	26	true
85            	smoothSolver	2.316040e-03	2.083180e-04	10	2.671570e-02	2.257210e-03	10	false	GAMG	4.436260e-02	4.028080e-04	28	true
86            	smoothSolver	2.307560e-03	2.080330e-04	10	2.647250e-02	2.237220e-03	10	false	GAMG	4.451080e-02	4.261960e-04	26	true
87            	smoothSolver	2.298940e-03	2.077220e-04	10	2.573930e-02	2.215700e-03	10	false	GAMG	4.523360e-02	4.490110e-04	31	true
88            	smoothSolver	2.289990e-03	2.073820e-04	10	2.564260e-02	2.190880e-03	10	false	GAMG	4.961550e-02	4.811550e-04	29	true
89            	smoothSolver	2.280790e-03	2.070110e-04	10	2.502290e-02	2.136740e-03	10	false	GAMG	5.120150e-02	4.942880e-04	30	true
90            	smoothSolver	2.271370e-03	2.066140e-04	10	2.440480e-02	2.083690e-03	10	false	GAMG	5.105830e-02	4.923080e-04	30	true
91            	smoothSolver	2.261750e-03	2.061950e-04	10	2.404860e-02	2.050350e-03	10	false	GAMG	5.072680e-02	4.947790e-04	26	true
92            	smoothSolver	2.251730e-03	2.057320e-04	10	2.377200e-02	2.015930e-03	10	false	GAMG	5.251090e-02	4.923390e-04	30	true
93            	smoothSolver	2.241570e-03	2.052510e-04	10	2.384340e-02	1.998820e-03	10	false	GAMG	6.066330e-02	5.849710e-04	29	true
94            	smoothSolver	2.231220e-03	2.047480e-04	10	2.343720e-02	1.950180e-03	10	false	GAMG	6.128590e-02	6.119580e-04	27	true
95            	smoothSolver	2.220620e-03	2.042150e-04	10	2.260590e-02	1.934510e-03	10	false	GAMG	5.818160e-02	5.575360e-04	30	true
96            	smoothSolver	2.209760e-03	2.036530e-04	10	2.215610e-02	1.899380e-03	10	false	GAMG	6.184150e-02	6.141460e-04	28	true
97            	smoothSolver	2.198860e-03	2.030830e-04	10	2.198160e-02	1.875180e-03	10	false	GAMG	6.541070e-02	6.458420e-04	25	true
98            	smoothSolver	2.187520e-03	2.024630e-04	10	2.136660e-02	1.841550e-03	10	false	GAMG	6.014190e-02	5.352230e-04	21	true
99            	smoothSolver	2.175950e-03	2.018120e-04	10	2.089030e-02	1.804160e-03	10	false	GAMG	6.172310e-02	6.012430e-04	27	true
100           	smoothSolver	2.164150e-03	2.011310e-04	10	2.040810e-02	1.785730e-03	10	false	GAMG	6.309150e-02	5.436900e-04	21	true
101           	smoothSolver	2.152290e-03	2.004400e-04	10	2.048890e-02	1.750840e-03	10	false	GAMG	7.238150e-02	6.819560e-04	28	true
102           	smoothSolver	2.140040e-03	1.997070e-04	10	2.024530e-02	1.736780e-03	10	false	GAMG	7.027210e-02	5.805940e-04	21	true
103           	smoothSolver	2.127800e-03	1.989660e-04	10	1.982830e-02	1.725060e-03	10	false	GAMG	7.441570e-02	6.810140e-04	27	true
104           	smoothSolver	2.115230e-03	1.981880e-04	10	1.963590e-02	1.697760e-03	10	false	GAMG	6.728110e-02	6.714560e-04	29	true
105           	smoothSolver	2.102470e-03	1.973840e-04	10	1.974650e-02	1.683240e-03	10	false	GAMG	6.373670e-02	6.319270e-04	29	true
106           	smoothSolver	2.089560e-03	1.965560e-04	10	2.010560e-02	1.671880e-03	10	false	GAMG	6.541320e-02	6.445210e-04	25	true
107           	smoothSolver	2.076370e-03	1.956940e-04	10	1.941370e-02	1.642200e-03	10	false	GAMG	6.436070e-02	5.754800e-04	27	true
108           	smoothSolver	2.063160e-03	1.948220e-04	10	1.900720e-02	1.619030e-03	10	false	GAMG	5.454950e-02	5.251730e-04	26	true
109           	smoothSolver	2.049770e-03	1.939300e-04	10	1.860810e-02	1.592160e-03	10	false	GAMG	5.616740e-02	5.047150e-04	27	true
110           	smoothSolver	2.036200e-03	1.930130e-04	10	1.815780e-02	1.548050e-03	10	false	GAMG	5.581550e-02	5.096830e-04	23	true
111           	smoothSolver	2.022480e-03	1.920670e-04	10	1.755220e-02	1.532890e-03	10	false	GAMG	5.010560e-02	4.775290e-04	25	true
112           	smoothSolver	2.008580e-03	1.910970e-04	10	1.760190e-02	1.492540e-03	10	false	GAMG	6.021000e-02	5.987830e-04	22	true
113           	smoothSolver	1.994720e-03	1.901240e-04	10	1.718110e-02	1.469020e-03	10	false	GAMG	4.973560e-02	4.673270e-04	27	true
114           	smoothSolver	1.980600e-03	1.891210e-04	10	1.651290e-02	1.434650e-03	10	false	GAMG	4.858860e-02	4.712130e-04	24	true
115           	smoothSolver	1.966520e-03	1.881070e-04	10	1.655640e-02	1.413670e-03	10	false	GAMG	5.248580e-02	5.081980e-04	23	true
116           	smoothSolver	1.952300e-03	1.870750e-04	10	1.621100e-02	1.376400e-03	10	false	GAMG	5.339290e-02	4.518250e-04	18	true
117           	smoothSolver	1.938120e-03	1.860380e-04	10	1.622840e-02	1.365500e-03	10	false	GAMG	4.832770e-02	4.658420e-04	23	true
118           	smoothSolver	1.923920e-03	1.849930e-04	10	1.597410e-02	1.354390e-03	10	false	GAMG	4.411580e-02	3.919660e-04	21	true
119           	smoothSolver	1.909730e-03	1.839400e-04	10	1.539260e-02	1.323760e-03	10	false	GAMG	4.370780e-02	3.905530e-04	25	true
120           	smoothSolver	1.895460e-03	1.828710e-04	10	1.522190e-02	1.308690e-03	10	false	GAMG	4.364010e-02	4.112500e-04	26	true
121           	smoothSolver	1.881300e-03	1.818030e-04	10	1.489740e-02	1.291970e-03	10	false	GAMG	4.181600e-02	3.982370e-04	23	true
122           	smoothSolver	1.867140e-03	1.807310e-04	10	1.509800e-02	1.276370e-03	10	false	GAMG	4.364870e-02	4.215460e-04	19	true
123           	smoothSolver	1.853050e-03	1.796580e-04	10	1.455940e-02	1.256780e-03	10	false	GAMG	4.029440e-02	3.822520e-04	25	true
124           	smoothSolver	1.839090e-03	1.785920e-04	10	1.450390e-02	1.254810e-03	10	false	GAMG	4.428930e-02	4.271310e-04	25	true
125           	smoothSolver	1.825140e-03	1.775170e-04	10	1.439100e-02	1.229160e-03	10	false	GAMG	4.176440e-02	3.840430e-04	25	true
126           	smoothSolver	1.811260e-03	1.764420e-04	10	1.457250e-02	1.214550e-03	10	false	GAMG	4.119950e-02	3.886610e-04	21	true
127           	smoothSolver	1.797540e-03	1.753710e-04	10	1.414490e-02	1.185120e-03	10	false	GAMG	4.144380e-02	3.920360e-04	21	true
128           	smoothSolver	1.783830e-03	1.742970e-04	10	1.416800e-02	1.161560e-03	10	false	GAMG	3.681840e-02	3.524700e-04	19	true
129           	smoothSolver	1.770360e-03	1.732400e-04	10	1.415880e-02	1.141970e-03	10	false	GAMG	3.768790e-02	3.431640e-04	23	true
130           	smoothSolver	1.757010e-03	1.721880e-04	10	1.392470e-02	1.133640e-03	10	false	GAMG	3.852030e-02	3.822810e-04	21	true
131           	smoothSolver	1.743700e-03	1.711380e-04	10	1.356940e-02	1.130010e-03	10	false	GAMG	4.096020e-02	3.925070e-04	21	true
132           	smoothSolver	1.730530e-03	1.700930e-04	10	1.309370e-02	1.117360e-03	10	false	GAMG	3.653730e-02	3.453530e-04	25	true
133           	smoothSolver	1.717570e-03	1.690590e-04	10	1.333840e-02	1.108450e-03	10	false	GAMG	3.829820e-02	3.766320e-04	21	true
134           	smoothSolver	1.704760e-03	1.680360e-04	10	1.313160e-02	1.101480e-03	10	false	GAMG	3.561860e-02	3.417770e-04	25	true
135           	smoothSolver	1.692230e-03	1.670340e-04	10	1.293630e-02	1.076720e-03	10	false	GAMG	3.888650e-02	3.643390e-04	19	true
136           	smoothSolver	1.679810e-03	1.660360e-04	10	1.298020e-02	1.061690e-03	10	false	GAMG	3.722300e-02	3.618540e-04	20	true
137           	smoothSolver	1.667620e-03	1.650570e-04	10	1.267180e-02	1.056880e-03	10	false	GAMG	3.870230e-02	3.709420e-04	21	true
138           	smoothSolver	1.655560e-03	1.640850e-04	10	1.278060e-02	1.042680e-03	10	false	GAMG	3.766900e-02	3.620820e-04	23	true
139           	smoothSolver	1.643750e-03	1.631300e-04	10	1.276600e-02	1.027980e-03	10	false	GAMG	3.588780e-02	3.448990e-04	23	true
140           	smoothSolver	1.632040e-03	1.621820e-04	10	1.260540e-02	1.022550e-03	10	false	GAMG	3.956250e-02	3.876260e-04	21	true
141           	smoothSolver	1.620570e-03	1.612540e-04	10	1.236680e-02	1.004320e-03	10	false	GAMG	3.988250e-02	3.897580e-04	19	true
142           	smoothSolver	1.609220e-03	1.603300e-04	10	1.196770e-02	9.840490e-04	10	false	GAMG	3.624650e-02	3.293750e-04	21	true
143           	smoothSolver	1.598100e-03	1.594240e-04	10	1.178040e-02	9.669600e-04	10	false	GAMG	3.503430e-02	3.355320e-04	19	true
144           	smoothSolver	1.587130e-03	1.585290e-04	10	1.158000e-02	9.432440e-04	10	false	GAMG	3.254970e-02	3.154040e-04	26	true
145           	smoothSolver	1.576350e-03	1.267950e-04	11	1.157240e-02	9.353360e-04	10	false	GAMG	3.718980e-02	3.627890e-04	19	true
146           	smoothSolver	1.565780e-03	1.262000e-04	11	1.178930e-02	1.176400e-03	9	false	GAMG	3.814020e-02	3.811330e-04	21	true
147           	smoothSolver	1.555360e-03	1.255250e-04	11	1.190890e-02	1.183560e-03	9	false	GAMG	3.619460e-02	3.413960e-04	23	true
148           	smoothSolver	1.545090e-03	1.248510e-04	11	1.146420e-02	9.404090e-04	10	false	GAMG	3.389510e-02	3.356230e-04	24	true
149           	smoothSolver	1.534950e-03	1.241830e-04	11	1.117630e-02	9.102610e-04	10	false	GAMG	3.466410e-02	3.288030e-04	21	true
150           	smoothSolver	1.524980e-03	1.235240e-04	11	1.139670e-02	1.115450e-03	9	false	GAMG	3.566930e-02	3.421660e-04	18	true
151           	smoothSolver	1.515210e-03	1.228800e-04	11	1.090950e-02	9.018330e-04	10	false	GAMG	3.317600e-02	3.273820e-04	19	true
152           	smoothSolver	1.505620e-03	1.222480e-04	11	1.105250e-02	8.840370e-04	10	false	GAMG	3.223390e-02	3.105380e-04	27	true
153           	smoothSolver	1.496200e-03	1.216250e-04	11	1.125030e-02	1.098500e-03	9	false	GAMG	3.666550e-02	3.482470e-04	13	true
154           	smoothSolver	1.486910e-03	1.210110e-04	11	1.108080e-02	1.106470e-03	9	false	GAMG	3.749640e-02	3.589700e-04	19	true
155           	smoothSolver	1.477840e-03	1.204100e-04	11	1.091930e-02	1.090630e-03	9	false	GAMG	3.514810e-02	3.333970e-04	21	true
156           	smoothSolver	1.468880e-03	1.198170e-04	11	1.093590e-02	1.071890e-03	9	false	GAMG	3.878490e-02	3.830680e-04	16	true
157           	smoothSolver	1.460030e-03	1.192300e-04	11	1.067170e-02	1.061570e-03	9	false	GAMG	3.672640e-02	3.519030e-04	22	true
158           	smoothSolver	1.451560e-03	1.186650e-04	11	1.076160e-02	1.042470e-03	9	false	GAMG	3.967110e-02	3.882370e-04	14	true
159           	smoothSolver	1.443260e-03	1.181130e-04	11	1.055180e-02	1.016670e-03	9	false	GAMG	4.173850e-02	4.084940e-04	15	true
160           	smoothSolver	1.435120e-03	1.175690e-04	11	1.033730e-02	1.015940e-03	9	false	GAMG	3.570380e-02	3.480680e-04	20	true
161           	smoothSolver	1.427110e-03	1.170330e-04	11	1.058020e-02	9.953510e-04	9	false	GAMG	3.737630e-02	3.659130e-04	16	true
162           	smoothSolver	1.419230e-03	1.165050e-04	11	1.051130e-02	9.865300e-04	9	false	GAMG	3.531910e-02	3.446860e-04	18	true
163           	smoothSolver	1.411490e-03	1.159860e-04	11	1.044610e-02	9.858100e-04	9	false	GAMG	3.948330e-02	3.777850e-04	12	true
164           	smoothSolver	1.403880e-03	1.154750e-04	11	1.023850e-02	9.830820e-04	9	false	GAMG	3.870020e-02	3.796670e-04	19	true
165           	smoothSolver	1.396390e-03	1.149730e-04	11	9.972550e-03	9.816070e-04	9	false	GAMG	3.572320e-02	3.519980e-04	21	true
166           	smoothSolver	1.388990e-03	1.144780e-04	11	1.003680e-02	9.756240e-04	9	false	GAMG	3.895940e-02	3.885030e-04	16	true
167           	smoothSolver	1.381760e-03	1.139940e-04	11	1.020050e-02	9.762370e-04	9	false	GAMG	3.736610e-02	3.694050e-04	16	true
168           	smoothSolver	1.374620e-03	1.135150e-04	11	9.736450e-03	9.572530e-04	9	false	GAMG	3.756340e-02	3.629010e-04	15	true
169           	smoothSolver	1.367630e-03	1.130470e-04	11	9.715180e-03	9.462690e-04	9	false	GAMG	4.008110e-02	3.863030e-04	14	true
170           	smoothSolver	1.360720e-03	1.125830e-04	11	9.801220e-03	9.361350e-04	9	false	GAMG	3.746740e-02	3.718910e-04	20	true
171           	smoothSolver	1.353960e-03	1.121280e-04	11	9.714030e-03	9.230920e-04	9	false	GAMG	3.838630e-02	3.631060e-04	16	true
172           	smoothSolver	1.347270e-03	1.116790e-04	11	9.859810e-03	9.277200e-04	9	false	GAMG	4.004790e-02	3.809910e-04	13	true
173           	smoothSolver	1.340700e-03	1.112360e-04	11	9.902430e-03	8.975150e-04	9	false	GAMG	4.274340e-02	4.155120e-04	12	true
174           	smoothSolver	1.334250e-03	1.108020e-04	11	9.623550e-03	8.986750e-04	9	false	GAMG	3.634250e-02	3.625500e-04	24	true
175           	smoothSolver	1.327880e-03	1.103720e-04	11	9.450340e-03	8.916640e-04	9	false	GAMG	3.889190e-02	3.789610e-04	14	true
176           	smoothSolver	1.321630e-03	1.099480e-04	11	9.586410e-03	8.681720e-04	9	false	GAMG	3.872350e-02	3.686800e-04	16	true
177           	smoothSolver	1.315470e-03	1.095300e-04	11	9.385580e-03	8.727120e-04	9	false	GAMG	3.993370e-02	3.811850e-04	12	true
178           	smoothSolver	1.309380e-03	1.091170e-04	11	9.825980e-03	8.621810e-04	9	false	GAMG	3.839060e-02	3.673600e-04	20	true
179           	smoothSolver	1.303430e-03	1.087130e-04	11	9.592620e-03	8.601470e-04	9	false	GAMG	3.920360e-02	3.781030e-04	8	true
180           	smoothSolver	1.297560e-03	1.083140e-04	11	9.476100e-03	8.595310e-04	9	false	GAMG	3.727500e-02	3.659340e-04	16	true
181           	smoothSolver	1.291760e-03	1.079180e-04	11	9.491630e-03	8.593220e-04	9	false	GAMG	4.018300e-02	3.862040e-04	11	true
182           	smoothSolver	1.286080e-03	1.075300e-04	11	9.312740e-03	8.513850e-04	9	false	GAMG	4.494700e-02	4.135670e-04	10	true
183           	smoothSolver	1.280440e-03	1.071430e-04	11	9.300440e-03	8.540440e-04	9	false	GAMG	4.087700e-02	4.029110e-04	15	true
184           	smoothSolver	1.274970e-03	1.067670e-04	11	9.464690e-03	8.475460e-04	9	false	GAMG	3.750160e-02	3.567970e-04	22	true
185           	smoothSolver	1.269550e-03	1.063920e-04	11	9.083810e-03	8.332560e-04	9	false	GAMG	3.974730e-02	3.895790e-04	9	true
186           	smoothSolver	1.264230e-03	1.060240e-04	11	8.907150e-03	8.141130e-04	9	false	GAMG	3.751610e-02	3.673350e-04	16	true
187           	smoothSolver	1.259010e-03	1.056640e-04	11	8.881750e-03	8.137850e-04	9	false	GAMG	3.574390e-02	3.460050e-04	16	true
