y,epsilon,k,nut,U_0,U_1,U_2
0.000425634,0.241896,0.000530976,3.47867e-07,0.0257943,3.21755e-10,0
0.000496573,0.233104,0.000619472,4.05845e-07,0.0300934,3.94728e-10,0
0.000567512,0.224312,0.000707967,4.63823e-07,0.0343924,4.677e-10,0
0.000851268,0.178324,0.00141455,2.1179e-06,0.0515726,8.61062e-10,0
0.00113502,0.132337,0.00212113,3.77197e-06,0.0687528,1.49296e-09,0
0.00143917,0.116773,0.00297967,8.69714e-06,0.0854761,2.12571e-09,0
0.00174332,0.101209,0.00383822,1.36223e-05,0.102199,3.17145e-09,0
0.00204747,0.0940222,0.00469684,2.24583e-05,0.117614,3.90932e-09,3.52647e-25
0.00235161,0.0868353,0.00555547,3.12944e-05,0.133028,5.12537e-09,3.52647e-25
0.00267761,0.0828914,0.0063171,4.29661e-05,0.14671,5.89074e-09,2.03901e-25
0.00300362,0.0789475,0.00707873,5.46379e-05,0.160393,7.16579e-09,-5.36629e-25
0.00324812,0.0769759,0.00756132,6.45488e-05,0.169431,7.58994e-09,-7.93262e-25
0.00349262,0.0750044,0.0080439,7.44597e-05,0.178469,8.53166e-09,-2.98762e-25
0.00417977,0.0705864,0.00917526,0.000102064,0.200577,1.04333e-08,4.1558e-25
0.00426713,0.0700691,0.0093102,0.000105564,0.203258,1.07311e-08,6.00713e-25
0.00435448,0.0695518,0.00944514,0.000109063,0.205938,1.10289e-08,7.85845e-25
0.00470391,0.0677744,0.00990108,0.000123501,0.215609,1.16269e-08,5.24997e-25
0.00505334,0.0659971,0.010357,0.000137938,0.22528,1.27325e-08,-1.34338e-25
0.00542788,0.0644011,0.010747,0.000152675,0.234127,1.32359e-08,0
0.00580242,0.0628051,0.011137,0.000167412,0.242973,1.42411e-08,0
0.00617696,0.061342,0.0114742,0.000182391,0.251158,1.46373e-08,0
0.0065515,0.059879,0.0118115,0.000197369,0.259342,1.55312e-08,0
0.00695296,0.0585225,0.0121062,0.000212574,0.266991,1.5813e-08,0
0.00735441,0.057166,0.012401,0.00022778,0.274639,1.65905e-08,0
0.00775586,0.0559005,0.0126609,0.000243213,0.281844,1.67508e-08,0
0.00815732,0.0546349,0.0129208,0.000258645,0.289048,1.74073e-08,0
0.00858762,0.053449,0.0131517,0.000274316,0.295882,1.74427e-08,0
0.00901792,0.052263,0.0133826,0.000289988,0.302715,1.79765e-08,0
0.0119706,0.0454829,0.0145787,0.000395547,0.343187,1.76294e-08,0
0.0123414,0.0447798,0.0146928,0.000408127,0.347546,1.76436e-08,0
0.0127122,0.0440768,0.014807,0.000420708,0.351905,1.76579e-08,0
0.0132065,0.043189,0.0149454,0.000437797,0.357539,1.7018e-08,0
0.0137009,0.0423012,0.0150839,0.000454887,0.363172,1.68996e-08,0
0.0142308,0.041459,0.0152103,0.000472309,0.368649,1.61171e-08,0
0.0147607,0.0406168,0.0153367,0.000489731,0.374125,1.58577e-08,0
0.0152906,0.039817,0.0154523,0.000507501,0.379461,1.4928e-08,0
0.0158205,0.0390172,0.015568,0.000525271,0.384797,1.45216e-08,0
0.0163884,0.0382566,0.0156739,0.000543404,0.390009,1.34442e-08,0
0.0169564,0.0374959,0.0157799,0.000561537,0.395221,1.28858e-08,0
0.0175244,0.0367719,0.0158771,0.000580048,0.400321,1.16564e-08,0
0.0180924,0.0360478,0.0159744,0.00059856,0.405421,1.09382e-08,0
0.0187011,0.0353576,0.0160637,0.000617464,0.41042,9.55735e-09,0
0.0193099,0.0346675,0.0161531,0.000636368,0.41542,8.67344e-09,0
0.0194621,0.0345029,0.0161736,0.000641196,0.416647,8.1703e-09,0
0.0196143,0.0343384,0.0161941,0.000646024,0.417874,7.66716e-09,0
0.0221588,0.0317933,0.0165031,0.000724547,0.43727,2.02404e-09,0
0.0226482,0.0313427,0.0165552,0.000739675,0.440835,9.50912e-10,0
0.0231376,0.0308922,0.0166072,0.000754803,0.4444,-1.22215e-10,0
0.0238371,0.0303176,0.0166711,0.000775424,0.449086,-2.11364e-09,0
0.0245365,0.029743,0.0167349,0.000796045,0.453773,-3.74112e-09,0
0.0252359,0.0291931,0.0167935,0.000817131,0.458398,-5.88103e-09,0
0.0259353,0.0286431,0.0168521,0.000838217,0.463023,-7.71612e-09,0
0.026685,0.0281163,0.0169058,0.00085978,0.467593,-9.99778e-09,-1.87708e-24
0.0274347,0.0275896,0.0169596,0.000881344,0.472162,-1.20444e-08,-4.7819e-24
0.0281844,0.0270847,0.0170087,0.0009034,0.476681,-1.4464e-08,-2.92267e-24
0.0289341,0.0265798,0.0170579,0.000925456,0.481201,-1.67305e-08,-4.54762e-26
0.0297376,0.0260956,0.0171028,0.000948017,0.485674,-1.92766e-08,1.83162e-24
0.0305412,0.0256113,0.0171477,0.000970578,0.490147,-2.17593e-08,4.73648e-24
0.0374399,0.0221086,0.0174307,0.0011617,0.525159,-4.49198e-08,0
0.0383631,0.0217125,0.0174574,0.00118699,0.529456,-4.78717e-08,0
0.0392863,0.0213165,0.0174842,0.00121228,0.533752,-5.13109e-08,0
0.0402759,0.0209354,0.0175078,0.00123815,0.538022,-5.42706e-08,-2.66705e-24
0.0412654,0.0205544,0.0175315,0.00126402,0.542292,-5.784e-08,-6.29903e-24
0.0422549,0.0201877,0.0175521,0.00129048,0.546538,-6.0785e-08,-3.18192e-24
0.0432445,0.0198211,0.0175727,0.00131695,0.550784,-6.44657e-08,4.34848e-25
0.0443051,0.0194681,0.0175904,0.00134402,0.555008,-6.73581e-08,2.1331e-24
0.0453658,0.0191151,0.0176082,0.00137109,0.559231,-7.11125e-08,2.90398e-24
0.0464264,0.0187751,0.0176231,0.00139879,0.563436,-7.39275e-08,1.21278e-24
